,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,H2OT_3550_SAT?,P_H1635_BP,P_H1635_STD,H2Om_1635_MAX,P_H1635_PCA1_BP,P_H1635_PCA1_STD,P_H1635_PCA2_BP,P_H1635_PCA2_STD,P_G1515_BP,P_G1515_STD,STD_G1515_BP,STD_G1515_STD,AMP_G1515_BP,AMP_G1515_STD,P_G1430_BP,P_G1430_STD,STD_G1430_BP,STD_G1430_STD,AMP_G1430_BP,AMP_G1430_STD,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD
AC4_OL24_020320_256s_25x25_CO2_b,1.3661586073104786,0.004401941059604341,1.662697,-,0.44541980810911846,0.003653460629285629,0.4234998,-0.04286422585843146,0.01882583058706471,0.09665934810863322,0.014865791876687412,1524.9999999999998,0.8179421451431858,28.471418580256312,2.4024388877094704,0.04572440820282314,0.004473022167970964,1420.0000000000002,1.247467693904392,30.110186145634557,2.903062995514788,0.03599924623002374,0.004862637141793609,1.3887898486597612,0.12435535784776894,0.7071182051757063,1.459102189660592,0.37471722179064354,0.058819812401794236,-0.4396994718311651,0.19939567657329144,-0.3458003004348504,0.09644860181810981,9.286645712386684e-05,0.00024357731461658601,0.9922641553390321,0.0783135245363391
AC4_OL24_020320_256s_25x25_CO2_c,1.3596808934161526,0.0043112016455333,1.6694220000000002,-,0.44509547762564267,0.003678605875546545,0.4260929,-0.04357740583108545,0.01913656253052287,0.09671388963194955,0.015111911890098065,1524.9999999999998,0.7061753961071761,28.50470092147356,2.469870905948972,0.046080473735748216,0.004492094427618772,1420.0000000000002,1.365419263793934,30.57692105920275,2.786907154835749,0.03649306890030997,0.005045093996928774,1.3725174247669756,0.11853849505156086,0.48948651753593986,1.3890540285360515,0.36072310792684775,0.059722685417635944,-0.4666886795458647,0.19082767557913388,-0.324067173342337,0.09428687430269338,5.578776056013039e-05,0.00023187211998430403,1.0059169470958478,0.07483894394685933
AC4_OL24_020320_256s_25x30_H2O_a,1.6845206009475333,0.003251493172275265,1.945129,-,0.4220589057856316,0.003650234676077574,0.3859965,0.0544521528070973,0.019909562793720758,0.01811617990411212,0.01644527871662356,1520.9946170375565,2.3219507693403783,34.99999999999999,1.732445099571109,0.05666798234750242,0.0045500534679553915,1426.6730762436562,2.2786955527622768,33.400405942631906,1.9619958866062441,0.059470246775359635,0.005147654916000825,1.5106338188537158,0.14805352336184746,0.6454568796035891,1.7152508200538719,0.34351154780139925,0.06449959727678425,-0.11661648358573702,0.22784980186022977,-0.0014380319007451573,0.1156295444248803,0.0001260605985971343,0.0002891985566812883,0.9820809359728246,0.09123287525757794
AC4_OL24_020320_256s_25x30_H2O_b,1.7146728268410765,0.0040415212546968966,1.942867,-,0.4339766738223792,0.003729019532944999,0.37538390000000005,0.050170984090742755,0.019259701722838436,0.03074998394055126,0.01665026269726349,1520.531563179692,2.2051617481260375,34.99999999999999,1.7311301331360376,0.05927301029346033,0.004654598723972399,1427.0375594391378,2.286387081802572,32.08188547101391,2.126302349946679,0.057550176935340765,0.005188905589893853,1.3851588006773896,0.1470746242381547,0.035082906620490815,1.7137623958439576,0.370835697847614,0.06450562924713239,-0.21662459497529432,0.22881415994528095,0.038096369281293785,0.11566255604558127,1.7810904409059878e-05,0.0002881213020531381,0.9754287564991486,0.0913143891641469
AC4_OL24_020320_256s_25x30_H2O_c,1.7175245602402576,0.0035749313475516155,1.958278,-,0.42986143295635937,0.003605693508913384,0.3786225,0.050655310019507196,0.018953931935306083,0.029329688486186153,0.01653419649982665,1520.999709233404,2.174727816858191,34.52038455765414,1.7513220150531388,0.059401247967545014,0.0045282566885064615,1427.509342721392,2.290288643245131,33.40161175879072,1.9493178073700261,0.05910476377210047,0.005053956980999419,1.4863276265614906,0.15179665074930226,0.6456503920360936,1.7419297658364716,0.3545134736641715,0.06309827038810423,-0.13483845057248472,0.22946712629126012,-0.005939292201107346,0.11855237852219568,0.0001317195420366523,0.0002952021940350997,0.9634462616946233,0.09219184590852937
AC4_OL27_020520_256s_20x25_a,1.9252443311883747,0.00026295161366328185,2.194023,*,0.515975203154136,0.0037139614339124125,0.48128279999999996,-0.0013887199874991214,0.019740006558102048,0.037415572322049194,0.01806933642345534,1522.3204911361208,1.5488949702924173,30.247682520052546,2.1860825676492825,0.06542159604226798,0.004573284158358386,1425.5625394032606,2.0754463508220433,31.358758254976888,2.3867608359894668,0.05738919882589644,0.00510881175829069,1.666725221125535,0.12910901339129405,3.019801513288048,1.4910454231611359,0.33709119659122067,0.06074379397010832,0.11816854793680047,0.20212032219424622,-0.18078342164576777,0.10198013270965797,0.000557543670061417,0.00025081020308323054,0.9224565999599876,0.0797989389551121
AC4_OL27_020520_256s_20x25_b,1.8389411688337967,0.00034097068912885154,2.106805,*,0.5036282832219058,0.003684618265177512,0.5096482,0.0041945945347155724,0.019126355504668097,0.017165241329789714,0.017038989074936547,1523.1081978051836,1.5372442032796794,28.137874605562107,2.417886930559647,0.05076544397812993,0.0046857722076479235,1424.1895543380053,2.029525890312457,29.441636391526522,2.710654828524037,0.04736221718621969,0.0050271016061519645,1.647882007118826,0.12373169641300527,3.3534200786096444,1.4110895207169725,0.332640643251809,0.05908024992267949,0.08451003202732191,0.19113167704559175,-0.21543309646172948,0.09808317772707109,0.0005952257644084723,0.00023814034285455483,0.9195381510577149,0.0752894670428809
AC4_OL27_020520_256s_20x25_c,1.8454811276104308,0.00020624268734091862,2.121051,*,0.5020411374729472,0.003668591247701216,0.49807559999999995,-0.003933516005001429,0.019167522700718996,0.018382362932423513,0.016615768661940224,1522.3949482621167,1.644609717838597,28.756229356286426,2.4574471258035664,0.053388920212497075,0.004577433924273547,1425.2355724762613,2.1938178931968526,29.47135682638129,2.6976943641724533,0.04731548247168252,0.004993739067111077,1.6842753981055334,0.11896972770347101,3.6968848607962568,1.3496618084143832,0.33287504754838626,0.057373703634291506,0.14455509694311156,0.18268343566388848,-0.2377630003556236,0.0952330986983228,0.0006477294016317352,0.000228019176008644,0.8960388573622338,0.07209965788423518
AC4_OL29_012821_256s_10x12_a,1.3580986389865493,0.0017419452620109712,1.612108,-,0.3168026270540706,0.003383428342474771,0.48162879999999997,0.0038219996882235406,0.017760466401360104,-0.040121183664239855,0.012647756255194292,1524.9999999999998,5.0248375105172425,22.500000000000004,3.3421775442863733,0.0010000000000000002,0.0010472128169570069,1420.0000000000002,4.633014743199651,22.500000000000004,3.5232224133372596,0.0011698368926421467,0.0015013149144608284,1.2708755365063167,0.05562206763653904,4.999999999999999,0.43848949076892657,-0.17395040564010664,0.044976596211928295,0.3256449623042958,0.06156058305577879,-0.16374437761444308,0.04589566210351101,0.0005779427920879623,8.102392948704411e-05,0.6682503671688167,0.023806647956592885
AC4_OL29_012821_256s_12x22_a,1.333177298713989,0.0026107896947180375,1.611129,-,0.32923979828186184,0.003471536492227371,0.46288779999999996,0.023236518133534834,0.018163848315303432,-0.05850428181927285,0.012983216463662395,1524.9999999999998,5.694965834651431,22.500000000000004,3.546748354221071,0.0010000000000000002,0.0011390999942311574,1420.0000000000002,1.3041742378217611,33.32419515811287,3.0747108531752536,0.017907260161797035,0.003581131514335366,1.3214183747608936,0.08313950797161211,4.999999999999999,0.8802051145292935,0.055636696793097594,0.05109218131552131,0.22249153453185586,0.11295474490745788,-0.20211933525531317,0.0702788668554612,0.0006073138266819791,0.00015135078322756686,0.6597339526723178,0.04689432411109671
AC4_OL29_012821_256s_12x22_b,1.3418294304398113,0.001490597067906329,1.6827189999999999,-,0.31910149743726524,0.003355163853949767,0.49625810000000004,0.04785882666950724,0.017652971584908056,-0.04821298129656528,0.012815030271260993,1524.9999999999998,5.198653652940303,22.500000000000004,3.4764196587935725,0.0010000000000000002,0.0008876771174434828,1420.0000000000002,3.355488423754974,22.500000000000004,3.416684001005909,0.0067915401472863225,0.0028506300931909687,1.2168993441478688,0.050507962854003344,4.999999999999999,0.41777754604677436,-0.015184544681072923,0.045038539440294525,0.36070344249814934,0.060514711784861536,-0.12624368727053167,0.04339831587762582,0.0005243984434314425,7.532782805695827e-05,0.6684333320103579,0.023239772319768
AC4_OL29_012821_256s_12x22_c,1.3282134347051218,0.0012457170934974781,1.690926,-,0.3250105902961605,0.0034176160581889273,0.488263,0.02194605064211596,0.01816853211717493,-0.03859087701317162,0.01277266611556249,1524.9999999999998,5.106466310355229,22.500000000000004,3.4492667286686576,0.0010000000000000002,0.0009797018750300514,1420.0000000000002,3.8228023744178197,22.500000000000004,3.5294205323327317,0.005565817578444719,0.002510833446740265,1.2530210905422439,0.05936034899329955,4.999999999999999,0.5000489978138545,-0.037547677187263775,0.046674263197001076,0.35182923807724326,0.06774417529309922,-0.16571947086951713,0.05014605306156697,0.0005466897065005938,9.121343599947561e-05,0.6735035696065692,0.026989247237379103
AC4_OL32_MI1_021420_256s_25x30_a,1.7726092645424025,0.003859070681662772,2.011672,*,0.4047851060738311,0.0035607510030996187,0.4384941,0.13879516649846926,0.01816131579990819,-0.06638615251093018,0.012954897185647372,1524.9999999999998,5.119450375145025,22.500000000000004,3.422103721200512,0.004660076497420636,0.0023286637186967552,1420.0000000000002,1.576919207941599,22.500000000000004,2.381173694046287,0.018036276730151627,0.003557253045904931,1.8310021710846474,0.0672522322937467,4.9999999999999725,0.6273700849965108,-0.0973826606852907,0.0489129178121223,-0.08735995006578832,0.08500229673674561,-0.1441417098219974,0.056565111294570966,0.0007121274682247839,0.00011033932753159831,0.8154672088894614,0.03365574293139641
AC4_OL32_MI1_021420_256s_25x30_b,1.7700230067130498,0.003763447633965401,1.9888240000000001,-,0.4038757070640929,0.003531620716639903,0.4379616,0.14121369096319758,0.018670508001995198,-0.06682091017659032,0.013352337769148454,1524.9999999999998,5.082594109162175,22.500000000000004,3.3994338505384807,0.004709317903686138,0.0024305673187315717,1420.0000000000002,1.5003007052878357,22.500000000000004,2.3517521464185633,0.018326225788870405,0.003595453898369008,1.8304864416706819,0.06726002964692478,4.999999999999999,0.6159868014848465,-0.09467625034829304,0.0494848420434329,-0.08347668608656422,0.08324258875943533,-0.13875968021405685,0.057425134593971,0.0007108131107503302,0.00010888667189192808,0.815569745930327,0.032940246418706534
AC4_OL32_MI1_021420_256s_25x30_c,1.758799230473605,0.003670335729770727,2.010218,*,0.40291440965469694,0.0036633451168047518,0.4380441,0.14257900389052558,0.01827584676806132,-0.0711865307443143,0.013084198015106392,1524.9999999999998,5.106395968259949,22.500000000000004,3.476016118842191,0.004009011201322405,0.0024038513786737025,1420.0000000000002,1.4560611964035592,22.500000000000004,2.4323252914204145,0.018021638715511726,0.0036441661279744937,1.8207246879487298,0.07237296797507622,4.999999999999999,0.6847706177206799,-0.0870048985172225,0.05054346910889005,-0.080887464453672,0.09163556044412345,-0.1383096379363031,0.06068932176540558,0.0007045763385879208,0.00011980449497321142,0.8135413541953043,0.036605337459885236
AC4_OL32_MI2_021220_20x35_256s_a,1.8932328607364575,0.0027898763501851224,2.179668,*,0.5427261034907356,0.003724789127032004,0.4317152,0.000437958100097004,0.019219906038331964,0.06628249753221048,0.017082418086944127,1522.6548944181543,1.9510077581828706,29.720120628846768,2.5298510497463673,0.052743505897227747,0.004713704714992075,1425.7615920107023,2.47275471508868,34.99999999999999,2.141334248007278,0.0520616693078965,0.005320307576962416,1.7731397099382744,0.12072691919796631,2.1484717900253347,1.4518580997546335,0.5790749091699753,0.061134075917899516,-0.17593870081993107,0.20248421391097407,-0.37972900471175686,0.09289372932501015,0.0004765557466914734,0.00024059572296624066,0.9962927863829936,0.07873775915961341
AC4_OL32_MI2_021220_20x35_256s_b,1.8915194466414587,0.002427741443393138,2.135957,*,0.5403256886096995,0.003686381338306635,0.4304082,-0.004623461859226854,0.01885646769307536,0.06503805743893214,0.017130685003625096,1521.6353875103082,2.0776288327251313,30.61642497026365,2.360958891204501,0.05531041102885312,0.004589288766430894,1425.920818331383,2.542789229589314,34.99999999999999,1.9368191622654782,0.054696220384947335,0.0052734943196859835,1.8119923665572564,0.11811569819385156,2.6885934641717792,1.4223503740226442,0.5904320241651189,0.05972822129073584,-0.09515110715437892,0.19909651412224752,-0.39017391218605885,0.0899064417162777,0.0005652746652103415,0.000235218940271778,0.9636845217558421,0.0772469623810937
AC4_OL32_MI2_021220_20x35_256s_c,1.8971926887409882,0.0025701893847136104,2.139158,*,0.5383013596733446,0.0036225176729787313,0.4274254,-0.0008094477140048659,0.019330386008463273,0.06673723719840746,0.017129656316372796,1522.0486488272238,2.181500203283063,29.702027055988925,2.5726750426329605,0.05243151617945965,0.004547034647722626,1427.3537254279156,2.648685404517365,34.99999999999999,2.042389634912558,0.05238010936950162,0.005196214595477272,1.7988445512925129,0.12042914613551914,2.7093391536033185,1.43487130247494,0.5994454241211066,0.06093379243053317,-0.09228940547658683,0.19892835155748118,-0.3910392494869651,0.0927029354206058,0.0005581799453876468,0.00023869124492457568,0.957844273144163,0.07772328507563335
AC4_OL36_MI1_021420_256s_20x25_H2O_a,1.1618108551004063,0.0064010590054764905,1.401901,-,0.262916855726993,0.003717433222936062,0.3320697,-0.0003913647268737563,0.01928764373327772,-0.027435667724523435,0.014287166953116213,1522.6998368068491,4.141559034065821,26.705888564058796,3.4779594158760916,0.015780503463465642,0.004020847184124931,1427.6091052867444,4.498664898139785,27.402172606389865,3.4389846902625925,0.01582472676903593,0.0042809858864899545,1.1816554691826988,0.11006662772301104,3.870326410216213,1.2209283412240917,0.24750238253306212,0.057837195268321914,0.12287222571779892,0.16184241008122477,-0.12487670417599839,0.0903169818020799,0.0005921444792761042,0.00020686922976753224,0.5242538624245338,0.06474018697465589
AC4_OL36_MI1_021420_256s_20x25_H2O_b,1.3089946141984197,0.004103555439130133,1.5526149999999999,-,0.2758921116584101,0.003600077817539598,0.33364520000000003,-0.009784955710242939,0.018955239472307334,0.002170457197066058,0.014714646481398998,1522.826289709297,3.602451787666678,27.00233156885806,3.4249782928061023,0.016680583425873405,0.0042386920825598405,1424.4475070571873,3.19752120907701,26.8612324052949,3.1737759532401664,0.021709342153609288,0.00448073686708582,1.0803328785279276,0.1219749452853667,2.7328643561628074,1.3609306318013965,0.2596471272766034,0.058813593843907185,-0.021555078715979704,0.17878376049718522,-0.1328969525115725,0.09833128986394517,0.0004049399325424787,0.0002312409676296022,0.584551376003012,0.07183985856364468
AC4_OL36_MI1_021420_256s_20x25_H2O_c,1.1504976965924765,0.00603286337510882,1.417454,-,0.2597723640283308,0.0035794765277200927,0.33436350000000004,0.0030353073641209392,0.018766382929197904,-0.036548915927719174,0.014491983013877819,1523.1778995380068,4.079159857882998,29.976787622160938,3.467518933366205,0.015247404468544735,0.004016150843476025,1426.0085145113173,4.441125030863122,27.29418989321281,3.3792245574315722,0.016235008010566602,0.0042809189763212685,1.2047989440362068,0.09980838761598625,4.368303929322372,1.0902078010744833,0.2471752156450701,0.05632989286645975,0.21013342906884008,0.14417109784908505,-0.1324550897279506,0.08252086523770083,0.0006548443403966401,0.0001859075360269015,0.49757891070944893,0.05786021848073207
AC4_OL36_MI2_021420_256s_15x20_a,1.2700760892735443,0.0014647845818710195,1.447306,-,0.26890659551322665,0.003608429267650963,0.3113607,-0.07594156924583226,0.018924522121191674,0.1412188140201367,0.014825399013213355,1510.2267171972505,4.454095775471089,22.500000000000004,2.588929850370899,0.01297198773526438,0.004511212751114171,1420.0000000000002,1.4410766247273343,27.702514922555153,3.11017193555313,0.02948394216041014,0.004434227804752321,0.9943668007702143,0.12801300836125717,2.4674169678092794,1.4323915214309308,-0.03226881240553873,0.059452569346553116,0.10750957060241827,0.1845825017814256,0.021688620945450387,0.1050129193715888,0.00024911525257656264,0.0002438896595800527,0.5655378432848989,0.07541124787386602
AC4_OL36_MI2_021420_256s_15x20_b,1.2691968300712042,0.0019063007585722411,1.441908,-,0.2708105502585735,0.003555009927290289,0.3123465,-0.07585749519679566,0.01899153679123032,0.1389774243543983,0.014954193300163305,1511.4083198681362,4.685441832827199,22.500000000000004,2.8238572532004445,0.011843872451028754,0.004213914081551048,1420.0000000000002,1.4684009394284507,28.002358127615878,3.1449009286585072,0.02863212499260801,0.004332669896147744,1.0257516214291726,0.11677389480070605,2.7466071996552923,1.3063078931285292,-0.037084087140254816,0.056564454464626365,0.12645053983611582,0.17100013556118177,-0.005341759606854353,0.09494804096230243,0.00030069465817823083,0.0002215516828108596,0.5528292615701326,0.06902375939193944
AC4_OL36_MI2_021420_256s_15x20_c,1.1993920419853168,0.0026612174163108955,1.389758,-,0.2600749023186269,0.0035803391529953678,0.3081031,-0.06569901125817083,0.01936954843472237,0.11863359425899225,0.014565518801226222,1509.0623526465408,4.619539501630676,22.500000000000004,2.838968450694988,0.009463660908738698,0.0040806274152587405,1420.0000000000002,1.2021768809992566,25.196678933692308,3.1305102066136063,0.024977415817124368,0.004202821245017989,0.9660871903838619,0.12410747968773006,1.9177569423103056,1.3876988448777794,-0.08548267478991291,0.058515983140111805,0.002289139207296191,0.1774060263757971,0.09609171398975244,0.10160603699792423,0.0001752247234223394,0.0002362851586848749,0.5891635375325178,0.07306776642854931
AC4_OL3_101220_256s_30x30_a,1.1638810969361753,0.003922139429063789,1.3096,-,0.14768534134374472,0.003685968083410927,0.2696358,0.06732778476659894,0.019012835854986435,-0.0016411152480403078,0.01473198748325085,1524.9999999999998,3.197212952475076,32.3156739194173,3.3294089272029037,0.020994519526572032,0.0046156396117238065,1420.0000000000002,1.831994878124783,34.99999999999999,2.8450576484788375,0.03151181589056573,0.005117564792649749,1.2152373781797063,0.13411929018323052,0.30409803019946874,1.5415103812389712,0.11905003101684677,0.06092537679812734,-0.35136093325371986,0.2057433670166989,0.01210461069621826,0.10575825035106413,3.7580731067046392e-06,0.00025966691733625164,0.7842371959361134,0.0818805591927032
