,Density,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2
AC4_OL36_MI1_021420_256s_20x25_H2O_a,2726.313150855597,0.6898007339043223,0.4383422529479633,64.9557324295908,7.437960998178298,35.31054554120395,8.546480066126504,284.9949085389428,19.102840746251413
AC4_OL36_MI1_021420_256s_20x25_H2O_b,2717.502133282226,0.6898007339043223,0.4383422529479633,64.9557324295908,7.437960998178298,35.31054554120395,8.546480066126504,284.9949085389428,19.102840746251413
AC4_OL36_MI1_021420_256s_20x25_H2O_c,2726.992819601257,0.6898007339043223,0.4383422529479633,64.9557324295908,7.437960998178298,35.31054554120395,8.546480066126504,284.9949085389428,19.102840746251413
AC4_OL36_MI2_021420_256s_15x20_a,2740.507102199206,0.6851091006504647,0.38932663765851383,64.62089670561092,7.41300614097687,34.72760760407999,8.517812735948572,302.4055148725163,18.063471273818084
AC4_OL36_MI2_021420_256s_15x20_b,2740.5609996620456,0.6851091006504647,0.38932663765851383,64.62089670561092,7.41300614097687,34.72760760407999,8.517812735948572,302.4055148725163,18.063471273818084
AC4_OL36_MI2_021420_256s_15x20_c,2744.8467847548354,0.6851091006504647,0.38932663765851383,64.62089670561092,7.41300614097687,34.72760760407999,8.517812735948572,302.4055148725163,18.063471273818084
AC4_OL3_101220_256s_30x30_a,2695.910730689609,0.6975462540696942,0.5521171073337778,65.50852006490749,7.479228027433223,36.27293055785917,8.593708709590999,244.58147725437323,21.403369256736596
AC4_OL3_101220_256s_30x30_b,2695.705269692942,0.6975462540696942,0.5521171073337778,65.50852006490749,7.479228027433223,36.27293055785917,8.593708709590999,244.58147725437323,21.403369256736596
AC4_OL3_101220_256s_30x30_c,2695.8172958948094,0.6975462540696942,0.5521171073337778,65.50852006490749,7.479228027433223,36.27293055785917,8.593708709590999,244.58147725437323,21.403369256736596
AC4_OL40_021420_256s_15x25_a,2674.0007389272228,0.7118794765365587,0.537137063451034,66.53146339017941,7.5558142025215576,38.05384110330789,8.680787425331575,249.90246823575643,21.108146275224986
AC4_OL40_021420_256s_15x25_b,2673.387185621852,0.7118794765365587,0.537137063451034,66.53146339017941,7.5558142025215576,38.05384110330789,8.680787425331575,249.90246823575643,21.108146275224986
AC4_OL40_021420_256s_15x25_c,2673.3565511040747,0.7118794765365587,0.537137063451034,66.53146339017941,7.5558142025215576,38.05384110330789,8.680787425331575,249.90246823575643,21.108146275224986
AC4_OL43_101220_256s_30x30_a,2640.306743768406,0.7215539966101394,0.45375446942358477,67.22192122388408,7.607666150180392,39.25590538864401,8.739334332823628,279.52040756205474,19.423018666913016
AC4_OL43_101220_256s_30x30_b,2640.3853939085816,0.7215539966101394,0.45375446942358477,67.22192122388408,7.607666150180392,39.25590538864401,8.739334332823628,279.52040756205474,19.423018666913016
AC4_OL43_101220_256s_30x30_c,2640.221734321571,0.7215539966101394,0.45375446942358477,67.22192122388408,7.607666150180392,39.25590538864401,8.739334332823628,279.52040756205474,19.423018666913016
AC4_OL44_021420_256s_25x25_a,2660.8941471699977,0.705833594562667,0.5309147217570008,66.09997670776227,7.523474904116483,37.30263703955087,8.644106734880928,252.11267698388795,20.98489426442856
AC4_OL44_021420_256s_25x25_b,2660.2060941171103,0.705833594562667,0.5309147217570008,66.09997670776227,7.523474904116483,37.30263703955087,8.644106734880928,252.11267698388795,20.98489426442856
AC4_OL44_021420_256s_25x25_c,2660.3344467603765,0.705833594562667,0.5309147217570008,66.09997670776227,7.523474904116483,37.30263703955087,8.644106734880928,252.11267698388795,20.98489426442856
AC4_OL45_012821_256s_20x25_a,2713.2211360570027,0.6856865282111032,0.4377323492307809,64.662106954761,7.416075781673519,34.79935328683564,8.52134345614206,285.21154957177566,19.09010859722069
AC4_OL45_012821_256s_20x25_b,2714.7650494600666,0.6856865282111032,0.4377323492307809,64.662106954761,7.416075781673519,34.79935328683564,8.52134345614206,285.21154957177566,19.09010859722069
AC4_OL45_012821_256s_20x25_c,2714.0631211778355,0.6856865282111032,0.4377323492307809,64.662106954761,7.416075781673519,34.79935328683564,8.52134345614206,285.21154957177566,19.09010859722069
AC4_OL46_021420_256s_30x30_a,2750.1132154950947,0.6778855688447992,0.41187778544301906,64.1053626962437,7.3746461611328655,33.83007991986007,8.473585123982108,294.39522765837677,18.545843562119906
AC4_OL46_021420_256s_30x30_b,2749.790319059962,0.6778855688447992,0.41187778544301906,64.1053626962437,7.3746461611328655,33.83007991986007,8.473585123982108,294.39522765837677,18.545843562119906
AC4_OL46_021420_256s_30x30_c,2749.7554194769327,0.6778855688447992,0.41187778544301906,64.1053626962437,7.3746461611328655,33.83007991986007,8.473585123982108,294.39522765837677,18.545843562119906
AC4_OL48_021720_256s_25x25_CO2_a,2656.727095947565,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305
AC4_OL48_021720_256s_25x25_CO2_b,2656.453061106214,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305
AC4_OL48_021720_256s_25x25_CO2_c,2656.310544377944,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305
AC4_OL48_021720_256s_25x25_H2O_a,2651.2860573356083,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305
AC4_OL48_021720_256s_25x25_H2O_b,2651.0674049349545,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305
AC4_OL48_021720_256s_25x25_H2O_c,2651.119943206234,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305
AC4_OL49_021920_30x30_CO2_a,2695.2332830339396,0.7060112727805725,0.4990800551128242,66.11265736959339,7.524424586355815,37.3247136530058,8.645185750266156,263.4205192996327,20.34829048622876
AC4_OL49_021920_30x30_CO2_b,2694.198601974069,0.7060112727805725,0.4990800551128242,66.11265736959339,7.524424586355815,37.3247136530058,8.645185750266156,263.4205192996327,20.34829048622876
AC4_OL49_021920_30x30_CO2_c,2690.4925387362514,0.7060112727805725,0.4990800551128242,66.11265736959339,7.524424586355815,37.3247136530058,8.645185750266156,263.4205192996327,20.34829048622876
AC4_OL49_021920_30x30_H2O_a,2681.933292104449,0.7060112727805725,0.4990800551128242,66.11265736959339,7.524424586355815,37.3247136530058,8.645185750266156,263.4205192996327,20.34829048622876
AC4_OL49_021920_30x30_H2O_b,2683.0878496583778,0.7060112727805725,0.4990800551128242,66.11265736959339,7.524424586355815,37.3247136530058,8.645185750266156,263.4205192996327,20.34829048622876
AC4_OL49_021920_30x30_H2O_c,2682.1865598275244,0.7060112727805725,0.4990800551128242,66.11265736959339,7.524424586355815,37.3247136530058,8.645185750266156,263.4205192996327,20.34829048622876
AC4_OL50_021920_20x20_a,2685.942940405242,0.6976145444881983,0.5193895469824523,65.51339386268397,7.479592245172091,36.28141567882538,8.594124570504075,256.2064801472339,20.755606753530152
AC4_OL50_021920_20x20_b,2686.1962565753333,0.6976145444881983,0.5193895469824523,65.51339386268397,7.479592245172091,36.28141567882538,8.594124570504075,256.2064801472339,20.755606753530152
AC4_OL50_021920_256s_20x20_c,2686.0725919513475,0.6976145444881983,0.5193895469824523,65.51339386268397,7.479592245172091,36.28141567882538,8.594124570504075,256.2064801472339,20.755606753530152
AC4_OL51_021920_15x20_a,2660.5823611166434,0.7097658752080569,0.5389592389308978,66.38061843006837,7.544502908989764,37.791225009578426,8.667972298161573,249.25522184777873,21.14416974305416
AC4_OL51_021920_15x20_b,2661.5388010649945,0.7097658752080569,0.5389592389308978,66.38061843006837,7.544502908989764,37.791225009578426,8.667972298161573,249.25522184777873,21.14416974305416
AC4_OL51_021920_15x20_c,2661.1643752595414,0.7097658752080569,0.5389592389308978,66.38061843006837,7.544502908989764,37.791225009578426,8.667972298161573,249.25522184777873,21.14416974305416
AC4_OL53_101220_256s_30x30_a,2702.6410645817596,0.6829239461909308,0.389660269963274,64.46494509220116,7.401394075473792,34.45610099561041,8.504445180114182,302.2870069096142,18.070662589227243
AC4_OL53_101220_256s_30x30_b,2702.8827478675653,0.6829239461909308,0.389660269963274,64.46494509220116,7.401394075473792,34.45610099561041,8.504445180114182,302.2870069096142,18.070662589227243
AC4_OL53_101220_256s_30x30_c,2703.233623752786,0.6829239461909308,0.389660269963274,64.46494509220116,7.401394075473792,34.45610099561041,8.504445180114182,302.2870069096142,18.070662589227243
AC4_RH1_OL2_022120_256s_30x30_a,2677.1245048842597,0.6997354078527072,0.5174500620237286,65.66475710479882,7.4909068332963145,36.54493408440666,8.60703507683722,256.8953954838429,20.71689197625249
AC4_RH1_OL2_022120_256s_30x30_b,2677.741264585973,0.6997354078527072,0.5174500620237286,65.66475710479882,7.4909068332963145,36.54493408440666,8.60703507683722,256.8953954838429,20.71689197625249
AC4_RH1_OL2_022120_256s_30x30_c,2677.2297088631944,0.6997354078527072,0.5174500620237286,65.66475710479882,7.4909068332963145,36.54493408440666,8.60703507683722,256.8953954838429,20.71689197625249
AC4_RH1_OL3_MI1_022120_256s_20x25_a,2752.895115254661,0.671193877277604,0.44827006389951657,63.62778542851724,7.339178540469521,32.99863366927276,8.43251557299975,281.468497471553,19.30942461104877
AC4_RH1_OL3_MI1_022120_256s_20x25_b,2752.253362629983,0.671193877277604,0.44827006389951657,63.62778542851724,7.339178540469521,32.99863366927276,8.43251557299975,281.468497471553,19.30942461104877
AC4_RH1_OL3_MI1_022120_256s_20x25_c,2752.4242405655637,0.671193877277604,0.44827006389951657,63.62778542851724,7.339178540469521,32.99863366927276,8.43251557299975,281.468497471553,19.30942461104877
AC4_RH1_OL3_MI2_022120_256s_20x20_a,2800.8199622026145,0.6612759446451308,0.42029234514828206,62.91995555911145,7.286733545151597,31.766325243511943,8.371468465582,291.40633145390086,18.723970725516867
AC4_RH1_OL3_MI2_022120_256s_20x20_b,2800.468038344134,0.6612759446451308,0.42029234514828206,62.91995555911145,7.286733545151597,31.766325243511943,8.371468465582,291.40633145390086,18.723970725516867
AC4_RH1_OL3_MI2_022120_256s_20x20_c,2801.2514013874047,0.6612759446451308,0.42029234514828206,62.91995555911145,7.286733545151597,31.766325243511943,8.371468465582,291.40633145390086,18.723970725516867
AC4_RH3_OL1BIG_022120_256s_20x25_a,2668.5296238928777,0.6990516339853234,0.5498054083267155,65.61595705894365,7.487258283004778,36.45997481624899,8.60287367542163,245.40260499368648,21.35794688852277
AC4_RH3_OL1BIG_022120_256s_20x25_b,2668.9085141664914,0.6990516339853234,0.5498054083267155,65.61595705894365,7.487258283004778,36.45997481624899,8.60287367542163,245.40260499368648,21.35794688852277
AC4_RH3_OL1BIG_022120_256s_20x25_c,2668.3234532901465,0.6990516339853234,0.5498054083267155,65.61595705894365,7.487258283004778,36.45997481624899,8.60287367542163,245.40260499368648,21.35794688852277
AC4_RH3_OL1SMALL_022120_256s_20x25_a,2672.038468050823,0.6990516339853234,0.5498054083267155,65.61595705894365,7.487258283004778,36.45997481624899,8.60287367542163,245.40260499368648,21.35794688852277
AC4_RH3_OL1SMALL_022120_256s_20x25_b,2671.670295145118,0.6990516339853234,0.5498054083267155,65.61595705894365,7.487258283004778,36.45997481624899,8.60287367542163,245.40260499368648,21.35794688852277
AC4_RH3_OL1SMALL_022120_256s_20x25_c,2671.2624686433687,0.6990516339853234,0.5498054083267155,65.61595705894365,7.487258283004778,36.45997481624899,8.60287367542163,245.40260499368648,21.35794688852277
AC4_RH3_OL2_022120_256s_30x30_a,2762.2656635309345,0.667778618813109,0.5545692500144788,63.384042902479564,7.321102373715228,32.574285981311235,8.411517905450319,243.71046317783203,21.45149780024148
AC4_RH3_OL2_022120_256s_30x30_b,2763.1840064831367,0.667778618813109,0.5545692500144788,63.384042902479564,7.321102373715228,32.574285981311235,8.411517905450319,243.71046317783203,21.45149780024148
AC4_RH3_OL2_022120_256s_30x30_c,2762.187776143454,0.667778618813109,0.5545692500144788,63.384042902479564,7.321102373715228,32.574285981311235,8.411517905450319,243.71046317783203,21.45149780024148
AC4_RH3_OL3_022120_256s_20x20_a,2680.0134764331287,0.7073085182183919,0.5079385635045816,66.20524007839629,7.53135962215525,37.48589709138392,8.65306184338188,260.273930168786,20.52647637864621
AC4_RH3_OL3_022120_256s_20x20_b,2679.525071641066,0.7073085182183919,0.5079385635045816,66.20524007839629,7.53135962215525,37.48589709138392,8.65306184338188,260.273930168786,20.52647637864621
AC4_RH3_OL3_022120_256s_20x20_c,2678.8229791456442,0.7073085182183919,0.5079385635045816,66.20524007839629,7.53135962215525,37.48589709138392,8.65306184338188,260.273930168786,20.52647637864621
VF74_127-7_101220_256s_15x20_a,2616.8850844752665,0.7053306359798369,0.46696768627579677,66.06408121207846,7.520786848484461,37.24014416705435,8.641051996141409,274.82700290609966,19.695194392595297
VF74_127-7_101220_256s_15x20_b,2621.045689432451,0.7053306359798369,0.46696768627579677,66.06408121207846,7.520786848484461,37.24014416705435,8.641051996141409,274.82700290609966,19.695194392595297
VF74_127-7_101220_256s_15x20_c,2616.89927028679,0.7053306359798369,0.46696768627579677,66.06408121207846,7.520786848484461,37.24014416705435,8.641051996141409,274.82700290609966,19.695194392595297
VF74_131-1_101220_256s_25x50_a,2626.0428941588966,0.7385776743792835,0.20518931796081866,68.4368788222737,7.699208131101691,41.37110644210409,8.841920758855409,367.812066756932,13.759579662694508
VF74_131-1_101220_256s_25x50_b,2626.411310233711,0.7385776743792835,0.20518931796081866,68.4368788222737,7.699208131101691,41.37110644210409,8.841920758855409,367.812066756932,13.759579662694508
VF74_131-1_101220_256s_25x50_c,2625.506406268872,0.7385776743792835,0.20518931796081866,68.4368788222737,7.699208131101691,41.37110644210409,8.841920758855409,367.812066756932,13.759579662694508
VF74_131-9_MI1_101220_256s_15x30_a,2642.6144125773953,0.6966389749807687,0.43948320205915864,65.44376874395921,7.474389797567584,36.160200646573145,8.588182852331887,284.5896373676159,19.126645988017444
VF74_131-9_MI1_101220_256s_15x30_b,2641.3594017919977,0.6966389749807687,0.43948320205915864,65.44376874395921,7.474389797567584,36.160200646573145,8.588182852331887,284.5896373676159,19.126645988017444
VF74_131-9_MI1_101220_256s_15x30_c,2640.689545608806,0.6966389749807687,0.43948320205915864,65.44376874395921,7.474389797567584,36.160200646573145,8.588182852331887,284.5896373676159,19.126645988017444
VF74_131-9_MI2_101220_256s_20x25_a,2722.9676570063284,0.6870937113507595,0.4379237128769214,64.76253577343554,7.423558461329001,34.97419654337372,8.529944876857197,285.14357619043926,19.09410395716363
VF74_131-9_MI2_101220_256s_20x25_b,2722.5927874123417,0.6870937113507595,0.4379237128769214,64.76253577343554,7.423558461329001,34.97419654337372,8.529944876857197,285.14357619043926,19.09410395716363
VF74_131-9_MI2_101220_256s_20x25_c,2717.3037750981052,0.6870937113507595,0.4379237128769214,64.76253577343554,7.423558461329001,34.97419654337372,8.529944876857197,285.14357619043926,19.09410395716363
VF74_132-1_101220_256s_40x50_a,2697.697221765816,0.6992883197243983,0.4808549316449078,65.63284901031979,7.488521141003877,36.489383145719216,8.604314235445633,269.894179748591,19.979047466606776
VF74_132-1_101220_256s_40x50_b,2697.3413812561107,0.6992883197243983,0.4808549316449078,65.63284901031979,7.488521141003877,36.489383145719216,8.604314235445633,269.894179748591,19.979047466606776
VF74_132-1_101220_256s_40x50_c,2697.22297433629,0.6992883197243983,0.4808549316449078,65.63284901031979,7.488521141003877,36.489383145719216,8.604314235445633,269.894179748591,19.979047466606776
VF74_132-2_101220_256s_20x25_a,2639.93542106991,0.7387246139234552,0.18707910769066244,68.44736570519737,7.699999914589366,41.38936375893314,8.842803860555287,374.24490942900593,13.2872645814622
VF74_132-2_101220_256s_20x25_b,2639.6896026971112,0.7387246139234552,0.18707910769066244,68.44736570519737,7.699999914589366,41.38936375893314,8.842803860555287,374.24490942900593,13.2872645814622
VF74_132-2_101220_256s_20x25_c,2636.9300697782473,0.7387246139234552,0.18707910769066244,68.44736570519737,7.699999914589366,41.38936375893314,8.842803860555287,374.24490942900593,13.2872645814622
VF74_134D-15_101220_256s_15x25_a,2602.5759034304283,0.7067169689705262,0.38274948001132963,66.16302198291406,7.52819693036931,37.4123967814493,8.649470726868506,304.7417561277316,17.921354947407412
VF74_134D-15_101220_256s_15x25_b,2605.0335873746985,0.7067169689705262,0.38274948001132963,66.16302198291406,7.52819693036931,37.4123967814493,8.649470726868506,304.7417561277316,17.921354947407412
VF74_134D-15_101220_256s_15x25_c,2604.6898391678337,0.7067169689705262,0.38274948001132963,66.16302198291406,7.52819693036931,37.4123967814493,8.649470726868506,304.7417561277316,17.921354947407412
VF74_136-3_101220_256s_20x30_a,2648.27436616581,0.6980682480589402,0.4665060158740403,65.54577409262986,7.482012177933215,36.33778858976778,8.596887201456603,274.99099067965676,19.685719596075003
VF74_136-3_101220_256s_20x30_b,2648.133623944904,0.6980682480589402,0.4665060158740403,65.54577409262986,7.482012177933215,36.33778858976778,8.596887201456603,274.99099067965676,19.685719596075003
VF74_136-3_101220_256s_20x30_c,2648.722479150636,0.6980682480589402,0.4665060158740403,65.54577409262986,7.482012177933215,36.33778858976778,8.596887201456603,274.99099067965676,19.685719596075003
,,,,,,,,,
