,H2OT_3550_M,H2OT_3550_STD,H2Om_1635_BP,H2Om_1635_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD
FR02MI07b,3.3624179414878452,0.3161477504904031,1.4177740868924769,0.2728835165418534,285.7320515979732,54.6028024776533,389.69546897773677,62.12786618571015
FR02MI07c,3.3944400437537783,0.3190653460575142,1.4165068928661266,0.27254231154516906,281.10660853532295,53.99927355118298,386.50687495635054,61.450210865840695
FR02MI08a,4.115778251492972,0.43808538359245963,1.880461599815623,0.3432886513341245,723.7395972308236,91.91856303109665,906.9535865993654,107.78626115126121
FR02MI08b,4.177772036735652,0.4448709993698079,1.8849729847682342,0.3441599216377402,759.9142070623383,94.39409308787323,885.2773155454014,105.95512949725996
FR02MI08c,4.19609428654257,0.44676370480063865,1.867671298769895,0.34136941152879824,695.2868812064848,90.94007675814215,908.6847182177203,107.72464266571428
FR02MI09a,2.4536784006005585,0.22391480480275255,0.6322218577228996,0.11164528118814412,818.8249719372648,70.4669487173724,719.9477093833221,69.25728065788266
FR02MI09b,2.4294872508395593,0.22148606885388755,0.6240589168105424,0.11023258220089462,826.1341487000624,69.29586623742449,727.2363585009451,68.24256532493449
FR02MI09c,2.49625084675221,0.22781339863879485,0.6231204533674711,0.10995703797138849,843.3243226901056,70.94275489759738,747.4872207637862,69.36487613465106
FR02MI10a,3.605862433914546,0.3579887989449601,1.6127876309929694,0.28962871898316467,2485.6127327437157,200.46807953032913,2437.8652151553297,199.23982330545033
FR02MI10b,3.4902930882208354,0.3465269292725634,1.598577016860742,0.2869134374452461,2449.427546476726,198.23887140905393,2349.585714836664,193.01015623920424
FR02MI10c,3.4358110027958397,0.34056495645759016,1.613328063159537,0.29011054900757316,2489.955549782507,200.85034865205662,2447.8388494785313,199.2826295072301
FR04MI01a,3.079117673972527,0.2980763186061661,1.2248121790005406,0.22948068086447693,951.7729983581527,92.66032898105708,952.1953579411474,97.54441595707048
FR04MI01b,2.9788563411749904,0.28825186311898454,1.170710969152549,0.2199808306765357,980.6083709537065,95.18966397136988,1058.5585067038828,104.46740576380479
FR04MI01c,3.016861987219272,0.29245038748356533,1.1786777895042877,0.22133532785472154,903.1681994736189,89.08664278165092,1000.993638112432,99.36882696972638
FR04MI02a,3.2076457480534373,0.3116295544812876,1.4700924148662564,0.2810362548853779,447.5131340959455,60.988715556688845,431.2713186128406,64.12024209500998
FR04MI02b,2.9262354377289803,0.28353120301505613,1.3421271311106289,0.2563490538288048,697.3968503641436,75.51966706557006,830.6938299445756,87.19637587890473
FR04MI02c,3.0639705873673866,0.2969234330805696,1.3913004955609292,0.2656960734757499,560.1817864410452,69.30310827579721,588.3043294353905,76.39083665737763
FR04MI03a,1.699814930121516,0.17158191172746468,0.4341528998726562,0.0781417023399424,356.0703458371599,54.17425533444751,231.18003395758925,52.987192428168875
FR04MI03b,1.708041159118427,0.17274646195292098,0.43684213750628204,0.07848047728156102,323.27478334011255,52.641050321398225,267.8496532044731,53.976479590848506
FR04MI03c,1.7183362546786753,0.17400688182322152,0.4414922502284373,0.07955640740082227,329.65072661339775,53.745444624710444,258.82959660125357,53.69994378863903
FR04MI04a,2.3133812805008107,0.24300428811374825,0.9919027587888076,0.18467480281133342,264.0957974906397,58.4983360460052,166.87606913015244,57.4448518837325
FR04MI04b,2.232533116719737,0.23370268312225861,1.0000027130826241,0.18580610440547282,251.40691558978222,55.74059893409355,139.8248353528732,54.21481002010307
