Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1540.87,0.005039507,0.01592888,0.060580791,0.025361662,0.008608246,0.061298587,0.015401552,0.016986905,0.017657868,0.018865925,0.018760929,0.013876932,0.006358187,0.008808974,0.019594598,0.001567596,0.030927224,0.017690436,0.004554141,0.019797986,0.017821149,0.034303753,0.021352636,0.010834195,0.012278565,0.007550803,0.012860102,0.004908058,0.028902971,0.019523332,0.006102665
1542.799,0.005980549,0.016311421,0.062850808,0.026110856,0.009096269,0.064021667,0.015952101,0.017479565,0.018446321,0.019660343,0.019554456,0.015626569,0.00615661,0.00898837,0.020048793,0.001761677,0.032102273,0.018366871,0.004890332,0.020534928,0.018621085,0.035638801,0.022534841,0.011003412,0.013203136,0.007845699,0.013335223,0.004957503,0.029746894,0.020229335,0.006109813
1544.727,0.007882773,0.016660458,0.066459103,0.027341995,0.010095713,0.067204506,0.016548626,0.018279277,0.019652277,0.020435248,0.02063159,0.017505019,0.006030007,0.009361649,0.020702738,0.002051028,0.03352153,0.019163821,0.00548134,0.021576527,0.019691212,0.036946945,0.023689313,0.011498996,0.014234483,0.008357281,0.014313132,0.005112384,0.03085315,0.021529123,0.006410443
1546.656,0.008060968,0.016453012,0.068745888,0.028407986,0.01092537,0.069676771,0.017145341,0.018803658,0.020501826,0.021140897,0.021353562,0.018659124,0.005911755,0.00965836,0.02117294,0.002068896,0.03486742,0.019611442,0.006022846,0.022275963,0.020424304,0.037969511,0.024736902,0.011676691,0.015120157,0.008554642,0.015190205,0.005247156,0.031618571,0.022309648,0.006802034
1548.584,0.009013152,0.016279673,0.07029956,0.029462875,0.011580218,0.071993896,0.017721432,0.019089611,0.020978598,0.021772765,0.022007302,0.018892464,0.006093645,0.010432456,0.021707242,0.002006517,0.036260207,0.019791699,0.006138734,0.022825229,0.020960044,0.038448873,0.025534613,0.011635926,0.015796657,0.008310395,0.015961688,0.005415372,0.032370409,0.022643379,0.007118844
1550.513,0.00880724,0.016601966,0.072645527,0.030765439,0.012498666,0.074750571,0.018300262,0.019538869,0.021534854,0.022432523,0.022900462,0.018658803,0.006452935,0.011277266,0.022497243,0.002026868,0.037821477,0.02001155,0.00626817,0.023614127,0.021578456,0.038866283,0.026343931,0.011899324,0.016439859,0.0081258,0.016994855,0.005645995,0.033381064,0.023163173,0.00756772
1552.441,0.008622473,0.017636939,0.075555168,0.032275085,0.013750328,0.077879999,0.018864788,0.020137036,0.022187263,0.023074335,0.024093824,0.018496396,0.006972774,0.011842589,0.023384603,0.002087047,0.039410966,0.020329071,0.006348751,0.024543796,0.022247249,0.039366735,0.027259534,0.01241791,0.01693908,0.008099102,0.01832786,0.005965074,0.034363854,0.024106392,0.008096973
1554.37,0.009739432,0.019051534,0.07847711,0.033748565,0.015094953,0.080795744,0.019566704,0.020801703,0.022624502,0.023703624,0.025246923,0.018647427,0.00745174,0.012180676,0.024350682,0.002105862,0.040882011,0.020573651,0.006185677,0.025453618,0.02291736,0.040050882,0.028010694,0.01284326,0.017163577,0.007992627,0.019449082,0.006323752,0.035240276,0.025350114,0.008632625
1556.298,0.009550623,0.019964156,0.079760611,0.034745629,0.015807698,0.082737996,0.020357024,0.021580351,0.022557925,0.024527734,0.026135709,0.019039002,0.00781656,0.012388374,0.025548173,0.002187473,0.042311139,0.020743989,0.006847918,0.026341309,0.023433077,0.040738339,0.028623345,0.013102424,0.017240313,0.007819314,0.020625765,0.006596753,0.03621753,0.026043294,0.009419675
1558.227,0.00660056,0.020781309,0.081766827,0.036031922,0.016248308,0.085360927,0.021266,0.02239629,0.022920714,0.025829763,0.027156859,0.019501685,0.008265736,0.012485052,0.02684691,0.002439637,0.043914505,0.021006127,0.006548981,0.027319733,0.023944532,0.041417364,0.02959178,0.013507816,0.017420701,0.007855912,0.021832595,0.006957148,0.037416797,0.026968384,0.010377903
1560.155,0.006273514,0.021719029,0.084609552,0.037497688,0.016890879,0.088729965,0.022335547,0.023414692,0.02348354,0.027221551,0.028364493,0.020183575,0.008787784,0.012558557,0.028215732,0.002771321,0.045584268,0.021464943,0.007011362,0.02849299,0.024687648,0.042445251,0.030704341,0.014137351,0.017662919,0.008168362,0.022825268,0.007329158,0.038726839,0.028283942,0.011476189
1562.084,0.009268896,0.022908192,0.088073334,0.038881917,0.017873866,0.092682136,0.02344229,0.024702868,0.024164472,0.028478384,0.029683681,0.021077612,0.009411065,0.012861603,0.029713048,0.003143314,0.047393406,0.022119239,0.00892677,0.029971389,0.025498961,0.043905188,0.031909582,0.015074127,0.017952756,0.008801069,0.023803182,0.007640729,0.040119763,0.02974796,0.012611266
1564.012,0.010548762,0.024197926,0.0914383,0.040111897,0.018860403,0.096490465,0.024503366,0.026002355,0.024794337,0.029666555,0.031090147,0.022414909,0.010112011,0.013406642,0.031218748,0.003527489,0.048952251,0.022823096,0.009709126,0.031494309,0.026207383,0.045504309,0.033137644,0.016083785,0.018175234,0.009696522,0.024510769,0.007960016,0.041510451,0.031228412,0.013792576
1565.941,0.012330484,0.025422071,0.095582897,0.041426495,0.019881271,0.100787283,0.025707847,0.027369502,0.025570509,0.030960593,0.032742997,0.0239578,0.010835784,0.014122028,0.032828911,0.003950011,0.050553965,0.023652832,0.010551905,0.033226128,0.027038439,0.047359387,0.034696327,0.017138983,0.018469809,0.010768951,0.025036843,0.008358548,0.04278529,0.032926583,0.015066093
1567.869,0.014031877,0.026530743,0.100418394,0.042739421,0.02104027,0.105621651,0.026974823,0.028852009,0.026549757,0.032177597,0.034671073,0.025956138,0.011573997,0.014707938,0.034426315,0.004439504,0.052281088,0.024673235,0.011437328,0.035192367,0.028099716,0.049756896,0.036685516,0.018304185,0.018933869,0.012069724,0.025610674,0.008762549,0.044117829,0.03470741,0.016412567
1569.798,0.014506065,0.027486998,0.105854201,0.044163416,0.022273471,0.11103187,0.028249153,0.030368015,0.027762864,0.033381829,0.036773254,0.028236882,0.012372499,0.015738346,0.035926139,0.004987845,0.054214827,0.025844487,0.011500356,0.037393761,0.029485472,0.052671731,0.038970688,0.019520159,0.019492124,0.013479076,0.026324667,0.009198346,0.045812024,0.036470271,0.017801374
1571.726,0.015428468,0.028161829,0.111726452,0.045768962,0.02355089,0.116520003,0.029521179,0.031804243,0.029176522,0.034576791,0.038858188,0.030102016,0.013208764,0.017017631,0.037343862,0.005504283,0.056280984,0.02705425,0.011599537,0.039720507,0.03092389,0.055757022,0.041386004,0.020668178,0.020100989,0.014933115,0.027115267,0.009665084,0.047679011,0.03826432,0.019357752
1573.655,0.016164774,0.028406955,0.116071187,0.04698277,0.024461342,0.121308408,0.030800895,0.032681875,0.03010421,0.035640594,0.040583807,0.031556283,0.014048695,0.018168756,0.038535564,0.005767451,0.058362877,0.027991203,0.012627832,0.041827325,0.032031231,0.058739469,0.043928235,0.021316107,0.020782343,0.016004123,0.027509667,0.010000902,0.049337248,0.039277118,0.020922724
1575.583,0.016034415,0.029106439,0.121092058,0.04842548,0.025615423,0.126819961,0.032150933,0.03365868,0.031086074,0.036740716,0.042657716,0.033042775,0.015092192,0.019689172,0.03992492,0.006094435,0.060790398,0.029112365,0.013306237,0.044281244,0.033478758,0.061503369,0.046789874,0.022024213,0.02173319,0.017085261,0.028262351,0.010330407,0.051141496,0.040360433,0.022404324
1577.512,0.018933531,0.030172266,0.127341138,0.050303609,0.027029555,0.132891332,0.033588981,0.034920598,0.032436795,0.038011384,0.045159348,0.034599226,0.016223091,0.021084509,0.041509507,0.006456535,0.063534232,0.030581421,0.013981819,0.047039158,0.03533905,0.064427035,0.050021918,0.023042121,0.0229882,0.018484207,0.029539841,0.0106961,0.053205837,0.042007463,0.024006214
1579.44,0.023046445,0.031622131,0.134425405,0.052423247,0.028504624,0.139439385,0.035173843,0.036374622,0.034054735,0.039426867,0.047966471,0.036271321,0.017380443,0.022182047,0.043135889,0.006815268,0.066655347,0.032306297,0.015278805,0.049958322,0.037452558,0.067565801,0.053504991,0.024194761,0.024452111,0.019962938,0.031187702,0.011055404,0.055453354,0.0440845,0.025659409
1581.369,0.025117016,0.033310703,0.142438945,0.054729102,0.030035821,0.146815856,0.037012011,0.038086953,0.035911626,0.041124309,0.051083767,0.038271381,0.018359145,0.023237438,0.044908765,0.007181937,0.070240957,0.034300481,0.016170256,0.053155671,0.039878002,0.070933202,0.057248964,0.025468627,0.026209752,0.021421197,0.033196622,0.011398129,0.058084369,0.04655459,0.02725353
1583.297,0.027678692,0.035010944,0.15098897,0.05732504,0.031473479,0.154665471,0.039029062,0.040080226,0.037998736,0.043185758,0.054504866,0.04069988,0.019217827,0.024240417,0.046859064,0.007561234,0.074129134,0.036513953,0.016898933,0.056565808,0.042463239,0.074560826,0.061248797,0.026833519,0.028329954,0.022937934,0.035601984,0.011757501,0.061040745,0.049382691,0.02895022
1585.226,0.029568585,0.036876792,0.160653784,0.06053621,0.032992324,0.163451413,0.041351292,0.042496537,0.040506298,0.045672199,0.058165759,0.043757053,0.020047415,0.025220599,0.049083554,0.007985188,0.078545457,0.039053894,0.018293522,0.060341074,0.045221989,0.07858142,0.065713675,0.028378899,0.030884831,0.024494621,0.03838062,0.012194934,0.064420093,0.052709268,0.030804522
1587.154,0.03116119,0.039184082,0.17164393,0.064175657,0.034912258,0.173466069,0.043963228,0.045470554,0.043379803,0.048306125,0.06217607,0.047361151,0.021037576,0.026506859,0.051615342,0.008463713,0.08358089,0.042003992,0.020274,0.064645456,0.048297865,0.082913659,0.070598248,0.030323623,0.033681151,0.026246112,0.041563462,0.012676099,0.068440135,0.056635233,0.032734732
1589.083,0.034270234,0.0416513,0.183710229,0.068229661,0.037005748,0.184423087,0.046869542,0.048901668,0.046524524,0.051120472,0.066618997,0.051411106,0.022161766,0.027940235,0.054395949,0.008997518,0.089126725,0.045302103,0.02241849,0.069383582,0.051590836,0.087585965,0.07590949,0.032621064,0.036628497,0.028333906,0.045132369,0.013227525,0.073015267,0.061068171,0.034837479
1591.011,0.037710613,0.04424401,0.196927952,0.07288682,0.039149564,0.196147204,0.050121798,0.052734041,0.050019368,0.054288888,0.071597278,0.056122281,0.023346414,0.029547677,0.057507853,0.009590903,0.095099535,0.048891532,0.024966805,0.074510134,0.054949227,0.092629184,0.081623198,0.035167871,0.039656119,0.030686691,0.048926332,0.013944234,0.077961067,0.065998399,0.037320069
1592.94,0.041252015,0.047068657,0.212656376,0.078253595,0.041666688,0.209570022,0.053916846,0.057159155,0.054275721,0.0578815,0.077286076,0.061515247,0.024638255,0.031415943,0.061241847,0.010292996,0.10200461,0.053036802,0.028046304,0.080465974,0.058806331,0.098405899,0.088116458,0.03820031,0.043026686,0.033337583,0.053225815,0.014870949,0.083295314,0.071744009,0.040121949
1594.868,0.043979369,0.050037442,0.229958329,0.084081178,0.044565735,0.224356314,0.058137047,0.06211404,0.059097304,0.061718249,0.083554974,0.067598501,0.026097661,0.033612764,0.065503532,0.011093093,0.109717873,0.057798799,0.030397729,0.087192536,0.063293468,0.105000221,0.095317478,0.041733502,0.046749942,0.036357905,0.058120689,0.01589536,0.089275336,0.078207204,0.043190858
1596.797,0.046972655,0.053304611,0.249230823,0.090470055,0.047817324,0.240883288,0.06280316,0.067637647,0.064495941,0.065956262,0.090426002,0.074121871,0.027722366,0.036266865,0.070270099,0.011989252,0.118438191,0.063184657,0.033330414,0.094715903,0.068334898,0.112373266,0.103319852,0.045766357,0.050708814,0.039861286,0.063705456,0.017061097,0.096096117,0.085491084,0.046719706
1598.725,0.051851814,0.057073546,0.271204752,0.097527979,0.051509164,0.259070627,0.067968774,0.073825892,0.07067505,0.070677074,0.098095574,0.081498505,0.029534924,0.039190007,0.075679978,0.012984938,0.128262383,0.069255713,0.0377448,0.103210706,0.073922744,0.120673209,0.112291359,0.050356093,0.055010438,0.04400608,0.070033245,0.018440905,0.103583467,0.093825594,0.05085956
1600.654,0.057567975,0.061397968,0.296921381,0.105441227,0.05589302,0.279638787,0.073894286,0.080877644,0.077839906,0.075963477,0.10687595,0.090236161,0.031707883,0.042555171,0.081976814,0.014113553,0.139406111,0.076252973,0.041831384,0.113069467,0.080353246,0.130288856,0.12259694,0.055623917,0.059875663,0.049021965,0.077158959,0.020038419,0.111967856,0.103387315,0.055670663
1602.582,0.063017746,0.066109317,0.325090337,0.113882526,0.060904161,0.301794752,0.080351295,0.088788235,0.08563269,0.081594223,0.116604043,0.099355909,0.03438001,0.046547269,0.088922704,0.01533391,0.151521234,0.084040105,0.046320499,0.123979984,0.087596848,0.140731898,0.133998413,0.06151475,0.06522443,0.054728775,0.084945438,0.021782248,0.121102633,0.113860057,0.060993625
1604.511,0.068726097,0.070966695,0.35384735,0.122404652,0.066014464,0.325141471,0.087138039,0.097075493,0.093656717,0.087487268,0.126664442,0.108120159,0.03741146,0.051178761,0.096294753,0.016578066,0.164077776,0.092267798,0.051744773,0.135444604,0.095248624,0.151461617,0.146242568,0.067781362,0.070767624,0.060880966,0.09318084,0.023668108,0.131029624,0.124865583,0.066921825
1606.439,0.076053785,0.07643799,0.387165757,0.132090396,0.071830426,0.352348856,0.094913234,0.106282122,0.103132756,0.094225754,0.138115786,0.117725858,0.040900234,0.056529778,0.104534892,0.018020631,0.178250103,0.101684949,0.05765781,0.148522702,0.103890224,0.163610324,0.160433155,0.074804228,0.076902518,0.067900125,0.102600728,0.025924262,0.142553607,0.137730989,0.073986641
1608.368,0.084151196,0.082548722,0.425289816,0.142816308,0.078416383,0.38308996,0.10356634,0.116534142,0.113849948,0.101701789,0.150967343,0.128249192,0.044724979,0.062538273,0.1135411,0.019643617,0.193932905,0.112209791,0.06401707,0.163139478,0.113455029,0.177186877,0.17638254,0.082557314,0.083690499,0.075643914,0.11307098,0.028433439,0.155353107,0.152164173,0.08183854
1610.296,0.092928204,0.08888858,0.464250091,0.153841791,0.085374887,0.413897386,0.11266821,0.127421294,0.124972333,0.109650453,0.164508238,0.139305684,0.048871588,0.069000154,0.122880218,0.021351821,0.210208215,0.123265566,0.070254743,0.178595083,0.123567885,0.191445779,0.193366306,0.090716545,0.090901274,0.083873237,0.124130791,0.031075505,0.168369507,0.167186985,0.090153975
1612.225,0.103180487,0.095675158,0.505705454,0.165773181,0.093065393,0.446432792,0.122413814,0.139057422,0.137034767,0.118200256,0.179010794,0.151843891,0.053377527,0.076009289,0.132651966,0.023216714,0.227730084,0.13517948,0.077103374,0.195310296,0.134394553,0.206628711,0.212012656,0.099471646,0.098692172,0.092860949,0.136189916,0.034002592,0.182196985,0.183566477,0.09933016
1614.153,0.111797633,0.102903857,0.548841453,0.178323042,0.101356186,0.480773489,0.132575656,0.151452061,0.14974333,0.127105549,0.19435824,0.165720496,0.058141114,0.083165691,0.142768001,0.025202319,0.246136858,0.147854177,0.084613632,0.213096177,0.145873076,0.222728617,0.231948453,0.108774596,0.106914977,0.102481343,0.149032222,0.037119473,0.196929908,0.201035212,0.10925932
1616.082,0.122305385,0.110326184,0.59241737,0.19135715,0.109824009,0.51575595,0.143077463,0.164323219,0.162809899,0.136227175,0.210099906,0.180456741,0.063104797,0.090076898,0.15309818,0.027265354,0.264959048,0.160957512,0.091712684,0.231402935,0.157827432,0.239460142,0.252656254,0.118255333,0.115407551,0.112492106,0.162304116,0.040367232,0.211845319,0.219025298,0.119946014
1618.01,0.135585672,0.11788276,0.635981787,0.204784857,0.118606489,0.551573681,0.153897433,0.177557122,0.176245312,0.145604502,0.226361304,0.196137529,0.068187899,0.096969794,0.163638689,0.029380008,0.284012664,0.174469395,0.099869467,0.250164811,0.170186062,0.256407891,0.273922264,0.127901873,0.124122306,0.122725642,0.175942313,0.043703258,0.226931669,0.237594735,0.131270847
1619.939,0.147787598,0.125481178,0.679659483,0.218196302,0.127624155,0.587899491,0.164776942,0.19088668,0.18966963,0.15492627,0.242873857,0.211736397,0.073186572,0.104038147,0.174186192,0.031496608,0.303036058,0.188060518,0.108385621,0.26904796,0.182835377,0.273279031,0.295401439,0.137631861,0.132969839,0.132953782,0.189583051,0.046989267,0.242051432,0.256415875,0.142503788
1621.867,0.158535402,0.132833002,0.721930454,0.231187858,0.13642181,0.623080591,0.175299006,0.204111654,0.202497152,0.163807698,0.25896845,0.227155652,0.078081987,0.111075546,0.184286845,0.033531845,0.321568898,0.201359278,0.114429927,0.287351224,0.1953355,0.289369879,0.316501799,0.14708787,0.141668649,0.142986684,0.202756053,0.050046161,0.256980387,0.274711169,0.153177448
1623.796,0.170113589,0.139965318,0.759325058,0.243560003,0.14441429,0.655298174,0.185303249,0.216654741,0.214569207,0.172229357,0.273959466,0.242777811,0.082765708,0.117381015,0.193661341,0.035418867,0.339197393,0.213713441,0.120739634,0.304552353,0.207216893,0.304298112,0.336910514,0.155874166,0.149896086,0.152387873,0.215284123,0.052968098,0.270723173,0.291208679,0.163510882
1625.724,0.180436953,0.146856082,0.789838063,0.255143056,0.151616073,0.685664133,0.194704566,0.228391512,0.225471086,0.180233563,0.287832938,0.257715956,0.087081057,0.122702171,0.202383955,0.037167266,0.355499338,0.224993596,0.127971601,0.320442534,0.218289472,0.318175655,0.356091283,0.163984785,0.157602105,0.160995041,0.226756536,0.055779646,0.282757469,0.30614653,0.173258377
1627.653,0.189179051,0.153010179,0.815949802,0.265611775,0.158078403,0.713780273,0.203257252,0.239090746,0.234881036,0.187315501,0.300339984,0.270766189,0.090936002,0.127458872,0.210234247,0.038702307,0.370050465,0.234998465,0.133801396,0.334650121,0.228159776,0.330760118,0.373435746,0.171284597,0.164580526,0.168656246,0.236531448,0.058263123,0.293167996,0.319286361,0.181688173
1629.581,0.195513506,0.15799754,0.835474083,0.27422435,0.163316651,0.737893664,0.210523535,0.248238223,0.242179843,0.193217665,0.310798817,0.280982007,0.094217988,0.131569358,0.216823173,0.039925601,0.382230184,0.243197459,0.138401444,0.34636422,0.236369935,0.341278349,0.388050325,0.177420164,0.170451651,0.175105841,0.244219833,0.060252339,0.302162456,0.330094756,0.188224617
1631.51,0.202147435,0.161681158,0.848884487,0.28081436,0.166965874,0.758629805,0.216463121,0.255521153,0.247294253,0.197926135,0.31875264,0.288275962,0.096672075,0.135036925,0.222009743,0.04082297,0.391777494,0.249292085,0.142036168,0.355284339,0.242748794,0.349370739,0.399786537,0.18222966,0.174963817,0.180111877,0.249672818,0.061731931,0.309678884,0.338397325,0.19291342
1633.438,0.209392779,0.164849687,0.861118039,0.286565636,0.169963233,0.77798829,0.221528831,0.26167779,0.251625356,0.201717382,0.325331056,0.293640136,0.098547374,0.138104833,0.226357286,0.041545853,0.399740475,0.254210526,0.143792746,0.362521302,0.248135717,0.356127598,0.409599749,0.186334122,0.17862173,0.184072526,0.253680418,0.062925214,0.316058711,0.345506282,0.196423452
1635.367,0.213171803,0.167058097,0.86597813,0.290831772,0.171647656,0.791612054,0.225068665,0.266040669,0.253915374,0.204260649,0.329393773,0.295387755,0.099711068,0.139935348,0.229271173,0.041914669,0.405181015,0.25709828,0.144264108,0.366804875,0.251408469,0.360636229,0.416129274,0.189047432,0.180886793,0.186316582,0.255414493,0.063712092,0.320035481,0.349933516,0.197912429
1637.295,0.2134952,0.167842262,0.860870487,0.292256773,0.171451399,0.796751087,0.226713764,0.268011981,0.253188593,0.205222473,0.330388631,0.293888073,0.099954267,0.140324943,0.23018041,0.041821403,0.407059822,0.257313576,0.144239597,0.367419119,0.252166639,0.3619187,0.418747713,0.189993749,0.181493308,0.18670706,0.25425973,0.06386014,0.320975083,0.350782904,0.196964006
1639.224,0.214315045,0.167816195,0.852663107,0.292408512,0.170410862,0.797469293,0.227093923,0.268376611,0.25102743,0.205061802,0.329649388,0.29154502,0.099388465,0.139904924,0.229913624,0.041481453,0.406840263,0.255991754,0.143417804,0.36575846,0.25157376,0.361399716,0.418870833,0.189910757,0.181003158,0.186171874,0.251364813,0.06369388,0.32036168,0.349667932,0.194698945
1641.152,0.212012346,0.16742787,0.842539528,0.291447491,0.168526655,0.796727759,0.22660542,0.267194927,0.248401729,0.204565596,0.32726295,0.28818953,0.098073817,0.138883291,0.228847341,0.04105773,0.405253485,0.253528672,0.141766769,0.362430943,0.250010018,0.360235664,0.417172213,0.18882067,0.179615339,0.184943678,0.247015968,0.063362915,0.318317901,0.347710574,0.191311646
1643.081,0.209088103,0.165577871,0.825114977,0.287695924,0.164796064,0.789301441,0.224265187,0.263464555,0.243293324,0.202475981,0.32170025,0.28169333,0.095853561,0.136644103,0.22611542,0.040239737,0.400361146,0.248606606,0.138178359,0.355778501,0.24623317,0.356340429,0.411570103,0.185991778,0.176780849,0.181862538,0.240188928,0.062366481,0.313937537,0.342505796,0.186094009
1645.009,0.208143211,0.162670453,0.804012115,0.28209113,0.160239195,0.777993554,0.220618897,0.258105675,0.236608511,0.199276705,0.314409383,0.273474594,0.093143072,0.133743213,0.222263432,0.039182151,0.393202451,0.24219663,0.134050886,0.347095616,0.241229556,0.350453128,0.403318918,0.182222293,0.17292936,0.177715434,0.232018765,0.060898975,0.30837081,0.335240014,0.179555121
1646.938,0.203943376,0.159031911,0.780733208,0.274868646,0.155028164,0.762992424,0.215707633,0.251334926,0.228562971,0.194871516,0.30558957,0.263773996,0.089942092,0.130269514,0.217424047,0.037919879,0.384159222,0.234481043,0.129813103,0.336624899,0.234952578,0.342737158,0.392740384,0.177643079,0.168167909,0.172733974,0.222660706,0.05895745,0.301356177,0.3258893,0.171720727
1648.866,0.196729598,0.154891409,0.755327009,0.266594699,0.149319473,0.743959542,0.209868324,0.243551781,0.219655289,0.189447999,0.295704492,0.25356307,0.086436096,0.126225019,0.211807243,0.036500347,0.373745446,0.225848109,0.125477642,0.324796784,0.227736473,0.333297475,0.380270267,0.172343701,0.162720185,0.167127737,0.212493559,0.056690314,0.293125324,0.314702124,0.163266404
1650.795,0.185406434,0.150453754,0.72542744,0.257557352,0.14289871,0.721584653,0.203397998,0.234619291,0.210197294,0.183517088,0.284804149,0.243232042,0.082782357,0.121277049,0.205456958,0.034953816,0.362002082,0.216248947,0.1183481,0.311831571,0.219679111,0.322594157,0.366393794,0.166261469,0.156664321,0.16080473,0.201835987,0.054412698,0.283445252,0.301669478,0.15493009
1652.723,0.1777339,0.145507443,0.691392857,0.247373813,0.136051635,0.69770888,0.196197907,0.224740885,0.199694592,0.177033453,0.273080349,0.231616947,0.078895205,0.115607381,0.198473317,0.033337639,0.348726259,0.20592722,0.111554168,0.297894702,0.210644566,0.311046959,0.350977084,0.159662603,0.150101673,0.153958663,0.190489484,0.051966977,0.272491639,0.287540732,0.146476226
1654.652,0.175965109,0.139996998,0.6580787,0.236344034,0.129219592,0.672420975,0.188397139,0.214192392,0.188647601,0.169772635,0.26082857,0.219085681,0.074785738,0.109815168,0.190898334,0.031673508,0.334445381,0.195161223,0.106976022,0.28333093,0.200877897,0.298754999,0.334200331,0.152721222,0.143162767,0.146891014,0.17889309,0.049245142,0.260972122,0.272719253,0.137652977
1656.58,0.171528118,0.134186585,0.626130747,0.225180167,0.122565549,0.647452442,0.180597564,0.203584275,0.177834751,0.162344527,0.24856025,0.207137163,0.070650911,0.104215893,0.183218798,0.030040975,0.320285812,0.184437472,0.101830944,0.268795928,0.190978649,0.286107404,0.317046039,0.145708466,0.136202546,0.13987221,0.167749683,0.046454065,0.249823831,0.258144709,0.129054916
1658.509,0.161621098,0.127778797,0.593667269,0.213792091,0.11574186,0.621393828,0.172584708,0.192539381,0.166982057,0.154568673,0.236044475,0.194818068,0.066509488,0.098481793,0.175090405,0.028385561,0.305398801,0.173487117,0.094860111,0.253869596,0.180715074,0.272650409,0.29944203,0.13838297,0.129003977,0.132549008,0.156405629,0.04362628,0.238330987,0.243148364,0.120740687
1660.437,0.15185073,0.121150249,0.560282598,0.202496312,0.108982464,0.593801516,0.164397529,0.181240812,0.156187349,0.146477356,0.223592961,0.182177813,0.062514659,0.092642695,0.166675363,0.026733547,0.289781038,0.162635838,0.088545573,0.238932275,0.170275903,0.25867689,0.281764079,0.130943916,0.121710096,0.125151432,0.145302412,0.040849767,0.226330896,0.228081316,0.112955395
1662.366,0.142027436,0.114436579,0.524947749,0.191747455,0.102188414,0.564374732,0.156287144,0.169818851,0.1454216,0.138450438,0.211180836,0.169295831,0.058750242,0.086498964,0.15815455,0.025076652,0.273882971,0.151835352,0.082539696,0.22397441,0.159380341,0.244334801,0.264182319,0.123263506,0.11423873,0.117673072,0.134506877,0.038240162,0.213725849,0.213110004,0.105477096
1664.294,0.132554202,0.107413878,0.489101202,0.180550466,0.095188732,0.53350533,0.14811436,0.158350771,0.134401654,0.13037361,0.198956598,0.157078863,0.055057518,0.080384008,0.149354395,0.023419197,0.257190484,0.140913239,0.076029373,0.208998745,0.148385789,0.229649023,0.246668126,0.115349498,0.106691338,0.110194218,0.123714373,0.035553903,0.200796834,0.197926094,0.098255397
1666.223,0.123514089,0.100510221,0.455683275,0.169824838,0.088639994,0.503361986,0.140234934,0.14712346,0.124132504,0.122582616,0.187349064,0.146119639,0.051523295,0.074683844,0.140789423,0.021883535,0.240871083,0.130522048,0.069848265,0.194827382,0.138019643,0.215650206,0.230033504,0.107594855,0.099425616,0.103148384,0.113598385,0.033001536,0.188409851,0.183424009,0.091742152
1668.151,0.11514129,0.093914205,0.423550155,0.159403269,0.082263617,0.475111262,0.132729261,0.135980584,0.114819927,0.115343936,0.176056453,0.135492442,0.048097955,0.069505929,0.132465099,0.020487405,0.225320728,0.120571771,0.064223562,0.181421427,0.127991091,0.202590243,0.214454659,0.099835202,0.092407642,0.096383818,0.10411777,0.030661998,0.176477336,0.170182615,0.085617249
1670.08,0.107166846,0.08682104,0.388886917,0.14823267,0.075440871,0.444226988,0.124657025,0.124638674,0.104533915,0.107337488,0.164116647,0.124338533,0.044649238,0.06422359,0.123653167,0.018970045,0.208874685,0.110094753,0.058810525,0.1676067,0.117532646,0.188724504,0.198023759,0.09182133,0.085210866,0.089096836,0.094438454,0.028067192,0.164532719,0.155943275,0.079090326
1672.008,0.100197026,0.08033567,0.357856307,0.138256352,0.069239877,0.415301458,0.117345009,0.114414697,0.095378778,0.10027537,0.153381326,0.114120761,0.041643038,0.059065412,0.115490905,0.017618327,0.194004269,0.100536101,0.053722182,0.154971359,0.107873667,0.175904183,0.183415655,0.084438644,0.078588912,0.082413293,0.085826314,0.025780903,0.153655657,0.142803751,0.07349605
1673.937,0.094263656,0.073870488,0.327476666,0.12836042,0.063066267,0.38578282,0.11001641,0.104301447,0.0863612,0.093397383,0.142891188,0.104274951,0.038723148,0.053614043,0.107466184,0.016324784,0.179231548,0.091175225,0.048561413,0.142597951,0.098210132,0.163198505,0.169365333,0.077093255,0.072106597,0.075745041,0.077495584,0.023562039,0.14245746,0.129775612,0.068399542
1675.865,0.087257798,0.06795387,0.299573767,0.119232163,0.057291383,0.357487046,0.102997048,0.094917792,0.07807241,0.086872429,0.133151219,0.095354901,0.036067513,0.048479248,0.099904634,0.015158368,0.165318973,0.082488623,0.04423482,0.131141873,0.089201446,0.151184462,0.156136405,0.070142495,0.066019118,0.06949916,0.069824452,0.021544351,0.131788499,0.117728759,0.063881229
1677.794,0.077854248,0.062702878,0.273204579,0.110751387,0.051739094,0.330520998,0.096274754,0.086230983,0.070323831,0.080839719,0.123867072,0.086965408,0.033661659,0.043636735,0.092599868,0.014085718,0.152168965,0.074280158,0.040736213,0.12043169,0.08068487,0.140003215,0.143700573,0.06344098,0.060246726,0.063651567,0.062708213,0.019737441,0.121798708,0.106546392,0.059800426
