Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24
1276.666,1.144743839,0.809137161,0.901338863,0.680845666,1.644111874,1.363087043,0.82242739,0.911729475,0.595284659,1.034598759,2.148771791,0.510848954,1.185580304,0.614532568,0.52074583,1.073399252,1.703036388,0.825643192,0.735251992,0.892139218,0.823824283,0.838835996,0.405242877,0.509925344,0.870219035,0.661414182,0.626974118,0.935145514,0.926323642,0.940512255,0.793956249,0.758755835,0.889702151,0.826818752,0.870829949,0.959791515,0.756171828,1.076913962,0.941017252,1.110174615,0.947906865,0.642790246,0.785105915,1.155122952,1.115968761,1.018056196,0.563134817,0.594476787,0.882594687,0.779574694,0.970741343,0.927980937,0.881957906,1.054839699,0.950888101
1278.594,1.123626728,0.793538397,0.875270131,0.661946447,1.604869954,1.336935197,0.803903658,0.895505211,0.582586336,1.005522187,2.114133945,0.49616531,1.166350949,0.600906532,0.5066225,1.052098942,1.668023268,0.808639406,0.716493096,0.876291804,0.807981385,0.820865946,0.396350868,0.494356337,0.856202943,0.645846602,0.614894349,0.915155975,0.909287056,0.921934454,0.779723276,0.743998751,0.875562763,0.811031554,0.854519668,0.938556786,0.741209255,1.054364979,0.925376345,1.086744753,0.929457674,0.630282909,0.769789097,1.130779313,1.090800878,0.991630186,0.551553984,0.578069254,0.864723266,0.761351962,0.94996709,0.906614478,0.859640205,1.031564939,0.929189125
1280.523,1.103236696,0.778428471,0.850346931,0.64385161,1.567312914,1.311605068,0.786021486,0.879890881,0.570357321,0.977707105,2.080512168,0.481964391,1.147695241,0.587787112,0.492996043,1.031655078,1.634258255,0.79223227,0.698518001,0.860916924,0.792706385,0.803541797,0.387802628,0.479353485,0.842521681,0.630883288,0.603228766,0.895914074,0.892760396,0.903980038,0.765936042,0.72975043,0.861883197,0.795774707,0.838737083,0.918055071,0.726753533,1.032629885,0.910246492,1.064184261,0.911608128,0.618365736,0.754987095,1.107405443,1.066579504,0.966343708,0.540398492,0.562356647,0.847455097,0.743921408,0.92994938,0.886024289,0.838264525,1.009141853,0.908358975
1282.452,1.083552795,0.76379598,0.826532692,0.626535273,1.531383428,1.287076608,0.768764115,0.86486841,0.55858464,0.951113509,2.047883119,0.46823382,1.129599544,0.575160127,0.479852977,1.012040869,1.601706835,0.776405143,0.681302245,0.846003432,0.777983199,0.786845414,0.379588107,0.464901529,0.829170929,0.616505959,0.59196699,0.877398683,0.87673248,0.886634715,0.752583371,0.715997421,0.84865179,0.78103457,0.823469427,0.898266109,0.712791731,1.011687152,0.895614262,1.042468487,0.894343716,0.607018897,0.740686664,1.084971723,1.04327771,0.942160971,0.52965661,0.547316759,0.830775405,0.72725585,0.910667095,0.866188331,0.817800924,0.987545636,0.888370483
1284.38,1.064554365,0.749629659,0.803791352,0.609971939,1.497024985,1.263329979,0.752114979,0.850419992,0.547255487,0.925701963,2.016223789,0.45496139,1.112050376,0.563011583,0.467180017,0.993229904,1.570334987,0.761141609,0.664821684,0.831540301,0.76379597,0.770758871,0.371697387,0.450985407,0.816146364,0.602696539,0.581098763,0.85958894,0.861192215,0.869884323,0.739654252,0.702726461,0.83585703,0.766797675,0.808704089,0.879170009,0.699311083,0.991515498,0.881466384,1.021573104,0.877650095,0.596222847,0.726874741,1.063448932,1.020868935,0.919046666,0.519316757,0.532927726,0.814669576,0.711328501,0.892099381,0.847084827,0.798219861,0.966751819,0.869196813
1286.308,1.046220613,0.735918277,0.782086657,0.594136124,1.464180416,1.240344851,0.736057354,0.836527817,0.536357007,0.901432922,1.98551155,0.442134965,1.095034063,0.551327415,0.454963969,0.975195607,1.540109016,0.746425222,0.649051978,0.817516418,0.750128852,0.755264012,0.364120494,0.437590051,0.80344357,0.589436489,0.570613778,0.842463792,0.846128283,0.853714456,0.727137779,0.689924366,0.823487415,0.753050524,0.79442848,0.860747801,0.686298842,0.972093441,0.867789352,1.001473738,0.86151287,0.585957968,0.71353832,1.042807658,0.999326581,0.896965281,0.509367279,0.519167773,0.799122846,0.696112285,0.874225154,0.828691666,0.779491478,0.946735839,0.850810536
1288.237,1.028531154,0.722650758,0.761383077,0.579002858,1.432793853,1.218101248,0.720574801,0.823174397,0.525876576,0.878267633,1.955724013,0.429742591,1.078537161,0.540093803,0.443191843,0.957911932,1.510995741,0.732239836,0.633969281,0.803920846,0.736966279,0.740343033,0.356847642,0.424700635,0.791058116,0.576707694,0.560501882,0.826002577,0.831529557,0.838110911,0.715023189,0.677578146,0.811531624,0.739779839,0.780630189,0.842980705,0.673742446,0.953399858,0.854569914,0.982146447,0.845917863,0.576205047,0.700664584,1.023019069,0.978624512,0.875882016,0.499796733,0.506015536,0.784120682,0.681580749,0.857023723,0.810987187,0.761586546,0.927473605,0.833184843
1290.166,1.011466364,0.709816265,0.741646415,0.564547993,1.402811992,1.196580197,0.705651471,0.810342809,0.515801977,0.856168701,1.926839015,0.417772587,1.062546761,0.529297399,0.431850953,0.941353842,1.482962658,0.718569814,0.61955069,0.790743005,0.724293156,0.725978869,0.349869394,0.412302762,0.778985663,0.564493027,0.550753235,0.810185421,0.817385369,0.823060007,0.703299927,0.66567511,0.799978636,0.726972738,0.767297109,0.825849662,0.661629668,0.935414393,0.841795422,0.963568052,0.830851302,0.566945589,0.688241021,1.004055432,0.95873741,0.855763368,0.490594074,0.493450287,0.769649063,0.667708637,0.840475231,0.79395069,0.744477083,0.908941863,0.816294343
1292.094,0.995006916,0.697404097,0.722843005,0.55074777,1.374182378,1.175762943,0.691271714,0.798016401,0.506121167,0.835099313,1.898834711,0.406213443,1.04705011,0.518925045,0.420928811,0.92549669,1.455977758,0.705399748,0.605773631,0.77797244,0.712094621,0.712154677,0.343176451,0.400382229,0.76722187,0.552775581,0.541358122,0.794992718,0.803685143,0.808548191,0.691957601,0.654202757,0.788817582,0.714616509,0.754417296,0.809335973,0.649948446,0.918116946,0.829453394,0.94571571,0.816299586,0.558161394,0.676255303,0.985889424,0.93964033,0.836576333,0.481748404,0.481451643,0.755694132,0.654471105,0.824560095,0.777561753,0.728135521,0.891117704,0.800113996
1294.022,0.97913346,0.685403608,0.704939177,0.537578567,1.346852343,1.155630376,0.677419809,0.786178568,0.496822113,0.815022754,1.871689563,0.39505373,1.032034338,0.508963568,0.410413029,0.910315802,1.430009377,0.692714269,0.592615495,0.76559866,0.70035587,0.69885351,0.336759509,0.388924876,0.75576229,0.541538186,0.532306808,0.780404796,0.790418177,0.794561744,0.680985907,0.643148671,0.778037631,0.702698461,0.74197884,0.793421692,0.638686758,0.901487317,0.8175312,0.928566623,0.802249108,0.549834296,0.664695164,0.968493695,0.921308379,0.818287912,0.473248816,0.469999378,0.74224195,0.641843228,0.809258619,0.761799787,0.712534189,0.87397825,0.784618435
1295.951,0.963827043,0.673804302,0.68790197,0.525017257,1.320770474,1.136163736,0.664080313,0.774813023,0.487893005,0.795903074,1.845382289,0.384282201,1.017486802,0.499400032,0.400291422,0.895787024,1.405026369,0.680498298,0.580054152,0.753611344,0.689062378,0.686058762,0.330609445,0.37791678,0.74460247,0.530764072,0.523589711,0.76640236,0.777573946,0.781087139,0.670374692,0.632500635,0.767628131,0.69120612,0.729970014,0.778089078,0.627832767,0.885505661,0.806016456,0.912098419,0.788686475,0.541946526,0.653548533,0.951841463,0.903717125,0.800865796,0.465084609,0.459073673,0.729278808,0.62980068,0.794551488,0.746644638,0.697646025,0.857501084,0.769782888
1297.88,0.949069372,0.662595909,0.671699574,0.513041428,1.295887506,1.117345133,0.651238293,0.763904,0.479322389,0.777705498,1.8198919,0.373887875,1.003395323,0.490221928,0.390552105,0.881887078,1.380998242,0.668737207,0.568068259,0.742000482,0.678200043,0.673754445,0.324717441,0.367344403,0.733738056,0.520437276,0.515197536,0.752966793,0.765142299,0.768111311,0.660114024,0.622246721,0.757578705,0.680127361,0.718379375,0.763320271,0.617374951,0.870152802,0.794897303,0.896289398,0.775598658,0.534480928,0.642803634,0.935906886,0.886842864,0.784278779,0.45724542,0.448655278,0.716791441,0.618320143,0.780420116,0.732076954,0.683445012,0.841664507,0.755583751
1299.808,0.934842456,0.651768295,0.65630072,0.501629068,1.272155054,1.099156903,0.638879017,0.753436005,0.471098985,0.760395843,1.795197719,0.363859938,0.989747881,0.481416937,0.381183389,0.868593089,1.357895004,0.657416598,0.556636822,0.730756193,0.667754997,0.6619248,0.319074817,0.357194409,0.723164687,0.510542067,0.507121112,0.740079753,0.753113182,0.755621324,0.650194129,0.612375192,0.747879128,0.669450233,0.707195645,0.74909776,0.607301958,0.855409823,0.784162054,0.881118205,0.762972799,0.527420651,0.632448873,0.920664544,0.870662269,0.768496171,0.449721042,0.438725296,0.704766752,0.60737872,0.766846198,0.718077672,0.669905566,0.826447172,0.741997789
1301.736,0.921128376,0.641311397,0.641674303,0.490758392,1.249524887,1.081581154,0.62698776,0.743393638,0.463211575,0.743940193,1.771279323,0.354187672,0.976532406,0.472972772,0.372173694,0.855882269,1.335687027,0.646522171,0.545738937,0.719868603,0.657713477,0.650554074,0.31367293,0.347453539,0.7128779,0.501062616,0.499351276,0.727722933,0.741476492,0.743604141,0.640605316,0.602874405,0.738519242,0.659162848,0.696407599,0.735404645,0.597602489,0.841257803,0.773798948,0.866563609,0.750796077,0.520748967,0.622472734,0.906089131,0.85515215,0.753487454,0.442501306,0.42926504,0.693191624,0.596953607,0.753811413,0.704627706,0.657002173,0.811827871,0.729001663
1303.665,0.907909599,0.631215303,0.627789907,0.480408104,1.227949989,1.064600338,0.615550066,0.733761814,0.455649157,0.728305379,1.748116557,0.344860541,0.963737052,0.464877385,0.363511646,0.843732343,1.314345201,0.636039908,0.535354167,0.709328001,0.648061994,0.639626844,0.30850332,0.338108772,0.702873225,0.491983473,0.49187902,0.715878395,0.730222298,0.732046913,0.631338051,0.593732917,0.729489062,0.649253531,0.686004192,0.722224249,0.588265438,0.827678166,0.763796467,0.852604796,0.739055883,0.514449534,0.612863892,0.892155893,0.840289769,0.739222785,0.435576244,0.420256229,0.682053166,0.58702258,0.741297818,0.691708386,0.644709909,0.797785843,0.716572603
1305.594,0.895169169,0.621470308,0.614618117,0.470557531,1.207385148,1.048197657,0.604551921,0.724525927,0.448401042,0.713459246,1.725689608,0.335868263,0.951350373,0.457119104,0.355186161,0.832121801,1.293841053,0.625956191,0.525462739,0.699124953,0.638787441,0.6291282,0.303557784,0.329147434,0.693146296,0.483289845,0.484695593,0.704528781,0.719340964,0.720937193,0.622383023,0.584939568,0.720778857,0.639710917,0.675974653,0.709539906,0.579279991,0.814652918,0.754143545,0.839221553,0.72773993,0.508506541,0.603611311,0.878840885,0.826053042,0.72567326,0.428936182,0.411681095,0.671338874,0.57756426,0.729288101,0.679301714,0.633004733,0.784300949,0.704688803
1307.522,0.882890432,0.61206685,0.602130069,0.461186407,1.187786057,1.032356549,0.593979518,0.715671646,0.441456714,0.699370251,1.703978971,0.327200724,0.939361086,0.449686452,0.347186351,0.821029539,1.274146606,0.616257634,0.516045237,0.689250153,0.629876949,0.619043473,0.298828264,0.320557054,0.683692737,0.474967184,0.477792372,0.693657019,0.708822963,0.710262669,0.61373108,0.576483383,0.712379051,0.630523818,0.666308366,0.697335288,0.570635504,0.802164337,0.744829294,0.826394014,0.71683611,0.502904488,0.594704135,0.866120598,0.812420266,0.712810506,0.422571602,0.403522227,0.661036414,0.568557706,0.71776524,0.667389993,0.621863048,0.771353408,0.693328841
1309.45,0.87105689,0.602995446,0.590297197,0.452274773,1.169108865,1.017060334,0.583819116,0.707184773,0.434805763,0.686007248,1.68296536,0.318847919,0.92775792,0.44256803,0.339501448,0.810434648,1.255234274,0.606930999,0.507082443,0.679694337,0.62131779,0.609358087,0.294306777,0.312325274,0.674508074,0.467000973,0.471160768,0.683246154,0.698658778,0.700010981,0.605373154,0.568353499,0.704280154,0.621681144,0.656994797,0.685594565,0.562321411,0.790194768,0.735842817,0.814102506,0.706332383,0.49762807,0.586131599,0.853971749,0.799369947,0.700606463,0.416473068,0.395762474,0.651133487,0.559982205,0.706712285,0.655955615,0.61126147,0.758923663,0.68247137
1311.379,0.859652419,0.594246767,0.579091611,0.443803144,1.151310898,1.002292672,0.574057243,0.699051428,0.42843799,0.673339822,1.662629768,0.310800025,0.916529817,0.435752671,0.332120895,0.800316717,1.237076987,0.597963323,0.498555592,0.670448405,0.613097508,0.600057784,0.289985512,0.304439972,0.665587833,0.459377062,0.464792345,0.673279592,0.688839059,0.69016996,0.597300333,0.560539253,0.696472849,0.613172016,0.648023586,0.674302148,0.554327334,0.778726897,0.727173457,0.802327768,0.696216921,0.492662361,0.577883132,0.842371593,0.786881034,0.689033723,0.410631338,0.38838508,0.641618015,0.55181761,0.696112653,0.644981379,0.601177188,0.746992596,0.672095596
1313.307,0.848661465,0.585811704,0.568486399,0.435752629,1.134351184,0.988038022,0.564680864,0.69125823,0.4223435,0.66133853,1.642953608,0.303047488,0.905666137,0.429229597,0.325034442,0.790656096,1.219648343,0.589342037,0.490446545,0.661503533,0.605204035,0.591128799,0.285856916,0.296889378,0.656927681,0.452081917,0.458678942,0.663741312,0.679354727,0.68072786,0.589503967,0.553030285,0.688948084,0.604985864,0.639384668,0.663442495,0.546643214,0.767744008,0.718811026,0.791051139,0.686478229,0.48799294,0.569948479,0.831298174,0.774933141,0.678065778,0.40503746,0.381373805,0.632478318,0.544044566,0.685950407,0.634450729,0.591588235,0.735541683,0.662181639
1315.236,0.838068526,0.577681192,0.558454796,0.428104592,1.118188963,0.974280471,0.555676922,0.683791827,0.416512456,0.64997422,1.623918413,0.295580811,0.895156141,0.422988024,0.318231903,0.781433194,1.202922239,0.581054657,0.482737284,0.652850881,0.597625381,0.582557376,0.28191347,0.289661772,0.648523095,0.445101918,0.452812363,0.6546153,0.670196667,0.671672758,0.581975426,0.545816285,0.681696844,0.597112164,0.631067987,0.65300065,0.539258991,0.757229316,0.710745203,0.780254054,0.677104815,0.483605524,0.562317403,0.820729639,0.763505975,0.667676319,0.399682513,0.374712606,0.623702652,0.536643846,0.676209534,0.624347084,0.582472728,0.724552548,0.652709519
1317.164,0.827858703,0.569846403,0.548971068,0.420840999,1.102785248,0.961005007,0.547032834,0.676639414,0.410935337,0.639218739,1.605506192,0.28839079,0.884989546,0.417017587,0.311703429,0.772629231,1.186873279,0.573089111,0.475410439,0.644481906,0.590349972,0.574330278,0.278147925,0.282745812,0.640369736,0.438424096,0.447184715,0.645886155,0.661356051,0.662993211,0.574706372,0.538887275,0.674710395,0.589540724,0.623063807,0.642961687,0.53216496,0.747166683,0.702966187,0.769918582,0.668085553,0.479486354,0.554980017,0.810644966,0.752579948,0.657839972,0.394557881,0.368385977,0.615279708,0.529597048,0.666874721,0.61465455,0.573809665,0.714007436,0.643660231
1319.093,0.818017209,0.562298567,0.540009727,0.413944125,1.088101473,0.948196345,0.538736041,0.669788249,0.405602712,0.629044323,1.587699059,0.281468287,0.875156018,0.411307951,0.305439245,0.764225561,1.171476389,0.565433448,0.468448837,0.636388074,0.58336634,0.566434341,0.274553092,0.276130233,0.632463087,0.432035492,0.441788095,0.637538546,0.65282406,0.654677645,0.56768849,0.532233339,0.667980061,0.582261419,0.615362422,0.633311184,0.525351432,0.737539969,0.695464098,0.760026943,0.659409349,0.475621862,0.547926468,0.801023318,0.742135622,0.648531656,0.389655013,0.362378647,0.60719816,0.522885991,0.657930651,0.605357289,0.565578234,0.703888799,0.635014796
1321.021,0.808529802,0.55502914,0.531546219,0.407396799,1.074100642,0.935840008,0.530774414,0.663226102,0.400505438,0.619424116,1.570479619,0.274804446,0.865645637,0.405849167,0.299429903,0.756204275,1.15670718,0.558076095,0.46183588,0.628561128,0.576663404,0.558856856,0.271122026,0.26980412,0.6247988,0.425923708,0.436614882,0.62955769,0.644592116,0.646714922,0.560913758,0.525844882,0.66149743,0.575264434,0.607954429,0.624034823,0.518809054,0.728333621,0.688229527,0.750561942,0.651065443,0.471998952,0.541147234,0.791844608,0.732154213,0.639727134,0.384965633,0.356675843,0.599447073,0.516493228,0.649362639,0.596440072,0.557758404,0.69417965,0.626755087
1322.95,0.799382406,0.548029646,0.523556328,0.401182203,1.060746367,0.923921334,0.523135889,0.656940844,0.395634487,0.610331735,1.553830571,0.268390494,0.856448472,0.400631346,0.29366604,0.74854767,1.142541606,0.551005634,0.455555231,0.620992841,0.570230218,0.551585246,0.267847867,0.263756661,0.617372365,0.420076436,0.431657464,0.621928937,0.63665169,0.639093815,0.554374179,0.519712383,0.655254163,0.568540048,0.60083047,0.615118724,0.51252851,0.719532139,0.681253033,0.741506582,0.643043138,0.468604763,0.534632848,0.783089011,0.722617135,0.631402548,0.380481553,0.351263063,0.592015534,0.510401618,0.64115606,0.587887798,0.550330423,0.684863265,0.61886312
1324.878,0.790561441,0.541291824,0.516016685,0.395284026,1.048003648,0.912426386,0.51580879,0.65092082,0.390981092,0.601741622,1.537735116,0.262217921,0.847554966,0.395644958,0.288138607,0.741238712,1.128956287,0.54421099,0.449591069,0.613675238,0.564056195,0.544607335,0.264723977,0.257977373,0.61017943,0.414481849,0.426908492,0.614638125,0.628994459,0.631803493,0.548062044,0.51382663,0.649242171,0.56207882,0.593981475,0.606549178,0.506500799,0.711120556,0.674525598,0.732844403,0.635332043,0.465426865,0.528374157,0.774737379,0.713506409,0.623534798,0.376194839,0.346126271,0.584892986,0.504594671,0.633296859,0.579685905,0.543275234,0.675923429,0.611321647
1326.807,0.782053535,0.534807493,0.508904334,0.389686353,1.035838256,0.901341124,0.508781548,0.64515451,0.386536628,0.593628766,1.522176547,0.256278316,0.83895559,0.390880559,0.282838657,0.734260631,1.115928207,0.537681273,0.443927886,0.606600401,0.558130909,0.537911127,0.26174382,0.252455895,0.603215493,0.409128287,0.422360647,0.607671278,0.62161218,0.624833077,0.541969678,0.508178499,0.643453453,0.555871431,0.587398436,0.598312853,0.500716979,0.70308401,0.66803822,0.724559186,0.627921854,0.462453104,0.522362078,0.766770891,0.7048043,0.616101241,0.372097667,0.341251728,0.578068927,0.499056277,0.625771098,0.571820026,0.53657414,0.667344234,0.604113668
1328.735,0.77384577,0.528568675,0.502197096,0.384373736,1.024217193,0.890652154,0.502042944,0.639630841,0.382292706,0.58596891,1.50713866,0.250563521,0.83064115,0.386329039,0.277757542,0.727597274,1.103434993,0.531405912,0.438550637,0.599760637,0.552444269,0.53148498,0.258901067,0.247182173,0.596476197,0.404004498,0.418006851,0.601014861,0.614496785,0.618172042,0.536089684,0.502759161,0.637880243,0.549908818,0.581072616,0.590396646,0.495168404,0.695408124,0.661782274,0.716635211,0.620802553,0.459671714,0.516587829,0.75917134,0.696493635,0.609079918,0.368182442,0.336626139,0.571533176,0.493770906,0.618565359,0.564276264,0.530209059,0.659110239,0.597222821
1330.664,0.765925479,0.522567484,0.495873272,0.379331157,1.013108374,0.880346055,0.495581899,0.634338901,0.3782411,0.578738408,1.492605347,0.245065485,0.822602519,0.381981399,0.272886729,0.721232801,1.091454662,0.525374541,0.433444641,0.593148334,0.546986366,0.525317473,0.256189506,0.2421463,0.58995705,0.399099457,0.413840076,0.594655566,0.607640313,0.611809858,0.530414714,0.497559889,0.632514876,0.544182058,0.574995357,0.582787778,0.489846504,0.68807867,0.655749194,0.709057035,0.61396423,0.457071241,0.511042711,0.751920904,0.688557526,0.602449391,0.364441704,0.332236527,0.565275643,0.48872347,0.611666387,0.55704098,0.524162339,0.651206349,0.590633077
1332.592,0.758280405,0.516796227,0.48991187,0.374544035,1.002480808,0.870409978,0.48938765,0.629268196,0.374373802,0.571914307,1.478561001,0.239776402,0.814830869,0.377828946,0.268217972,0.715151939,1.07996585,0.519577091,0.428595629,0.586756084,0.541747608,0.519397501,0.253603114,0.237338653,0.583653693,0.394402492,0.40985352,0.588580486,0.601034951,0.605736308,0.524937683,0.492572238,0.627349909,0.53868247,0.569158258,0.575473752,0.484742989,0.68108186,0.649930751,0.701809677,0.607397237,0.45464059,0.505718314,0.745002319,0.680979611,0.596188846,0.360868198,0.328070334,0.559286527,0.483899401,0.605061399,0.550100948,0.518416878,0.643617896,0.584328964
1334.521,0.750898582,0.511247313,0.484292445,0.369998242,0.992304535,0.860831121,0.483449608,0.624408423,0.370682981,0.565474318,1.464990117,0.234688584,0.807317472,0.373863129,0.263743152,0.709339777,1.068947605,0.514003721,0.423989738,0.580576579,0.536718602,0.513714215,0.251136004,0.232749774,0.577561645,0.389903208,0.406040447,0.58277698,0.59467302,0.599941208,0.519651568,0.487787879,0.622378017,0.533401527,0.563553009,0.56844235,0.479849661,0.674404102,0.644318812,0.694878467,0.601092056,0.452369002,0.500606326,0.738398757,0.673743847,0.590278044,0.357454824,0.324115344,0.553556145,0.479284627,0.598737825,0.543443249,0.512956062,0.636330595,0.578295417
1336.449,0.743768418,0.505913331,0.478995195,0.365680063,0.982550576,0.851597184,0.477757469,0.619749671,0.367161009,0.559396794,1.451877686,0.229794574,0.800053867,0.370075674,0.259454427,0.703781922,1.058379575,0.508644865,0.419613479,0.574602697,0.531890252,0.508257045,0.24878246,0.228370472,0.571676545,0.385591511,0.402394326,0.577232768,0.588546961,0.594414653,0.5145496,0.483198754,0.61759208,0.528330928,0.558171545,0.561681677,0.475158587,0.668032198,0.638905547,0.688249165,0.595039413,0.45024605,0.495698707,0.732093899,0.66683468,0.584697315,0.35419467,0.320359741,0.548075077,0.474865544,0.592683518,0.537055329,0.50776377,0.629330553,0.572517855
1338.378,0.736878641,0.500786986,0.474000919,0.36157626,0.973191082,0.842695981,0.47230113,0.615282246,0.363800452,0.553660793,1.439208813,0.225087048,0.793031724,0.366458473,0.255344094,0.698464389,1.048241839,0.503491204,0.415453803,0.568827431,0.527253683,0.503015712,0.246536916,0.224191741,0.565993926,0.381457632,0.398908715,0.571935871,0.582649371,0.589146803,0.509625081,0.478796931,0.612985109,0.523462542,0.553005907,0.555180083,0.470661945,0.661953187,0.633683255,0.681907874,0.589230182,0.448261668,0.490987532,0.726071905,0.660236914,0.579427612,0.351080995,0.316792066,0.542834049,0.470629089,0.586886588,0.530924985,0.502824418,0.62260429,0.566982169
1340.307,0.730218332,0.495861149,0.469291025,0.357674,0.964199143,0.834115742,0.467070747,0.610996806,0.360594067,0.548246003,1.426969044,0.220558894,0.786242944,0.36300367,0.251404702,0.69337367,1.038515044,0.498533679,0.411498022,0.563243944,0.522800296,0.497980195,0.244393968,0.220204817,0.560509405,0.377492078,0.395577352,0.566874646,0.57697296,0.584128052,0.504871542,0.474574725,0.608550305,0.518788448,0.548048355,0.548926251,0.466352144,0.656154461,0.628644496,0.675841096,0.583655456,0.446406112,0.486465122,0.720317414,0.653935803,0.574450435,0.348107232,0.313401245,0.537824016,0.466562647,0.581335523,0.525040349,0.498122892,0.616138701,0.561674694
1342.235,0.723776897,0.491128832,0.464847508,0.353960878,0.955548842,0.825844962,0.462056699,0.6068843,0.357534799,0.543132752,1.415144224,0.216203175,0.779679611,0.359703614,0.247629,0.688496691,1.029180341,0.493763481,0.407733833,0.557845538,0.518521735,0.49314074,0.242348362,0.216401154,0.555218594,0.373685635,0.392394107,0.562037758,0.571510565,0.579348944,0.500282669,0.47052464,0.604281029,0.514300912,0.543291313,0.542909173,0.462221772,0.650623702,0.623782024,0.670035699,0.578306515,0.444669967,0.482123981,0.714815533,0.647917001,0.56974785,0.345266986,0.31017657,0.533036123,0.462654079,0.576019124,0.519389888,0.493644562,0.609921067,0.556582198
1344.163,0.717544095,0.486583181,0.460653,0.350424961,0.947215396,0.817872383,0.457249606,0.602935949,0.354615796,0.538302082,1.403720416,0.212013115,0.773333985,0.356550862,0.244009918,0.683820836,1.020219366,0.489172063,0.404149368,0.552625659,0.514409897,0.488487891,0.240395005,0.212772416,0.550117068,0.370029434,0.389352979,0.557414205,0.566255175,0.574800162,0.495852271,0.466639355,0.600170799,0.509992391,0.538727356,0.537118087,0.458263576,0.645348888,0.619088785,0.664478931,0.573174818,0.443044185,0.477956775,0.709551875,0.642166571,0.565302554,0.34255404,0.307107712,0.528461702,0.458891789,0.570926511,0.513962437,0.489375345,0.603939087,0.551691959
1346.092,0.71151003,0.482217495,0.456690754,0.347054761,0.939175076,0.810187065,0.452640329,0.599143286,0.351830403,0.53373571,1.392684001,0.207982123,0.767198532,0.353538194,0.240540598,0.679333954,1.011614275,0.484751139,0.400733169,0.547577904,0.510456938,0.484012479,0.238528971,0.209310495,0.545200413,0.366514915,0.386448116,0.552993319,0.561199919,0.570472567,0.491574326,0.462911749,0.596213302,0.505855546,0.534349238,0.531542517,0.454470492,0.640318315,0.614557945,0.659158428,0.568252024,0.441520063,0.473956368,0.704512548,0.636670999,0.561097838,0.339962362,0.304184723,0.524092291,0.455264683,0.566047152,0.508747193,0.485301676,0.598180864,0.546991731
1348.021,0.70566513,0.478025219,0.45294459,0.343839182,0.931405038,0.802778381,0.448219957,0.595498152,0.349172146,0.529415949,1.382021736,0.204103799,0.761265908,0.35065861,0.237214405,0.675024324,1.003347753,0.480492667,0.397474119,0.542696016,0.506655262,0.479705571,0.236745474,0.206007506,0.540464257,0.363133762,0.383673814,0.548764729,0.556338028,0.566357197,0.487443008,0.459334918,0.592402397,0.501883223,0.530149899,0.52617234,0.450835656,0.635520583,0.61018288,0.65406219,0.563529984,0.440089204,0.470115836,0.699684102,0.631417181,0.557117514,0.337486077,0.301398017,0.519919625,0.451762092,0.561370833,0.503733654,0.481410423,0.592634857,0.542469658
1349.949,0.700000148,0.473999944,0.449398916,0.340767562,0.923883436,0.795635971,0.443979804,0.591992677,0.346634737,0.525325762,1.371720678,0.200371919,0.75552895,0.347905316,0.234024903,0.670880659,0.995402992,0.476388855,0.39436149,0.537973879,0.502997524,0.475558502,0.235039884,0.202855775,0.535904222,0.359877943,0.381024509,0.544718378,0.551662859,0.562445241,0.483452642,0.455902148,0.588732101,0.498068458,0.526122447,0.520997734,0.447352383,0.630944584,0.605957163,0.649178586,0.559000735,0.438743542,0.466428441,0.695053558,0.626392414,0.553345959,0.335119482,0.298738376,0.515935626,0.448373825,0.556887659,0.498911653,0.477688945,0.587289911,0.538114327
1351.877,0.694506208,0.470135401,0.446038807,0.337829718,0.916589605,0.788749775,0.439911442,0.588619289,0.344212103,0.521448846,1.361768126,0.196780429,0.749980698,0.345271744,0.230965853,0.666892161,0.987763683,0.472432183,0.391385004,0.533405532,0.499476638,0.471562922,0.233407741,0.199847856,0.531515913,0.356739791,0.378494773,0.540844563,0.547167933,0.558728057,0.479597696,0.452606913,0.585196601,0.49440449,0.522260152,0.516009113,0.444014161,0.626579531,0.601874584,0.644496384,0.554656509,0.437475391,0.46288762,0.690608466,0.621584427,0.549768206,0.332857066,0.296196972,0.512132425,0.445090255,0.552588084,0.494271417,0.474125173,0.582135306,0.533914863
