Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1552.441,0.238758841,0.589062997,0.398216688,0.463513931,0.315578863,0.328942366,0.425619672,0.375360485,0.411795345,0.207323352,0.326170133,0.390715525,0.463258893,0.52470596
1554.37,0.238523281,0.588500883,0.398165342,0.463326655,0.315091406,0.328636251,0.425338781,0.374931192,0.411321948,0.2072299,0.325926461,0.390307073,0.462237788,0.52419688
1556.298,0.238285281,0.587943282,0.398119866,0.463137664,0.314608634,0.328342533,0.425059629,0.374478683,0.410827841,0.207135665,0.325704046,0.389908366,0.461180826,0.523685795
1558.227,0.238043224,0.587384504,0.398079726,0.462943132,0.314129054,0.328057575,0.424784003,0.374009014,0.410330369,0.207036659,0.325502137,0.389513474,0.460085332,0.523173753
1560.155,0.237793095,0.586823171,0.398038441,0.462743897,0.313654755,0.327777482,0.424510022,0.373528401,0.409868555,0.206928033,0.325319173,0.38911439,0.458952859,0.522662166
1562.084,0.23753559,0.586269092,0.397992183,0.462554952,0.313195898,0.327499871,0.424240458,0.373033332,0.409426358,0.206807607,0.325154921,0.388709757,0.457778176,0.522149109
1564.012,0.237267724,0.585724205,0.397936421,0.462378627,0.312746689,0.327220156,0.423975455,0.372531025,0.408936607,0.206671195,0.325005402,0.388294236,0.45656754,0.521636793
1565.941,0.236990689,0.585184367,0.397869325,0.462215659,0.312304329,0.3269386,0.423716101,0.372027864,0.408416141,0.206518687,0.324869018,0.387865674,0.45532619,0.521130852
1567.869,0.23670504,0.584645226,0.397790246,0.462065182,0.311869855,0.326656442,0.423462298,0.371528305,0.407896151,0.206349034,0.324744094,0.387422305,0.454060179,0.52062971
1569.798,0.236407794,0.584100329,0.397698559,0.461929167,0.311446606,0.326372093,0.42321287,0.371033766,0.407365165,0.206159385,0.324629827,0.386962235,0.452778136,0.520134741
1571.726,0.236098718,0.583544166,0.397592578,0.461805948,0.31103338,0.32608081,0.422968973,0.370545405,0.40685188,0.205950114,0.324524487,0.386482054,0.451483183,0.519642342
1573.655,0.23578164,0.582980579,0.397472808,0.461701413,0.310631264,0.325780256,0.422733026,0.370056348,0.406331447,0.205724618,0.324427948,0.385983364,0.450178627,0.519143377
1575.583,0.235460581,0.582410164,0.397337297,0.461622489,0.310238582,0.325472152,0.422503245,0.369561042,0.40579865,0.205486482,0.324338129,0.385466617,0.448866115,0.518636651
1577.512,0.235138211,0.581836981,0.397186035,0.461565499,0.309857866,0.325159564,0.422278251,0.369059815,0.405266709,0.205238421,0.324252636,0.384932819,0.44754629,0.518117144
1579.44,0.234813224,0.581259312,0.397017181,0.461523711,0.309493451,0.324839351,0.422059343,0.368544278,0.404722482,0.204982207,0.324168765,0.384384106,0.446219396,0.517585407
1581.369,0.234485305,0.580673385,0.39682907,0.461494719,0.30914356,0.324511192,0.421850571,0.368014786,0.404211023,0.204719011,0.324087426,0.383825927,0.444885948,0.5170429
1583.297,0.234154962,0.580074253,0.396619963,0.461476455,0.308803431,0.324177083,0.421652759,0.367469179,0.403698567,0.204449973,0.324007616,0.383262245,0.443551291,0.516495096
1585.226,0.233818245,0.579461826,0.396385176,0.461466221,0.308467681,0.323837857,0.42146306,0.366909194,0.403119326,0.204175177,0.323926966,0.382698327,0.442220679,0.515946481
1587.154,0.233470547,0.578840538,0.396120816,0.461464905,0.308131517,0.323493584,0.421277486,0.366339219,0.402507144,0.203895122,0.323840664,0.382137476,0.440901789,0.515403569
1589.083,0.233113873,0.578218688,0.395826136,0.461471585,0.307789822,0.323144757,0.421093252,0.365759141,0.40192214,0.203612707,0.323745474,0.381584308,0.439601189,0.514871803
1591.011,0.232749258,0.577600135,0.395500534,0.461482452,0.307434144,0.322792763,0.42090806,0.365176296,0.40133987,0.203328367,0.32363709,0.381039763,0.438322646,0.514351996
1592.94,0.232377986,0.576982408,0.395149818,0.461496935,0.307063646,0.322439661,0.420722036,0.36460042,0.400750041,0.203043786,0.323515784,0.380509614,0.4370712,0.513846954
1594.868,0.23199777,0.576362709,0.3947769,0.461512829,0.30667517,0.322085388,0.420533126,0.364037975,0.400163164,0.202757327,0.323380467,0.379996548,0.435849423,0.513356857
1596.797,0.231605218,0.575740359,0.394382582,0.461524746,0.306273136,0.321730004,0.42033899,0.363486618,0.399596185,0.202465374,0.323229626,0.379503332,0.434666259,0.512884613
1598.725,0.23120423,0.575113898,0.393969426,0.461525504,0.305857153,0.32137461,0.420138599,0.362949771,0.399026733,0.202170216,0.323061958,0.379031797,0.433518425,0.512427475
1600.654,0.230801644,0.574488467,0.393543966,0.461518935,0.305426676,0.321023737,0.419930815,0.362424097,0.398431394,0.201875868,0.322877518,0.37858491,0.432412153,0.511989445
1602.582,0.230394153,0.573859217,0.393108806,0.461501315,0.304979691,0.320676839,0.419712996,0.361905969,0.397799066,0.201579233,0.322673217,0.378160674,0.431343465,0.51156979
1604.511,0.229980615,0.573221223,0.392663114,0.461464619,0.304517939,0.320333129,0.419488518,0.361393762,0.397148038,0.201278055,0.322447177,0.377756595,0.430311864,0.511171696
1606.439,0.229560293,0.572567425,0.392206205,0.461409166,0.304041995,0.319988842,0.419262547,0.360880688,0.396489399,0.200971935,0.322199301,0.377370999,0.429322381,0.510801183
1608.368,0.229134402,0.571894727,0.391736519,0.46133793,0.303551548,0.319645835,0.419036717,0.360368781,0.395840218,0.200660538,0.321931025,0.377003394,0.428372898,0.510460502
1610.296,0.228703194,0.57119995,0.391249203,0.461245256,0.303042874,0.319305186,0.418809973,0.359856624,0.395192803,0.200343237,0.321641576,0.376650393,0.427465356,0.510145429
1612.225,0.228265682,0.570483544,0.390741394,0.461127178,0.302515842,0.318967922,0.4185854,0.35934052,0.394529214,0.200021297,0.321330871,0.376308429,0.426599004,0.509853677
1614.153,0.227824385,0.569749886,0.390212261,0.46098342,0.301973375,0.318633233,0.418365328,0.358815778,0.393861802,0.199698148,0.320996553,0.37597072,0.425770569,0.509572958
1616.082,0.227384867,0.569008096,0.389662927,0.460814849,0.301419773,0.318300671,0.418151898,0.358274837,0.39317142,0.199377924,0.320638267,0.375630656,0.424983498,0.509296717
1618.01,0.226946833,0.568263152,0.389097564,0.460627746,0.300861313,0.31796991,0.417944812,0.357720195,0.392446034,0.199059686,0.320254535,0.375281689,0.424235854,0.509021633
1619.939,0.226504256,0.567512716,0.388518877,0.460425573,0.300299128,0.317638466,0.417744584,0.357162309,0.391715363,0.198740243,0.31984514,0.374922336,0.423530075,0.508744179
1621.867,0.226058626,0.566762582,0.38792661,0.460202407,0.299734672,0.317308208,0.417552052,0.356599547,0.390992179,0.198422053,0.319411552,0.374548445,0.422860255,0.508467823
1623.796,0.225617921,0.566019803,0.387321526,0.459957295,0.299180877,0.31698281,0.417363511,0.356016975,0.390263696,0.198108324,0.318958331,0.374156406,0.422224549,0.508190988
1625.724,0.225185705,0.565285269,0.38670647,0.459693658,0.298639877,0.316663043,0.417175151,0.355413872,0.389527564,0.197801852,0.318486625,0.373742692,0.421617754,0.507914947
1627.653,0.224764386,0.564564212,0.386083748,0.459423158,0.2981145,0.316348782,0.416984145,0.354796955,0.388790458,0.197503391,0.317996771,0.373305905,0.421037575,0.507636683
1629.581,0.224354512,0.563857858,0.385454596,0.459148684,0.2976041,0.316038633,0.41678688,0.354168495,0.388053742,0.197209762,0.317489556,0.372844057,0.420484209,0.507351906
1631.51,0.223959651,0.563167323,0.384819784,0.458875318,0.297110526,0.315733806,0.416585463,0.353534021,0.38736428,0.196921508,0.316967393,0.372354338,0.419952352,0.507061894
1633.438,0.223582419,0.562488842,0.384186174,0.458611253,0.296636615,0.315433262,0.416380186,0.352903542,0.386685323,0.196640051,0.316432094,0.371838029,0.419445141,0.506764953
1635.367,0.223218638,0.561815284,0.383558895,0.458354382,0.296180395,0.315132315,0.41616605,0.35228596,0.385965798,0.196363047,0.315886337,0.371299075,0.418956597,0.50646629
1637.295,0.222872135,0.561146035,0.382938077,0.458110862,0.295734236,0.314829168,0.415943932,0.351672133,0.385254952,0.19608898,0.315335856,0.370739404,0.418490651,0.50616876
1639.224,0.222545317,0.560483859,0.382324591,0.457888563,0.295302602,0.31452589,0.41571842,0.351058736,0.384552765,0.195816949,0.314785003,0.370162575,0.41804559,0.505874005
1641.152,0.222238922,0.559834754,0.381720831,0.457691038,0.294887924,0.314220286,0.415490371,0.350450555,0.38386764,0.195547221,0.314233426,0.369569406,0.417620639,0.505578678
1643.081,0.221952119,0.559204909,0.381129918,0.45751696,0.294482198,0.313910968,0.415260853,0.349846622,0.383202822,0.195280009,0.313681699,0.368963687,0.417216147,0.505278863
1645.009,0.221681606,0.558593343,0.380553722,0.457368967,0.294078232,0.313597063,0.415029165,0.349248705,0.382536959,0.195011846,0.313131049,0.368352307,0.416829821,0.504969506
1646.938,0.221423324,0.557996585,0.379990328,0.457243508,0.293669975,0.313276255,0.414796222,0.348659301,0.3818988,0.194740538,0.312584331,0.36774359,0.416462184,0.504643326
1648.866,0.221186109,0.557419626,0.379439128,0.457134709,0.2932616,0.312953718,0.414562647,0.348070296,0.381270514,0.194472938,0.312045981,0.367141858,0.4161126,0.504301319
1650.795,0.220976685,0.556868832,0.378900685,0.457044701,0.292861578,0.31263362,0.414325675,0.347471735,0.380631809,0.194211953,0.311519146,0.366552085,0.415779824,0.503937586
1652.723,0.220788089,0.556345309,0.378374545,0.456967314,0.292467233,0.312313672,0.414081081,0.346870104,0.379998736,0.193953542,0.311001436,0.365980143,0.415463307,0.503557779
1654.652,0.220613949,0.555853067,0.377862179,0.456897075,0.292072998,0.311989164,0.413825147,0.346281223,0.379360322,0.193695359,0.310492856,0.365432962,0.415160575,0.503160807
1656.58,0.220464037,0.55539646,0.377365461,0.456849221,0.29168147,0.311664023,0.413563379,0.345712421,0.378734229,0.193440003,0.309995584,0.364912337,0.414873645,0.502752274
1658.509,0.220343266,0.554978777,0.376889154,0.456827525,0.291300022,0.311342409,0.413299232,0.345168106,0.378126461,0.193192941,0.309509941,0.364417637,0.414599386,0.502332629
1660.437,0.220254488,0.554597949,0.37643955,0.456828169,0.29093629,0.31102555,0.413030721,0.34464636,0.377526968,0.192959022,0.309034325,0.363950546,0.414338827,0.501898329
1662.366,0.22019574,0.554250151,0.376020587,0.456844381,0.290590177,0.310711826,0.412754302,0.344141157,0.37692768,0.192739441,0.308569407,0.363511739,0.414087395,0.50144869
1664.294,0.220170268,0.553940479,0.375633617,0.456881143,0.290259408,0.310402812,0.412471138,0.343642275,0.376362559,0.192535075,0.308117275,0.363099905,0.413842796,0.500977832
1666.223,0.220176451,0.553675283,0.375279347,0.456934744,0.289949371,0.310100133,0.412182839,0.343156618,0.375824616,0.192346077,0.307677256,0.362714922,0.413600762,0.500486051
1668.151,0.220211639,0.553457439,0.374961387,0.456998568,0.289657179,0.309800904,0.411889395,0.34269125,0.375291411,0.192174046,0.307246571,0.362353445,0.413360364,0.499977479
1670.08,0.220273099,0.553285696,0.374680972,0.457068451,0.28937454,0.309502212,0.411591384,0.342247807,0.374768543,0.19202062,0.30682227,0.362014304,0.413120062,0.499456395
1672.008,0.22035215,0.553151249,0.374436228,0.457139736,0.289098435,0.309200014,0.411288621,0.341835677,0.374246908,0.191882212,0.306399122,0.36169416,0.412881495,0.498927387
1673.937,0.220450454,0.553050865,0.374227997,0.457201832,0.288832126,0.308899927,0.410984065,0.3414426,0.373746026,0.191762643,0.305975907,0.361392499,0.412647608,0.498396005
1675.865,0.220574235,0.552988511,0.37405621,0.457244465,0.288582188,0.308604674,0.410674428,0.341057024,0.373275067,0.191666795,0.305551229,0.361108663,0.412418797,0.49785991
1677.794,0.220720437,0.552967906,0.37391862,0.457258321,0.288349106,0.308312971,0.410358373,0.340682511,0.37283487,0.191593962,0.305122281,0.360841368,0.41219809,0.497320182
1679.722,0.22088342,0.552986958,0.373811776,0.457240974,0.288127407,0.308020623,0.410034646,0.340327965,0.372431443,0.191541616,0.304687776,0.360589434,0.411981184,0.496771583
1681.651,0.221062095,0.553044941,0.373733963,0.457196959,0.287915782,0.307725282,0.409704182,0.339998415,0.372057969,0.191510388,0.304249337,0.360350742,0.411766703,0.496211693
1683.579,0.221266156,0.553143398,0.373684418,0.457138009,0.287722203,0.307432,0.409369647,0.339693972,0.371723532,0.191503762,0.303810105,0.36012078,0.411556025,0.495640145
1685.508,0.221494033,0.55328501,0.373660623,0.457059862,0.287550067,0.307142425,0.409029112,0.339406124,0.371414613,0.191524352,0.303373871,0.359895367,0.411347046,0.495055259
1687.436,0.221741835,0.55346802,0.373659441,0.456961151,0.287403466,0.306855538,0.4086804,0.339128943,0.371095856,0.191571026,0.302944437,0.359671816,0.411146566,0.494464746
1689.365,0.222002012,0.553688281,0.373680621,0.456840454,0.287284087,0.306569724,0.408321085,0.338866555,0.370796615,0.191640232,0.302527488,0.359447921,0.410952943,0.493867628
1691.293,0.222271362,0.553944512,0.373723751,0.456705319,0.287190724,0.306283247,0.407951282,0.338617799,0.370535239,0.191729687,0.30212988,0.359220203,0.410762677,0.493267478
1693.222,0.22254758,0.554235619,0.373788155,0.456556585,0.287124749,0.305994171,0.407572646,0.338384107,0.370290769,0.191835992,0.301757384,0.35898706,0.410572977,0.492663551
1695.15,0.222826097,0.554556738,0.37387512,0.456391022,0.287082392,0.305700507,0.407184369,0.33816552,0.370065287,0.191955446,0.301412915,0.358745084,0.410376702,0.492052081
1697.079,0.223103656,0.554906607,0.37398597,0.45621051,0.287059316,0.305399899,0.406788035,0.337964134,0.369844359,0.192086049,0.30109763,0.358491447,0.410171727,0.49143203
1699.007,0.223377257,0.555284393,0.374120135,0.456013444,0.287051394,0.30509189,0.406385663,0.337775541,0.369634795,0.192225564,0.300810727,0.358225722,0.409955374,0.490800983
1700.936,0.223654203,0.555695218,0.374280218,0.455795517,0.287060185,0.304784263,0.405979998,0.337573388,0.369465058,0.192377893,0.30055469,0.35795216,0.409727597,0.490160116
1702.864,0.223937024,0.556142657,0.374469054,0.455554404,0.287085171,0.304474146,0.405568322,0.337357785,0.369308831,0.192542588,0.300329424,0.357674138,0.409493793,0.489513269
1704.793,0.224223159,0.556623683,0.37468813,0.455294734,0.287121762,0.304159575,0.405152933,0.337139305,0.369156198,0.192716985,0.300133176,0.357396765,0.4092576,0.488865354
1706.721,0.224510239,0.557131144,0.374936474,0.455022548,0.287169214,0.303838748,0.404735447,0.336923021,0.369015188,0.192897726,0.299964389,0.357125293,0.409026529,0.488217947
1708.65,0.224796502,0.55765933,0.375213731,0.454733848,0.28722688,0.303510528,0.404316113,0.336708245,0.36888534,0.193082044,0.299822191,0.356863612,0.408805027,0.487572649
1710.578,0.225082038,0.558206403,0.375520763,0.454428438,0.28729252,0.303175151,0.403893538,0.336496345,0.368768451,0.19326814,0.299705414,0.356616842,0.408590341,0.486926245
1712.507,0.225368522,0.558774826,0.37585518,0.454118954,0.287366022,0.302834386,0.403470283,0.336285754,0.368667749,0.193455885,0.299613643,0.356389725,0.408382887,0.486281345
1714.435,0.225653906,0.559360282,0.37621542,0.45380936,0.287448117,0.302488505,0.403046381,0.336078675,0.368586471,0.193642217,0.299544587,0.356186045,0.40817838,0.485640499
1716.364,0.225936838,0.559958912,0.376601708,0.453501388,0.287537151,0.302139398,0.402623339,0.335867863,0.368509204,0.193824938,0.299496605,0.356009173,0.407973568,0.485009232
1718.292,0.226219057,0.560569342,0.377011644,0.453201324,0.28763266,0.301788441,0.402204416,0.335644505,0.36845565,0.194002639,0.299469287,0.355861067,0.407765806,0.484390967
1720.221,0.226499354,0.561189727,0.37744157,0.452906408,0.287736387,0.301435805,0.401791957,0.335414614,0.368432286,0.194172358,0.299462564,0.355744264,0.407550128,0.483783436
1722.149,0.226775822,0.561820732,0.377887684,0.452617418,0.287848233,0.301081408,0.401385028,0.335179784,0.368426372,0.19433303,0.29947539,0.355658026,0.407322873,0.483186972
1724.078,0.227047908,0.562465318,0.378345315,0.452336472,0.287964852,0.300723805,0.400983408,0.334936689,0.368433992,0.194484133,0.299506366,0.355602694,0.407082239,0.482599154
1726.006,0.227314096,0.56312061,0.378808618,0.452060438,0.288083761,0.300363313,0.400586963,0.334676491,0.36845883,0.194624915,0.299554298,0.355577913,0.406827745,0.482021138
1727.935,0.227573227,0.563783858,0.379274919,0.451788828,0.288206017,0.300001086,0.400195822,0.33439492,0.368501919,0.194754509,0.299619423,0.355582211,0.406562059,0.481454335
1729.863,0.227823259,0.564450666,0.379743648,0.451525229,0.288326985,0.299635001,0.39980877,0.334099184,0.368559984,0.194870772,0.299701935,0.35561449,0.406286421,0.480896947
1731.792,0.228062128,0.565117497,0.380212533,0.451268027,0.288442121,0.299266566,0.399427298,0.33379107,0.368627422,0.194972767,0.299801976,0.355675008,0.406003512,0.480346475
1733.72,0.22828717,0.565779719,0.380675622,0.451013234,0.288551815,0.298895592,0.399050521,0.33346816,0.368701632,0.195059264,0.29991767,0.355760006,0.405716405,0.479801121
1735.649,0.228496984,0.566433572,0.381129749,0.450758234,0.288655867,0.298520637,0.398675891,0.333132681,0.368779806,0.195130191,0.300047964,0.355866516,0.405428043,0.479259728
1737.577,0.228691018,0.567078552,0.381573393,0.450506204,0.288754763,0.298143069,0.39830022,0.332790077,0.36885467,0.195187134,0.30019157,0.355991882,0.405138977,0.47872012
1739.506,0.228869713,0.567716524,0.382006856,0.450262954,0.288848766,0.297765081,0.397924037,0.332439466,0.368925738,0.195231335,0.300346258,0.356132346,0.404850283,0.478181891
1741.434,0.229032318,0.568342533,0.382430768,0.450024343,0.288937988,0.297386317,0.3975477,0.332081745,0.36900219,0.195262163,0.300508475,0.356283665,0.404558736,0.477641794
1743.363,0.229178374,0.568952057,0.382845385,0.449787388,0.289025297,0.297006869,0.39717275,0.33171446,0.369082488,0.195279383,0.300675889,0.356441015,0.404259892,0.477097544
1745.291,0.229306234,0.569543488,0.383249445,0.449551688,0.289114737,0.296625968,0.396800316,0.331342734,0.369149845,0.195282259,0.300845333,0.356599339,0.403950344,0.476549758
1747.22,0.229413558,0.570115289,0.383641127,0.449313548,0.289208,0.296241319,0.396430556,0.330972832,0.369195625,0.195270477,0.301013242,0.356754933,0.40362437,0.475999994
1749.148,0.229497258,0.570665153,0.38401994,0.44907196,0.289305525,0.295849412,0.396061257,0.330603706,0.369228611,0.195243376,0.301174975,0.356904062,0.403278556,0.47545003
1751.077,0.229558406,0.571192188,0.384388276,0.448824144,0.28940732,0.295452067,0.395694189,0.330237951,0.369237403,0.19520181,0.301327297,0.357043385,0.402909924,0.474903771
1753.005,0.229597565,0.571690639,0.384747604,0.448569525,0.289512342,0.295049836,0.395329591,0.329870631,0.369217545,0.195146862,0.30146795,0.357168225,0.402519686,0.474362086
1754.934,0.229614052,0.572159985,0.385099326,0.448310812,0.289617061,0.294640793,0.39496937,0.329500086,0.36917413,0.19507874,0.301595079,0.357274883,0.402109274,0.473825977
1756.862,0.229606076,0.572599548,0.385441773,0.44804864,0.289717321,0.294222565,0.394613412,0.329126216,0.369106396,0.194996535,0.30170599,0.357362,0.401681885,0.473294443
1758.791,0.229571127,0.573006475,0.385770771,0.447774188,0.289811883,0.293795203,0.394261098,0.328748093,0.369009807,0.194900394,0.301797973,0.3574288,0.401241985,0.47276582
1760.719,0.229506503,0.573378305,0.386080575,0.447484915,0.289900014,0.293357427,0.393909085,0.328366431,0.368896849,0.194790077,0.301867436,0.357471448,0.400792723,0.472243232
1762.648,0.229415871,0.573718049,0.386372187,0.447183829,0.289979143,0.292909879,0.393561293,0.327976568,0.368764146,0.1946684,0.30191301,0.357488534,0.400337657,0.471726698
1764.576,0.229300634,0.574022906,0.38664774,0.446873603,0.290043277,0.292451924,0.393219428,0.327571133,0.368595223,0.194537566,0.301933706,0.357478934,0.399878788,0.471220524
1766.505,0.229158737,0.57429065,0.386907568,0.446551071,0.290086106,0.291980069,0.3928843,0.327140872,0.368393541,0.194396468,0.301926773,0.357442284,0.399416741,0.470722393
1768.433,0.228996249,0.574518545,0.387142276,0.446210274,0.290109106,0.291495548,0.392554138,0.326694402,0.368164759,0.19424722,0.301890169,0.357377831,0.398946303,0.470227399
1770.362,0.228818145,0.574705838,0.387348647,0.445846758,0.290114498,0.291005237,0.392226506,0.326235207,0.36791958,0.194090355,0.301825975,0.357285128,0.398464369,0.469728038
1772.29,0.22862344,0.574853086,0.387522717,0.445454496,0.290102222,0.290511152,0.391897238,0.325759114,0.36765155,0.193924035,0.301733783,0.357163793,0.397964886,0.469218629
1774.219,0.228410515,0.57495968,0.387659683,0.445032623,0.290069903,0.290012509,0.391562884,0.325262681,0.367349543,0.193746859,0.301613225,0.357015213,0.397442546,0.468694348
1776.147,0.228178525,0.575022651,0.387757282,0.444583387,0.29001416,0.28950943,0.391220001,0.324749318,0.367015684,0.193557346,0.301464085,0.356840312,0.396895872,0.46815243
1778.076,0.227931398,0.575041952,0.387817263,0.444107579,0.289932535,0.289007769,0.390867904,0.324220997,0.366682622,0.193357274,0.301287678,0.35664034,0.396320781,0.467591531
1780.004,0.227669044,0.57501444,0.387838872,0.443607531,0.289821671,0.288506876,0.390502308,0.323673288,0.366322451,0.193145977,0.301086161,0.356418152,0.395721995,0.467016168
1781.933,0.22738779,0.574936719,0.387819602,0.443079968,0.289680688,0.288003524,0.390118823,0.323110649,0.365907961,0.192920954,0.300861223,0.356176773,0.395100681,0.466428317
1783.861,0.22708482,0.574805261,0.387753889,0.44251863,0.289514844,0.28749658,0.389712663,0.322536845,0.36546683,0.19267989,0.300613645,0.355919531,0.394464592,0.46583544
1785.79,0.226759256,0.574616987,0.38763988,0.441922534,0.289327636,0.286985625,0.389282617,0.321951545,0.365006402,0.192422399,0.300345436,0.355648009,0.393819315,0.465242868
1787.718,0.226410497,0.574372406,0.387480305,0.441297403,0.289116359,0.286470093,0.388829763,0.321348348,0.36451537,0.192148098,0.300057419,0.355361937,0.393165734,0.464647148
1789.647,0.226042449,0.574075294,0.38728253,0.440650854,0.288880356,0.285949997,0.388359663,0.320715333,0.36399029,0.191858602,0.299751009,0.355063119,0.392508065,0.464050991
1791.575,0.225653816,0.573724116,0.387049571,0.439983388,0.288617129,0.285422959,0.387872194,0.320052405,0.363432414,0.191555088,0.299427483,0.354752902,0.391843422,0.463453384
1793.504,0.22524278,0.573318866,0.386779804,0.439292691,0.288326494,0.28488847,0.387367242,0.319366431,0.362846436,0.19123685,0.299087531,0.354431785,0.391172158,0.462854925
1795.432,0.224816382,0.572862332,0.386469806,0.43857764,0.288015847,0.284352199,0.386845178,0.318663234,0.362227358,0.190906165,0.298732015,0.354097166,0.390491605,0.462261017
1797.361,0.224372926,0.57235641,0.38612321,0.437838913,0.287686545,0.283815992,0.386307339,0.317939984,0.361576991,0.19056122,0.298362002,0.353747147,0.389798802,0.461673743
1799.289,0.223914176,0.57180712,0.385740148,0.437082998,0.287337216,0.283278864,0.385756968,0.317199166,0.360900882,0.19020248,0.297975937,0.353379677,0.389092335,0.461094548
1801.218,0.223443303,0.571221656,0.385323645,0.436317088,0.286970057,0.282741833,0.385197292,0.316445974,0.360202859,0.189830587,0.297572982,0.352993847,0.388368878,0.460525632
1803.146,0.222960946,0.570603107,0.384876816,0.435543446,0.286584737,0.282206185,0.384631388,0.315681754,0.359467012,0.189445109,0.297152438,0.352587514,0.387629214,0.459965358
1805.075,0.22246823,0.569953037,0.384402051,0.434762586,0.286180138,0.281673739,0.384063155,0.314906832,0.358691902,0.189046961,0.296714361,0.352158254,0.386871881,0.459410595
1807.003,0.221963325,0.569269921,0.383900211,0.433975873,0.285754173,0.281141355,0.383491571,0.314123391,0.357899179,0.18863388,0.296257765,0.351705428,0.386094942,0.45885527
1808.932,0.221442485,0.56855262,0.38336949,0.433181874,0.285305032,0.280605338,0.382912832,0.31333387,0.357100294,0.188202988,0.295781985,0.351228405,0.385297124,0.458292575
1810.86,0.220906061,0.567804215,0.38280738,0.432387568,0.28483665,0.280064573,0.382328229,0.312537943,0.356275745,0.187753636,0.295287274,0.350725176,0.384479973,0.457719315
1812.789,0.220357699,0.567027375,0.382215865,0.431600755,0.284351058,0.279519114,0.381740968,0.311734708,0.355412534,0.187288019,0.294774331,0.350193337,0.383645347,0.457133026
1814.717,0.219799309,0.56622078,0.381596935,0.430825053,0.283844375,0.278969842,0.38115148,0.310927804,0.354520224,0.186807434,0.294243541,0.349629399,0.382800216,0.456535352
1816.646,0.219235519,0.565385536,0.380953216,0.430063988,0.283321464,0.278419319,0.380562623,0.31011241,0.353614158,0.18631463,0.293699202,0.349034022,0.38195019,0.455924649
1818.574,0.218666943,0.564520302,0.380281861,0.42931667,0.282784934,0.277867369,0.379974678,0.309286009,0.352691124,0.185810901,0.29314352,0.348405675,0.381094547,0.455295556
1820.503,0.218093839,0.563619898,0.379580939,0.428583121,0.282239826,0.277311674,0.379388611,0.308448607,0.351776504,0.185297063,0.292578448,0.347742711,0.38023503,0.454645248
1822.431,0.217517172,0.562683544,0.378850367,0.427860729,0.281689569,0.276750608,0.378806393,0.307596303,0.350855302,0.184774982,0.292004111,0.347044561,0.379365927,0.453970205
1824.36,0.216936996,0.561714289,0.378088958,0.427151643,0.281134917,0.276182938,0.37823002,0.306731113,0.349909864,0.18424557,0.29142141,0.346312104,0.378485629,0.453272001
1826.288,0.21635787,0.560715818,0.377296506,0.426455622,0.28057797,0.2756109,0.377660622,0.305859353,0.348963902,0.183710506,0.290832623,0.345545472,0.377591887,0.452558024
1828.217,0.215778693,0.559689704,0.376474811,0.425765671,0.280023768,0.275034408,0.37709784,0.304983989,0.348000987,0.183169823,0.290239967,0.344745691,0.376681672,0.451832154
1830.145,0.215195952,0.558636218,0.37562158,0.425078223,0.279470283,0.274450701,0.376540691,0.304102353,0.347010405,0.182622952,0.289643603,0.34391449,0.375755874,0.451100628
1832.074,0.214610849,0.557559418,0.374735109,0.424394374,0.278911207,0.273861891,0.375987029,0.30322472,0.346019408,0.182069996,0.289043601,0.343052361,0.374808292,0.450366364
1834.002,0.214023438,0.556461369,0.373817528,0.423717135,0.278342846,0.273269864,0.375430248,0.302356606,0.345011533,0.181511281,0.288439001,0.342161398,0.373841364,0.449630239
1835.931,0.213430844,0.555344973,0.37287099,0.423044897,0.27776213,0.272673668,0.374863473,0.301501176,0.343979571,0.180945726,0.28782852,0.341245748,0.372853627,0.448893693
1837.859,0.212832862,0.554215345,0.371898966,0.422379146,0.277166478,0.272072892,0.374283067,0.300661525,0.342931106,0.180373177,0.287210178,0.340306918,0.371846209,0.448155504
1839.788,0.212230829,0.553077443,0.370907202,0.421716564,0.27655218,0.271469348,0.373686919,0.299836227,0.341876221,0.179794841,0.286581729,0.339347043,0.370824146,0.447415819
1841.716,0.211625053,0.551931505,0.369901571,0.421053292,0.27591742,0.270864349,0.373073183,0.299025241,0.340812309,0.179210534,0.285941576,0.338367838,0.369788825,0.446672807
1843.645,0.211015054,0.550778008,0.368886885,0.420389668,0.275266601,0.27025726,0.372441951,0.298227673,0.339730391,0.178620128,0.285290313,0.337374472,0.368743742,0.445924045
1845.573,0.210398057,0.54961663,0.367862054,0.419723065,0.274602573,0.269645564,0.371791301,0.297444483,0.338614344,0.178022306,0.284624472,0.336369658,0.36769046,0.445169041
1847.502,0.209773608,0.548446158,0.366828652,0.419048359,0.273930095,0.269028101,0.371122038,0.296672971,0.337467848,0.177418054,0.283941592,0.335357001,0.366629635,0.444401065
1849.43,0.209143176,0.547267692,0.36578943,0.418362381,0.273245562,0.268405823,0.370436544,0.295907819,0.336308664,0.176810571,0.28323995,0.334338458,0.365557262,0.443619769
1851.359,0.208504967,0.546083333,0.364743222,0.417667459,0.272545801,0.26777745,0.369737749,0.295143141,0.335131012,0.176199613,0.282519186,0.333313983,0.364472811,0.442823372
