Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1604.511,0.07313335241646679,0.08385591525663888,0.3799757701691412,0.1272046469348348,0.07460360856314069,0.34719537263908373,0.08687286018713705,0.11637042699517985,0.11441573692048138,0.08672142795599291,0.12431935891746204,0.10679596428441296,0.030978736835213683,0.060048959454907735,0.10399623884222264,0.015172512662879944,0.17774750512034665,0.11449201150559762,0.056791364268923894,0.13775621450926556,0.11544858038612699,0.1722360539990811,0.15457441558824464,0.07801237846828923,0.07411331926815895,0.06302208023854283,0.10445532477535069,0.02552549560091505,0.15217403841280874,0.14356589427561306,0.048132388653694236
1606.439,0.08054013393895693,0.08933454645365507,0.41338558593085717,0.13695231162228078,0.0804622862416724,0.3745187328929931,0.09465995617932454,0.12560700032087257,0.12392796441409551,0.09350426307139661,0.13573575369455082,0.11647232336783142,0.03451603875098502,0.06543525393593796,0.11226983103393268,0.01663970668291595,0.1919634117705915,0.12395389657321826,0.06274938814334574,0.15087632175602333,0.12412500309995761,0.18439453979204412,0.16886385591823555,0.08508398628309721,0.08028542704792041,0.07008994674345859,0.11395091054025613,0.02780062501059477,0.16367321988969397,0.15646431065813998,0.055171315892749984
1608.368,0.08871993405619277,0.09543712969509355,0.4515764371391353,0.1477364029265817,0.08708981600166282,0.40535764468415514,0.10331718135497417,0.13587273622960938,0.13466781359225644,0.10102388570738524,0.14854695340027968,0.127066255153357,0.03839639035469489,0.07146997270873945,0.12130154623296258,0.018289275181416598,0.20767999170643514,0.13451232624255177,0.0691536664983759,0.1655353688691999,0.13371522096151683,0.19796113600947318,0.18491168115200607,0.09288106399736257,0.08710404598540172,0.07788408080027565,0.12449650235101994,0.03032665349762992,0.1764235752504698,0.17091795815774408,0.06300652978479887
1610.296,0.0975821429770008,0.1017557658697168,0.49058261257050484,0.1588165331750644,0.09408962412700106,0.4362473024224234,0.11241507070609494,0.14676032420086926,0.1458024456585439,0.10901484568106273,0.16204243176047806,0.13819229000450506,0.042603746217744765,0.07795021953341569,0.13065927821941498,0.020025381160750616,0.22398106704497928,0.14559356859210182,0.07543667247958186,0.18103336059152042,0.14384682756695183,0.21219391014255218,0.20199352698345274,0.10108065082522377,0.09433913199645605,0.08616505056373658,0.13563220195316905,0.03298363781451241,0.18937065615064408,0.18595151745005867,0.07131099925027945
1612.225,0.10792233950695379,0.10851475991596327,0.5320752108323954,0.17080027320502073,0.10182454988256506,0.46885820694033353,0.12214833547093876,0.15839258101768583,0.157877378762622,0.11760407700843412,0.1764945135667929,0.1507967646180498,0.04717056262695152,0.08497378227878122,0.14044605374039598,0.021918049395130312,0.24152655913124604,0.15753549810023143,0.08233255352804175,0.19779129081796387,0.15469515777506454,0.22734541059337238,0.22073931480806896,0.10987641864971354,0.10214907014439562,0.09520558102623233,0.14777194960886658,0.03592438137391574,0.20312012285068354,0.20234113851823343,0.0804716270111302
1614.153,0.11662680908779754,0.11571483147740647,0.575245406630458,0.18340073883363645,0.11016069174037851,0.5032712351349335,0.1322942413507337,0.17078271838017833,0.17059904343453425,0.12654682495570285,0.19179046586398107,0.16473663526070148,0.05199320145678721,0.09214296906549424,0.15057582325614044,0.02393052730118786,0.2599563612286875,0.1702395537077404,0.08989010606990272,0.2156191775183226,0.16619680085700145,0.2434133981836346,0.24077333258538852,0.11922003397164116,0.11038855205078957,0.10487813622454789,0.16069569481239926,0.039054268289316074,0.2177745341182657,0.21982058549175665,0.09038186864689135
1616.082,0.1272180317041927,0.12312126944492024,0.6188740145469824,0.1964856247721608,0.11867736390726574,0.5383377057196195,0.14278066134534304,0.1836641149497098,0.18369445703053316,0.13570222793781478,0.20748319520646052,0.17953014287440483,0.05700540532843246,0.09907270351901515,0.16092488321338638,0.026016824632125513,0.27881024845156743,0.18338733102346355,0.0970369097504703,0.2339665072023469,0.17818772789636744,0.26013183975651455,0.26157796458952365,0.12874636442913406,0.11889935734521773,0.11493852539233229,0.17405196914854532,0.04231573547538664,0.2326340804423781,0.237835478761729,0.10103360951530543
1618.01,0.14057886744860898,0.13066471887920078,0.6624934812334138,0.20996329829256483,0.12750808519654755,0.574239755570604,0.1535857279005579,0.19690981744152036,0.19716086260883464,0.14511223641641646,0.22369745301941235,0.19526633612690059,0.06213404136203615,0.10598498721350758,0.17148501651607434,0.02815353101367532,0.2978960943092697,0.19694494442852017,0.10524050146726982,0.25276794658549817,0.19058395718540805,0.27707037199677237,0.2829383703580381,0.13843814735594462,0.1276324784460826,0.12522014362496903,0.18777325802677397,0.0456654767418071,0.2476704937863063,0.2564315270696754,0.11232125671897181
1619.939,0.15286280718162043,0.13823985144172768,0.7062087300812161,0.22342138825806523,0.1365730444089624,0.6106363862378061,0.16444545109747224,0.21024022045918156,0.2106069986655534,0.15446540542332304,0.24015935804571498,0.21091921789388157,0.06718223686681346,0.11306601342709471,0.1820464966215956,0.030293011857523755,0.31694501055544644,0.2105744694161975,0.11380297302481707,0.27169029973600645,0.20326471756445863,0.29391946091379056,0.3045105673800723,0.14821004627762369,0.13649366563231868,0.13549677857792042,0.2014962027721831,0.048963550274547296,0.2627250576838055,0.2752709486487602,0.12352330717862181
1621.867,0.16369206759836247,0.1455692824882453,0.7485174939518451,0.23645820012449204,0.145419642470755,0.6458875801658215,0.17494483938927605,0.22346810240235682,0.22345942369920543,0.16337598185469038,0.25620240030046204,0.2263888741683615,0.07212421611649827,0.12011536083222007,0.19216073212852047,0.03234989532589294,0.33550448753263923,0.2239155720566326,0.11989388392963779,0.2900320362238187,0.21580009705872855,0.30999057895152554,0.32570310004678354,0.1577090703279901,0.14520433938648697,0.14557737256579217,0.2147529457216817,0.052032055889060125,0.277591289747567,0.2935873713696026,0.13416072742699842
