,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT?,PH_1635_BP,PH_1635_STD,H2Om_1635_MAX,BL_H2Om_1635_MAX,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,MAX_1515_ABS,BL_MAX_1515_ABS,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,MAX_1430_ABS,BL_MAX_1430_ABS,PH_5200_M,PH_4500_M,PH_5200_STD,PH_4500_STD,S2N_P5200,S2N_P4500,ERR_5200,ERR_4500,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PCA1_BP,PH_1635_PCA1_STD,PH_1635_PCA2_BP,PH_1635_PCA2_STD
FI45MI02a,1.9896215130015076,0.0019662572602800227,2.202629,0.20217347176876324,*,0.3833597414104098,0.0035542438243210046,0.348749,0.448544906598306,0.000524595216542308,0.0021761660831587457,1534.9999999999998,9.824538516706102,22.500000000000004,5.067788308065184,0.44237920000000003,0.44276102014501073,0.0010412876615721717,0.0024873664693968026,1421.8420970371199,8.375235842627523,22.500000000000004,5.063394421963568,0.4710229,0.46998676853771104,0.011719845145130131,0.01225029073728274,0.00040758374208421937,0.0003902602138630333,7.690619713019122,5.520451504919067,-,-,0.7377874805085912,0.12649275543885805,-0.5600196083273348,1.4248381958257095,0.46263593358123595,0.05884988525586505,0.04202351631673569,0.17842058017747978,0.15698460358074323,0.10329624757670793,-0.00013817263561599746,0.00024254037750911036,0.7446719490129945,0.07475271642570895,-0.13363519835549492,0.018151760897545586,0.009362614187425055,0.01315892672948977
FI45MI02b,1.9928274633189822,0.0029106317109421674,2.1971,0.19134489399647636,*,0.3827882617574714,0.0035106598873009924,0.33590890000000007,0.4434357270609736,0.002846080748299242,0.0026236860500534033,1534.9999999999998,9.484327690216702,25.918625185748997,4.995724925512492,0.44202650000000004,0.43895789934499685,0.0012392576525717654,0.0024517080985101618,1421.2153674361318,8.46411316413859,22.500000000000004,5.046840331955254,0.4655782,0.4645571777222371,0.012962918391019583,0.010688882283099983,0.0005573580211795161,0.00010003439753774052,9.672969432504724,21.163789807009717,-,-,0.7198464479858149,0.1197799731910487,-0.6282682915292538,1.3274332209555617,0.5064590610659626,0.05509366780547284,-0.003809902095295322,0.16867221654259723,0.1635482348657078,0.09671472805034487,-0.0001670132172479804,0.00022623994421598612,0.7400055047512473,0.0695184544629788,-0.13029944833289386,0.01796966573386536,-0.00013218826690464624,0.011755146595199857
FI45MI02c,1.9575609125005666,0.002841986274680772,2.117841,0.18600089054597002,*,0.38377590023150154,0.0035310108634600975,0.33019899999999996,0.4423366446753859,0.002338056600325218,0.002458635939257838,1534.9999999999998,9.806079094719136,23.659660050219916,5.04052869702103,0.4424106,0.4423927040889982,0.0012679117333762892,0.0024611898812491183,1424.0055595079548,8.447207078443192,22.500000000000004,5.099153909654839,0.47400649999999994,0.47218289151117665,0.013373015536121842,0.01203453971551031,0.000726384243749727,0.0007666101417195194,6.355595398678028,10.008063023804715,-,-,0.7185754612956726,0.10761480693399474,-0.863866460289035,1.1139517342636225,0.5348403023110849,0.05364942321693807,-0.01991238785360732,0.1360524898802387,0.14305073072018018,0.08820278859294625,-0.00022770577848619044,0.00019469505924431837,0.7633797227090944,0.057540916858696924,-0.12382211979276019,0.018373098029243546,-0.0059738802533340725,0.013325358389107173
FI45MI08a,2.4234220017530297,0.004333785424209988,2.4670389999999998,0.41947754856841385,*,0.4768356646359956,0.0029582114059800053,0.5757399000000001,0.7576140571691016,4.3232485872685724e-18,0.0008015652521679496,1534.9999247083383,10.20807906675655,23.005426651115844,5.202482035894371,0.7030318,0.7052533085098781,0.04282592733873982,0.0033582058126426554,1415.0000000000011,0.4946276299707898,39.99999999998607,0.7077369304298318,0.7417691999999999,0.7046630771154007,0.01910363327308145,0.01510639943459559,9.247779126258909e-05,0.0010547403129454991,3.708949447168454,7.277671775774107,*,-,0.6962409085200462,0.029351682327565746,-1.1496846306716115,0.4011160071047255,0.9999999999999893,0.009300900535865903,-0.05058248412080021,0.06964348132314019,0.7499999999996507,0.01393376475685156,-0.00035652232158877727,5.707918550968719e-05,1.0649772162972218,0.023192058233728656,-0.059065851908948586,0.014030375764102196,-0.14431430499205267,0.011198064243169647
FI45MI08b,3.652661472018826,0.004250130222780292,3.3031449999999998,0.4228862748361416,*,0.4732948398984682,0.002976785515143833,0.5778423,0.7620906428861569,2.010757813115585e-25,0.0007428123880518205,1500.0000778445813,10.208509578547165,25.52915077778783,5.068728844412112,0.7209768,0.719880339293254,0.03885935925882812,0.003341900393180192,1415.000000000001,0.472639600899273,39.999999999995254,0.6800701223165607,0.7650418999999999,0.7321931230695171,0.01743693270578846,0.014196686081276317,0.0006740638363583033,0.0009122825905427724,4.524167888872903,8.347418517420053,-,-,0.6139882851862121,0.032569212725614596,-2.5129514174189094,0.42799805003653885,0.9999999999999922,0.00929940476401974,-0.12412769284050512,0.0720964398091814,0.7499999999995952,0.017859524946807835,-0.0006272841394132791,6.23924898186285e-05,1.1674772168936396,0.02435162897450091,-0.06778281450177674,0.014623891431073777,-0.14781078790758764,0.011649322324419049
FI45MI10a,1.9804644061349232,0.00024474868064815506,2.235109,0.2604920857009563,*,0.29742970921189393,0.0036597154210954177,0.46362029999999993,0.6043456899984012,0.027890371920574836,0.004835792886441943,1518.7158725325028,5.90184315398326,39.99999999999999,3.5362182422249915,0.656602,0.628325390308702,0.028373426416999276,0.005625588395647365,1420.2825521642949,5.05738708233296,33.69590921278359,4.018668026811944,0.708802,0.6818743315621711,0.01312757754808199,0.012694541272328047,0.0005167554447613694,0.00037380739089628423,10.71464682462983,17.423834277933352,-,-,2.0628733564608495,0.14208721254175816,1.5326326956613738,1.6324650227621138,-0.1558167073332085,0.062235299148814746,-0.18263032506872395,0.21804357265274402,-0.1138383076785308,0.11248411126377536,0.0003226550509372054,0.00027577819433993424,1.1786934273899048,0.086809341292655,0.04776456447466414,0.01935778448605322,-0.012365993524057588,0.017343644973233256
FI45MI10b,1.9919458123860714,0.00017823919386817044,2.228231,0.25689805565496937,*,0.29799657741660507,0.003673343338834809,0.46392740000000005,0.6063079482141234,0.027428640052550416,0.004840385351088715,1517.9377305744983,6.201405969394339,39.99999999999999,3.6085550386495258,0.6611229000000001,0.6332421547126287,0.027699354405985775,0.005636573930399308,1420.3043031829347,5.346266044599888,34.511184036959584,3.9825576077972986,0.7163965,0.6897315320902369,0.01313706390586728,0.012851786218644615,0.0004993858272001922,0.0001269276189115062,16.708162189068382,8.692149639437405,-,-,2.1149361327278506,0.12720759660528222,1.8519544024569148,1.4547301400355408,-0.1483607250098073,0.05988878864401958,-0.13656408826054947,0.1973003904604257,-0.16329537560534113,0.10175089701718164,0.0003700198337714302,0.000245345529374224,1.1755952318473148,0.07773958781342023,0.04138666062784442,0.01926336527201723,-0.007194871890781476,0.016961376321997224
FR01MI02a,0.8714325349517216,0.00010118121013684624,1.023283,0.1711963242127551,-,0.13129755927646325,0.003683984583305151,0.2187004,0.3250897016942116,0.258851450590389,0.005561829772892653,1511.7937230956131,0.5924016388369034,32.45625757403003,0.7417217841059613,0.6332376000000001,0.3681966478130074,0.25671018531096385,0.0066253444211024064,1418.0862107207788,0.6440013811441928,32.43081502404275,0.8271713411069122,0.6502225,0.40123223798828667,0.007361853921786704,0.006114199160182736,0.0005102544300411982,0.0010882199303706012,4.124194636198766,4.915803219404602,-,-,0.8559951592557913,0.13341060934753907,3.3210818380936646,1.6087121907523838,0.7351288909829684,0.06326969996189362,0.23707344975739322,0.22565680142405117,-0.6041129360932964,0.10135775970083492,0.00047213450846659346,0.0002675642274485667,0.36899204401505475,0.08752510933460395,-0.02016541739844734,0.01935411924127649,0.07132151743331179,0.01796864376863787
FR01MI02b,0.8735642788531597,0.00036641211978459884,1.0482559999999999,0.19632744187818502,-,0.12577706475091954,0.0036813182190593885,0.2306058,0.31178783949492245,0.25447853524420794,0.005480980966263391,1511.3359999353745,0.6002942014569695,32.488375991192896,0.754182993416698,0.5891458,0.3327857510685994,0.252685852305598,0.006495336623358977,1418.2282240717796,0.6439602966067861,31.902620531906837,0.8228365508858138,0.5884105,0.3441059756466011,0.007986355278404125,0.0066954313511859995,0.0011071586865903686,0.0004909823664951191,2.733747366700332,3.9381363668686338,*,*,0.7281982700634142,0.14847164567730228,2.8375823044816597,1.735331213711624,0.5164145355062679,0.06418676942776498,0.08471802144782839,0.23565549325902516,-0.3663978416405774,0.11546850703344516,0.00048470739629906124,0.00029214576323156394,0.32381849106597954,0.09307350414801815,-0.02315183564184277,0.019469629856916727,0.06340219538523088,0.01774108132607449
FR01MI02c,0.8721361917508057,0.0002496518582627837,1.0227030000000001,0.17778167125115701,-,0.12514480729844946,0.003670071633855018,0.2186173,0.3108672165464739,0.25393719052735425,0.005575873143805894,1511.8018971633558,0.5999766320777122,32.10972000597442,0.7433757559772518,0.5947281,0.3380648506220165,0.25543631650588855,0.006648717614660171,1418.3442818329165,0.6421622531260556,32.36223799451712,0.8336472470439853,0.602298,0.3552320367759834,0.006056429054768896,0.005031077747353671,0.0008678091763757045,0.00016779148590380735,3.976202420819455,3.7470493979731523,*,*,0.7534686070345543,0.15301227978357995,2.98342301338113,1.7928694659545352,0.6157499518496291,0.06426835802249753,0.1290886282616804,0.24330804026249375,-0.42748907208598574,0.1183927194364061,0.0004679941764261804,0.0003017225896511883,0.32890981238374933,0.09603819649042798,-0.006163778758043329,0.019404436782159553,0.06484742523711887,0.017658006900187602
