,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
CD33_22-1-1_VG9812_44x44_s1_EP_73um,2861.9396769987834,2861.9396769987834,0.6452473155181327,0.23744804284987672,61.77601327979312,7.202292497106124,29.774759515194475,8.272351336078325,356.35359670509666,14.573588965542342,0.7254518906298641,0.2876158784563096,0.6466203375087454,0.26729731974053944
CD33_22-1-1_VG9812_44x44_s2_EP_73um,2862.439563952801,2862.439563952801,0.6452473155181327,0.23744804284987672,61.77601327979312,7.202292497106124,29.774759515194475,8.272351336078325,356.35359670509666,14.573588965542342,0.7254518906298641,0.2876158784563096,0.6466203375087454,0.26729731974053944
CD33_22-1-1_VG9812_44x44_s3_EP_73um,2862.2049383016174,2862.2049383016174,0.6452473155181327,0.23744804284987672,61.77601327979312,7.202292497106124,29.774759515194475,8.272351336078325,356.35359670509666,14.573588965542342,0.7254518906298641,0.2876158784563096,0.6466203375087454,0.26729731974053944
ETFSR_Ol8_256s,2898.3539356710316,2898.3539356710316,0.5393672870323273,0.1848159807442027,54.21949424371847,6.6553487866995065,16.61910943589794,7.601886960498442,375.0487841149612,13.227387844869218,0.23040685280368312,0.26347488661654633,0.2725968075220109,0.24576718375966317
ETFSR_Ol8_256s_2,2900.0662068714346,2900.0662068714346,0.5393672870323273,0.1848159807442027,54.21949424371847,6.6553487866995065,16.61910943589794,7.601886960498442,375.0487841149612,13.227387844869218,0.23040685280368312,0.26347488661654633,0.2725968075220109,0.24576718375966317
ETFSR_Ol8_highres_256s,2897.2812999609373,2897.2812999609373,0.5393672870323273,0.1848159807442027,54.21949424371847,6.6553487866995065,16.61910943589794,7.601886960498442,375.0487841149612,13.227387844869218,0.23040685280368312,0.26347488661654633,0.2725968075220109,0.24576718375966317
Fiege63_256s,2917.1123537172443,2875.317748960015,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
Fiege63_256s_2,2911.8991788229,2872.1883283133825,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
Fiege63_256s_3,2906.242908625454,2871.0299428064563,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
Fiege73_256s,2923.227527015797,2848.3315112302125,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
Fiege73_256s_2,2922.6912282742715,2847.6584976794843,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
Fiege73_256s_2_highres,2924.5298443763513,2848.727116833229,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
Fiege73_2_256s,2922.6912282742715,2847.6584976794843,0.5916736603105943,0.35108032293919783,57.95253163554577,6.923069598304947,23.11820424732595,7.936709671836037,315.9908085662853,17.227330554416284,0.47496676564467233,0.27559511325170327,0.45737022186770115,0.25643591085994877
STD_C1'_256s_20x50,2770.7664424962168,2770.7664424962168,0.6649906256198775,0.2303499446913632,63.18506747776173,7.3063590957940425,32.22787633826387,8.394358133612345,358.8748787909209,14.397248320020301,0.8177622898232548,0.2919552657680688,0.7163640147959813,0.27128482278819366
