,H2OT_MEAN,H2OT_STD,H2OT_3550_M,H2OT_3550_STD,H2OT_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,PH_4500_S2N,ERR_5200,ERR_4500
21ALV1846-9_44x44_s1_EP_103um,1.3871093086876767,0.10829625091258362,1.3871093086876767,0.10829625091258362,-,0.3475317409950363,0.05831978354609032,1.7949064781873482e-13,4.036689171779138,3.589806878790384e-13,5.70107489973673,6.0775843122654e-19,5.716395968250242,0.741315301662667,0.1784011719199362,1.0059576639530592,0.2571574723669969,17.471045369010227,8.92664276021389,-,-
21ALV1846-9_44x44_s2_EP_103um,1.4903467247888558,0.11635246423276413,1.4903467247888558,0.11635246423276413,-,0.3547108802841176,0.05945006063389276,7.0528511513128515e-15,4.216535273548863,1.326260695075823e-14,4.4751404251522064,8.430953518674726e-16,7.1477127129939735,0.7227245221165878,0.1784116399279643,0.8702583912502869,0.22316733635425762,12.633886843427858,9.923579430591797,-,-
21ALV1846-9_44x44_s3_EP_103um,1.3983821465355022,0.10908470051325987,1.3983821465355022,0.10908470051325987,-,0.34797727522037375,0.05826051744431859,1.4314462913439606e-18,4.058089661048976,1.3652159040926057e-28,5.7489083688911595,2.8628925825513996e-18,5.729085385516922,0.7050534038047019,0.16928302785813926,0.9995020182690868,0.2561068911959923,17.96797033749639,10.460370429200847,-,-
23WOK5-4_44x44_s1_EP_147um,1.0436555471805433,0.07840219976461116,1.0436555471805433,0.07840219976461116,-,0.21125377503805842,0.035543011001171895,30.917062885141345,8.889156502592842,31.805434061052704,12.295735991149812,30.028691709229985,12.840688834571827,0.3990364541025741,0.0999678412055899,0.5489427041393681,0.141532292415103,9.929329283793392,9.071222995718633,-,-
23WOK5-4_44x44_s2_EP_147um,0.9747868914963991,0.07331072860241325,0.9747868914963991,0.07331072860241325,-,0.2089590374454176,0.035169991128512774,40.04514003005919,9.01817985787803,51.72970949928627,12.758543792987355,28.3605705608321,12.74871884067461,0.4238684013246905,0.10346132897583458,0.6415540192093516,0.1661670810713633,12.168585723194795,11.521423089669227,-,-
23WOK5-4_44x44_s3_EP_147um,1.0107864263514652,0.07601751968142702,1.0107864263514652,0.07601751968142702,-,0.21262430806709132,0.03576022861157128,40.61636862879107,9.098669887850095,51.356486773334574,12.843237729307766,29.87625048424757,12.891641460293785,0.4512081478153667,0.11005515270751182,0.6738416811187594,0.17471573351125058,20.36937118155826,12.695579473033627,-,-
ALV1833-11_44x44_s1_EP_108um,1.0237186633163207,0.07952874312922864,1.0237186633163207,0.07952874312922864,-,0.14631814346382327,0.02556817557750294,82.77237957628616,12.500307711449853,92.9702022854634,17.244349836302476,72.57455686710891,18.10146873176167,0.46175350204532806,0.11640256454102955,0.571955746758692,0.14816972298606784,14.061304905466391,6.305020619464008,-,-
ALV1833-11_44x44_s2_EP_108um,1.0211867313924732,0.07909832335584037,1.0211867313924732,0.07909832335584037,-,0.14677446898786048,0.02564231059434769,80.41681800373999,12.775329518779538,91.21815502440914,17.5735698634497,69.61548098307084,18.547393873750885,0.4703376988343415,0.11707697156400465,0.6103121648121465,0.1610546936673049,15.380660485093467,7.4329115494345395,-,-
ALV1833-11_44x44_s3_EP_108um,1.0209537115945957,0.07912600790620469,1.0209537115945957,0.07912600790620469,-,0.14761480752592557,0.025793603337103597,81.03997164801436,12.749806128768933,91.33658915841602,17.637109721939307,70.74335413761271,18.416367338350124,0.45688748568616844,0.11202866720804235,0.5701884051767339,0.14900108009237173,16.225559981159908,9.113437422962683,-,-
CD33_12-2-2_VG9764_44x44_s1_EP_105um,0.2661898343402169,0.020847643373247144,0.2661898343402169,0.020847643373247144,-,7.868478513808508e-46,0.002649735669257767,121.9605119441892,13.224554710391937,143.33636160416384,18.41778411317885,100.58466228421455,18.982639898416004,0.49104815487808307,0.14032858733235956,0.10210857723546658,0.03067775315096705,9.968433157871162,2.320575283800976,-,*
CD33_12-2-2_VG9764_44x44_s2_EP_105um,0.263778211477783,0.020706322353526412,0.263778211477783,0.020706322353526412,-,8.386734522346801e-45,0.002558218540488769,117.83769782999079,12.75688687207825,136.82516871780217,17.591298417671823,98.8502269421794,18.47968805603672,0.478046349263929,0.13578827900344587,0.11601410412057651,0.03743125214530757,10.794220829276957,3.0622261345118367,-,*
CD33_12-2-2_VG9764_44x44_s3_EP_105um,0.26684338711859873,0.020912305292655555,0.26684338711859873,0.020912305292655555,-,3.6987813784717905e-44,0.0027675312462073598,119.13579749034875,12.716389384735331,139.0102224863036,17.709150190838837,99.26137249439391,18.25410188026654,0.4904791307355106,0.1401423895525104,0.09950808548817794,0.03660651458167445,11.973742608972875,1.7489132069785391,-,*
CD33_22-1-1_VG9812_44x44_s1_EP_73um,0.5387941174186868,0.045169728692260006,0.5387941174186868,0.045169728692260006,-,0.03340014326834029,0.012460840244445373,124.82445952280185,18.131279346350077,150.5181808099505,25.198174476186338,99.13073823565317,26.07729215254519,0.412715421740048,0.11856601513178373,0.36885707642140186,0.10889646056655625,5.520788391820208,4.942130811175634,-,-
CD33_22-1-1_VG9812_44x44_s2_EP_73um,0.5230946954110642,0.04382694104731813,0.5230946954110642,0.04382694104731813,-,0.040832313158548086,0.01327920800839559,117.09967727676981,18.152005393276852,145.85265098296753,25.035325335094342,88.34670357057209,26.290943013824947,0.45186364018510056,0.12221665569828086,0.27564724355241454,0.07909326349379539,8.511177800694059,4.183125250208026,-,-
CD33_22-1-1_VG9812_44x44_s3_EP_73um,0.5304620355988219,0.044426342167119375,0.5304620355988219,0.044426342167119375,-,0.046028298330551845,0.01362783898872074,117.07563404026101,18.00748180097664,148.9327026541501,24.90224616454492,85.21856542637191,26.018373108448333,0.4164681179154051,0.11464113642522948,0.2838679406128561,0.07942736108788115,7.1017149613897175,3.4157530551066144,-,*
