,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT?,PH_1635_BP,PH_1635_STD,H2Om_1635_MAX,BL_H2Om_1635_MAX,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,MAX_1515_ABS,BL_MAX_1515_ABS,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,MAX_1430_ABS,BL_MAX_1430_ABS,PH_5200_M,PH_4500_M,PH_5200_STD,PH_4500_STD,S2N_P5200,S2N_P4500,ERR_5200,ERR_4500,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PCA1_BP,PH_1635_PCA1_STD,PH_1635_PCA2_BP,PH_1635_PCA2_STD
AC4_EUH102_030920_256s_15x20_a,1.2103872978520673,1.9579248093073625e-05,1.524134,0.31426943267925356,-,0.2478097859523439,0.003636820163809579,0.4542057,0.5691288720445621,0.019753229619177023,0.003978325571363308,1516.952585748075,6.781991024710551,39.99999999999999,4.553385308209562,0.5953196999999999,0.5735957725220882,0.022623460350377267,0.004151296649103017,1430.9539605083105,4.416592106109556,23.562325918512734,3.7516700361340063,0.6091729,0.5934381516964035,0.010925571797445648,0.010582609704507329,0.0013013639335632634,0.0009489719208368786,5.0679241500252195,6.810352556261399,-,-,0.5233642933242005,0.14460455765138844,-1.0618488913406259,1.6333753622671519,0.5080793201492932,0.06145091674553091,-0.18767269445781248,0.21090448450212554,0.2019075328395788,0.11631659164080475,-0.0003666554879102281,0.00027734614973136645,0.8524500182499671,0.08572576628728112,0.045921046656861725,0.018928495536881723,-0.1289990546565713,0.016676533053667016
AC4_EUH102_030920_256s_15x20_b,1.2127326880809326,1.1181527142700296e-05,1.520704,0.322346493420037,-,0.24863440918648488,0.0036615509003011812,0.46154459999999997,0.5787768543029197,0.023317387412171584,0.004009655434966807,1512.7708746547214,5.883473302962605,39.99999999999955,4.587531768942324,0.6080211,0.5805270844317512,0.023830764914736808,0.0040590836406744855,1430.5990623134717,4.313147524816308,22.500000000000004,3.339438521170859,0.6173705,0.5991435155562833,0.011555839427824536,0.01076858116770201,0.0008319683742323633,0.00046375237371800256,4.691327989057604,8.864881308388012,-,-,0.45689889965283215,0.13281134283926355,-1.7155748479416255,1.5341680639522246,0.49461627151488186,0.061523574562998215,-0.26017280143116306,0.2013666244055194,0.2755610005149192,0.10599922028097059,-0.00048000558593036383,0.0002582156731562572,0.8913794505992371,0.081177504211239,0.04883511970052839,0.01907140605819961,-0.1179577198254484,0.016890100835470795
AC4_EUH102_030920_256s_15x20_c,1.223230395607008,1.1835818043924715e-05,1.5151569999999999,0.3190475722673545,-,0.24820632116525956,0.003583133213728512,0.45516530000000005,0.5760433681097652,0.021895048538358986,0.003689938749595953,1520.1583309822295,6.228483633123368,39.99999999999999,3.9636827285618237,0.6046705,0.5799653770555867,0.020902833033951032,0.003954742888332213,1433.135049128136,4.448292924173018,23.186711043789153,3.802047722654431,0.6171463,0.5992675619689412,0.011540061754097835,0.01255075720249868,0.0016893936492932765,0.0009566660358441357,4.77276660058541,5.593886596170105,-,-,0.5291362329477788,0.13095248814933916,-0.8867644678122828,1.4691709325218123,0.5107496385445425,0.05820826849091157,-0.16826192903397713,0.18935726552100174,0.19619149570811947,0.10542117527607303,-0.00034282279043078154,0.0002499001943300892,0.8474756707412691,0.07707962383607268,0.04806090414662728,0.018428064294362077,-0.12770832758890877,0.016978576567756087
AC4_EUH33_030920_256s_20x20_a,0.6832144858914234,4.649080477445062e-05,0.8172756,0.13922953392760087,-,0.06559066884655815,0.0035940807446675506,0.29246609999999995,0.36284483691220726,0.004272558890245929,0.0025064360598518395,1534.9999999999998,9.0969049337386,22.500000000000004,4.777249744310469,0.3618618,0.36151324055223943,0.010648459361163248,0.003950680218021185,1415.0000000000002,4.32491376711639,24.2121443599894,4.7704308849016455,0.3945367,0.3852981820689038,0.004880415750146574,0.011181748532213674,0.0007407721672262103,0.0003921747862426682,2.8446597176286037,7.261616624466331,*,-,1.2502674345225033,0.09934955785025473,5.257991815120173,1.0910972600105897,-0.3713697323306405,0.05443544498768407,0.577738394302088,0.13942321057780913,-0.07509514692413972,0.08055835621275455,0.0006727576900874701,0.00018618589176229398,0.3997473576820491,0.057769930133779596,0.036350373524963765,0.017829803137320334,-0.035575666169689935,0.013026498933890334
AC4_EUH33_030920_256s_20x20_b,0.6854433918293354,4.422372633960521e-05,0.8181513000000001,0.13892248385983366,-,0.06619266248336186,0.0034765211450639706,0.2916764,0.3626183956261346,0.003638287706585512,0.0022683148086778105,1534.9999999999998,9.396106996078673,22.500000000000004,4.935337698239356,0.3598938,0.36141468834975826,0.010227147335397513,0.0037656562911021776,1415.0000000000002,4.214465558352289,23.779237348723875,4.751455670682826,0.39423769999999997,0.3851263130090324,0.004718604292888885,0.010859062098706717,0.0008325722230402186,0.0005834017213289574,2.0560996931719555,8.696249411090033,*,-,1.2744938072505472,0.11158177198151617,5.414047325217356,1.1980306029745738,-0.3673631151977936,0.05389366032503577,0.5908026053840771,0.14602799377000344,-0.09259092131539168,0.09201040204759064,0.0007091981838334984,0.0002072054942381019,0.3934879516691187,0.06214651917398575,0.0391815063152082,0.017705992142864328,-0.03450431537992862,0.011165798658849223
AC4_EUH33_030920_256s_20x20_c,0.6843393550188913,4.337211575833102e-05,0.8196414000000001,0.13878983852715507,-,0.06561619659278516,0.0035411352317734927,0.29334970000000005,0.36323346862494466,0.0032330905741806675,0.00222947780076372,1534.9999999999998,9.463638620692388,22.500000000000004,4.985810927773058,0.361639,0.3623203198938457,0.010029655614425426,0.003728553525996354,1415.0000000000002,4.434898604803744,22.87982834746794,4.7763405501469265,0.3952251,0.386159115071192,0.004729968249710249,0.011654128454159937,0.001112836939357543,0.0009844208393295657,2.477294347902322,8.76541989409211,*,-,1.2753562221740575,0.10295270868495195,5.542195410064113,1.0933990888502003,-0.35981968244556434,0.05374791763813562,0.6102836173383639,0.13451751308606125,-0.10201266433967418,0.08472090017113458,0.000723393387794515,0.00018954374234850946,0.38533330826073053,0.057004381016817186,0.04069388584471093,0.01780148020713002,-0.03770066554874721,0.012248832426090567
AC4_OL21_012821_256s_20x20_a,0.861702355623358,0.0012086559015279759,0.9665232,0.11149244807390328,-,0.17795517109754438,0.0036140345053709724,0.19378370000000003,0.22225840702799882,0.02199025643356067,0.0047946052663798144,1516.9891455474888,5.03073537249792,23.71813053751487,3.8776291645626753,0.2535987,0.23182393213582936,0.023185036406240683,0.005351598938993669,1419.756194841528,4.371889636824407,39.99999999999999,4.675079738124661,0.27866440000000003,0.2557930065191062,0.005474687299911835,0.007600343185045297,0.0009316546831486771,0.0002745196392058382,1.5610475436026086,5.031047351392925,*,-,0.44343506456975146,0.13665876835561233,-1.0863412925392781,1.5457473675559292,-0.30735256591070936,0.06126642245426064,-0.1421027522347453,0.20078726911987738,0.11282620983982312,0.10935234593131052,-0.0002639675068492073,0.00026282473701070864,0.4841873796233705,0.08159207494757238,-0.0013712361637219586,0.019296648374551976,0.035087244836976735,0.01589201159526927
AC4_OL21_012821_256s_20x20_b,0.8574703745505724,0.0008279952103651067,0.9566054,0.10949791885597071,-,0.18280313472737897,0.0036964423563529466,0.1932838,0.21906114684402797,0.03310340865421203,0.0049885866286709935,1518.2628219905178,3.8353911259137523,28.387066991859935,4.145314438950011,0.2572491,0.22333807437120892,0.0308122917440097,0.005927816924262731,1423.7144926977414,4.965554469299252,39.99999999999999,4.023957734905313,0.2780809,0.25045094292170966,0.005844152304420501,0.006738018175691939,4.57814849042799e-05,0.0002541954977633132,1.6559847034155137,5.8782829249288495,*,-,0.33201411622699245,0.13675340933832122,-1.450993312307606,1.571559328254291,-0.32325784156435267,0.061448863178781794,-0.04617535160317891,0.21200271189025338,0.20147075217284854,0.10805609803974087,-0.0003861867625415499,0.00026538248476389465,0.4838504007989679,0.08388561138215436,-0.007685507653123857,0.019516075745265524,0.07292860690867109,0.016665112197877557
AC4_OL21_012821_256s_20x20_c,0.8673992910171872,0.0019677320734692925,0.9680783000000002,0.11171096735008851,-,0.18000837872394793,0.0036664863618031526,0.193986,0.2196177970669855,0.025006788319729086,0.004981978537171993,1518.4847207317823,4.697085426010587,25.714126019449537,4.080359670852875,0.25368779999999996,0.22744972008989242,0.02614862985894843,0.0057323058938008545,1419.8625041574521,4.1998533666831745,39.99999999999999,4.46562286043526,0.2767501,0.25230415183636146,0.006577215222735335,0.007317520124852391,0.0005723263342467574,0.0006518801603987638,2.9600328320279417,3.521704411323123,*,*,0.4847698655041082,0.14018080186607676,-0.5349852988774948,1.6027512337153285,-0.32890482159931844,0.06214998542068535,-0.04028402493967123,0.21197141272008413,0.09500555310331105,0.11224114927134615,-0.00018317075759500552,0.0002713471560605932,0.4536156905518362,0.08507076998807661,-0.0026705655702857754,0.019187239082900973,0.04664272351151731,0.016070546340338977
AC4_OL21_012821_256s_20x25_a,0.8399180918906475,0.0016589157009365392,0.94686,0.12350920859465639,-,0.17054894151376238,0.003609038046222803,0.19416989999999998,0.24311447295625474,3.177914711002468e-32,0.00131770588823599,1534.989179387691,9.868340639968059,39.96620667067328,5.045369213691306,0.249986,0.24699811434482333,0.02610777427729932,0.0037884274420211628,1415.0000000000002,1.0785607434766034,39.63334619213926,3.5797130308535188,0.2784934,0.2501283628562701,0.00790479902333993,0.006485945646214308,0.0009208739011870596,0.0002690690778524188,4.881453781298379,4.558263756176136,-,-,1.2865371200274467,0.08684277126724244,6.997389327283437,0.8955341927941697,0.13251665215664427,0.052988833011640375,0.5329152729511437,0.11305221743711358,-0.4929317481572372,0.07289522398397923,0.001305592844470789,0.0001555866257506523,0.08643551576750312,0.04729339921622189,0.029087908120483293,0.01857665931450472,0.008359227663184348,0.012042082054233167
