,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
AC4_OL45_012821_256s_20x25_a,2713.179284180888,2713.179284180888,0.685686528211103,0.4377323492307809,64.66210695476099,7.416075781673518,34.79935328683561,8.521343456142057,285.21154957177566,19.09010859722069,0.9145265618738017,0.29645531803176034,0.7894727460093423,0.27545652900891093
AC4_OL45_012821_256s_20x25_b,2714.7234899527994,2714.7234899527994,0.685686528211103,0.4377323492307809,64.66210695476099,7.416075781673518,34.79935328683561,8.521343456142057,285.21154957177566,19.09010859722069,0.9145265618738017,0.29645531803176034,0.7894727460093423,0.27545652900891093
AC4_OL45_012821_256s_20x25_c,2714.0214287411404,2714.0214287411404,0.685686528211103,0.4377323492307809,64.66210695476099,7.416075781673518,34.79935328683561,8.521343456142057,285.21154957177566,19.09010859722069,0.9145265618738017,0.29645531803176034,0.7894727460093423,0.27545652900891093
AC4_OL46_021420_256s_30x30_a,2750.0732508478036,2753.4049578305403,0.6778855688447992,0.411877785443019,64.1053626962437,7.3746461611328655,33.83007991986007,8.473585123982108,294.39522765837677,18.545843562119906,0.8780529579297864,0.29476481447689884,0.7619156854267679,0.2738850377865432
AC4_OL46_021420_256s_30x30_b,2749.7502938019666,2753.772078292955,0.6778855688447992,0.411877785443019,64.1053626962437,7.3746461611328655,33.83007991986007,8.473585123982108,294.39522765837677,18.545843562119906,0.8780529579297864,0.29476481447689884,0.7619156854267679,0.2738850377865432
AC4_OL46_021420_256s_30x30_c,2749.7153876680613,2753.9665803180387,0.6778855688447992,0.411877785443019,64.1053626962437,7.3746461611328655,33.83007991986007,8.473585123982108,294.39522765837677,18.545843562119906,0.8780529579297864,0.29476481447689884,0.7619156854267679,0.2738850377865432
AC4_OL48_021720_256s_25x25_CO2_a,2656.6883296497444,2656.6883296497444,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305,0.9988013844738934,0.3003356478216501,0.8531452691726984,0.27908324860343986
AC4_OL48_021720_256s_25x25_CO2_b,2656.4142414309135,2656.4142414309135,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305,0.9988013844738934,0.3003356478216501,0.8531452691726984,0.27908324860343986
AC4_OL48_021720_256s_25x25_CO2_c,2656.271696943361,2656.271696943361,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305,0.9988013844738934,0.3003356478216501,0.8531452691726984,0.27908324860343986
AC4_OL48_021720_256s_25x25_H2O_a,2651.246231518205,2651.246231518205,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305,0.9988013844738934,0.3003356478216501,0.8531452691726984,0.27908324860343986
AC4_OL48_021720_256s_25x25_H2O_b,2651.0275365535977,2651.0275365535977,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305,0.9988013844738934,0.3003356478216501,0.8531452691726984,0.27908324860343986
AC4_OL48_021720_256s_25x25_H2O_c,2651.080085052139,2651.080085052139,0.703711192505722,0.5280679244359037,65.94850365118239,7.5121341253172105,37.03892745061276,8.63121281898026,253.12387448036748,20.928380144351305,0.9988013844738934,0.3003356478216501,0.8531452691726984,0.27908324860343986
AC4_OL49_021920_30x30_CO2_a,2695.2002190333164,2698.0884035641643,0.7060112727805726,0.4990800551128242,66.11265736959339,7.524424586355815,37.324713653005816,8.645185750266158,263.4205192996327,20.34829048622876,1.0095554742012052,0.3008282778319748,0.861270353345374,0.2795456196279641
AC4_OL49_021920_30x30_CO2_b,2694.1653364279296,2694.735322401225,0.7060112727805726,0.4990800551128242,66.11265736959339,7.524424586355815,37.324713653005816,8.645185750266158,263.4205192996327,20.34829048622876,1.0095554742012052,0.3008282778319748,0.861270353345374,0.2795456196279641
AC4_OL49_021920_30x30_CO2_c,2690.4585514241994,2694.397582196873,0.7060112727805726,0.4990800551128242,66.11265736959339,7.524424586355815,37.324713653005816,8.645185750266158,263.4205192996327,20.34829048622876,1.0095554742012052,0.3008282778319748,0.861270353345374,0.2795456196279641
