,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
FI45MI02a,2804.9099929558784,2803.9389102497357,0.6398275937249596,0.26286735055992977,61.38921482983018,7.1738312012854415,29.101356188261278,8.238706269619552,347.3245238841549,15.193474128840762,0.7001118296336726,0.2864164610972371,0.6274750510404816,0.2662013322950326
FI45MI02b,2804.72785594881,2812.377030584214,0.6398275937249596,0.26286735055992977,61.38921482983018,7.1738312012854415,29.101356188261278,8.238706269619552,347.3245238841549,15.193474128840762,0.7001118296336726,0.2864164610972371,0.6274750510404816,0.2662013322950326
FI45MI02c,2806.732569496688,2805.111395643285,0.6398275937249596,0.26286735055992977,61.38921482983018,7.1738312012854415,29.101356188261278,8.238706269619552,347.3245238841549,15.193474128840762,0.7001118296336726,0.2864164610972371,0.6274750510404816,0.2662013322950326
FI45MI08a,2823.9153456022423,2819.940459674213,0.6341439075512694,0.2506652508779114,60.98357758755911,7.144033856397855,28.395155146091852,8.203350056014644,351.6587743623362,14.898099647569488,0.6735375957853713,0.28515473435876976,0.6073973045908252,0.2650513113936365
FI45MI08b,2770.2147329025893,2822.2013554646014,0.6341439075512694,0.2506652508779114,60.98357758755911,7.144033856397855,28.395155146091852,8.203350056014644,351.6587743623362,14.898099647569488,0.6735375957853713,0.28515473435876976,0.6073973045908252,0.2650513113936365
FI45MI10a,2788.2164427108173,2795.8021180364,0.6559349097819621,0.43785761536007406,62.53877289234173,7.258552283178682,31.10269880965062,8.338504287074672,285.16705437874026,19.092724002440107,0.7754220368630378,0.28997066650898684,0.6843744993727965,0.2694568324416523
FI45MI10b,2787.8157010148484,2795.260267449584,0.6559349097819621,0.43785761536007406,62.53877289234173,7.258552283178682,31.10269880965062,8.338504287074672,285.16705437874026,19.092724002440107,0.7754220368630378,0.28997066650898684,0.6843744993727965,0.2694568324416523
FR01MI02a,2837.0193936815363,2837.0193936815363,0.6286751286307809,0.23881795669642417,60.59327799463546,7.11541223687161,27.715656444893213,8.169259769590566,355.8669960462596,14.607452607808884,0.6479681668168178,0.28393690451164805,0.5880787227410633,0.26394413410583617
FR01MI02b,2836.855535402641,2836.855535402641,0.6286751286307809,0.23881795669642417,60.59327799463546,7.11541223687161,27.715656444893213,8.169259769590566,355.8669960462596,14.607452607808884,0.6479681668168178,0.28393690451164805,0.5880787227410633,0.26394413410583617
FR01MI02c,2836.9651153891828,2836.9651153891828,0.6286751286307809,0.23881795669642417,60.59327799463546,7.11541223687161,27.715656444893213,8.169259769590566,355.8669960462596,14.607452607808884,0.6479681668168178,0.28393690451164805,0.5880787227410633,0.26394413410583617
FR01MI03a,2741.4728539778434,2741.4728539778434,0.6570777601832162,0.39632697611490414,62.62033662948806,7.264578719591115,31.24469858228855,8.345563101005478,299.9189575510126,18.21400905928722,0.7807654659139125,0.2902216603904087,0.6884116435579353,0.269687618330083
FR01MI03b,2743.02970143495,2743.02970143495,0.6570777601832162,0.39632697611490414,62.62033662948806,7.264578719591115,31.24469858228855,8.345563101005478,299.9189575510126,18.21400905928722,0.7807654659139125,0.2902216603904087,0.6884116435579353,0.269687618330083
FR01MI03c,2745.197616092962,2745.197616092962,0.6570777601832162,0.39632697611490414,62.62033662948806,7.264578719591115,31.24469858228855,8.345563101005478,299.9189575510126,18.21400905928722,0.7807654659139125,0.2902216603904087,0.6884116435579353,0.269687618330083
FR01MI04a,2718.492285443075,2668.8078881991983,0.6692406596449787,0.3895985202372945,63.48838684283866,7.328838488148025,32.75594533540085,8.420509884659227,302.30894073955574,18.069331725316754,0.8376334429085679,0.2928833746805736,0.7313773534903993,0.2721421807168332
FR01MI04b,2719.2826803116886,2662.913754082274,0.6692406596449787,0.3895985202372945,63.48838684283866,7.328838488148025,32.75594533540085,8.420509884659227,302.30894073955574,18.069331725316754,0.8376334429085679,0.2928833746805736,0.7313773534903993,0.2721421807168332
FR01MI04c,2720.1524590939152,2667.7119800608607,0.6692406596449787,0.3895985202372945,63.48838684283866,7.328838488148025,32.75594533540085,8.420509884659227,302.30894073955574,18.069331725316754,0.8376334429085679,0.2928833746805736,0.7313773534903993,0.2721421807168332
FR02MI01a,2658.446424749376,2658.446424749376,0.6866945380860127,0.5754508473708502,64.73404730004836,7.421435573407592,34.924599052070405,8.527505343225956,236.2932091243829,21.859168047233133,0.9192395402682187,0.2966732621220671,0.7930335630686778,0.2756595075894318
FR02MI01b,2653.7056857370594,2653.7056857370594,0.6866945380860127,0.5754508473708502,64.73404730004836,7.421435573407592,34.924599052070405,8.527505343225956,236.2932091243829,21.859168047233133,0.9192395402682187,0.2966732621220671,0.7930335630686778,0.2756595075894318
FR02MI01c,2656.7100732779445,2656.7100732779445,0.6866945380860127,0.5754508473708502,64.73404730004836,7.421435573407592,34.924599052070405,8.527505343225956,236.2932091243829,21.859168047233133,0.9192395402682187,0.2966732621220671,0.7930335630686778,0.2756595075894318
