,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT?,PH_1635_BP,PH_1635_STD,H2Om_1635_MAX,BL_H2Om_1635_MAX,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,MAX_1515_ABS,BL_MAX_1515_ABS,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,MAX_1430_ABS,BL_MAX_1430_ABS,PH_5200_M,PH_4500_M,PH_5200_STD,PH_4500_STD,S2N_P5200,S2N_P4500,ERR_5200,ERR_4500,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PCA1_BP,PH_1635_PCA1_STD,PH_1635_PCA2_BP,PH_1635_PCA2_STD
ND70_03_01_06032022_150x150_sp1,2.69370338380023,0.006518630472990804,2.748995,0.13341102189778822,*,0.5435053282560767,0.0035789371634984907,0.4948637,0.6611970937642392,0.48116807555015506,0.004605104931123134,1522.0740875611818,0.3822588672442316,31.344619156114195,0.3522895249043164,1.1924379402098113,0.6958762045848921,0.44877876303840236,0.005943057010088834,1432.0854927586147,0.4060422627535109,34.08509475098073,0.5374085090721248,1.1014215751315133,0.7364046362348461,0.014457346470576884,0.018826226727133553,3.1212345045770546e-05,0.00010761846101375946,11.580648929864958,15.198335385423276,-,-,1.5586291474663074,0.15423744946644824,0.930646015429387,1.8158709453747681,0.2345058687648903,0.06334481591442251,-0.38250965785388,0.24638653929330603,-0.09982296159636535,0.11768766663852516,1.700755917438652e-05,0.0003052902564708029,1.1362558100102995,0.09736324416287404,-0.29562749552144774,0.017724237704875585,0.49999999999999994,0.00841626798155279
ND70_03_01_06032022_150x150_sp2,5.958702194682822,0.005876600161944764,4.235761,0.036250060524438805,*,0.5652156444075178,0.0036143043192950228,0.3701423,0.5564444587802603,0.5217971879315476,0.004607675917823516,1522.326641595473,0.3554134614355252,31.65486897011397,0.3153455829459354,1.1358623956010636,0.5992086947194821,0.48788881621290014,0.005955762798567641,1431.8464134917704,0.3653841145113059,34.162133930143995,0.4970495972588879,1.0629454204239661,0.6639665815474729,0.013712476986660742,0.01892852744653851,0.0001203825850471236,7.609377771513111e-05,14.0276874879979,15.31874295652029,-,-,1.838315013962727,0.15779608608408088,1.4571023748093515,1.8552516904453782,0.4794137695263189,0.06277310243047163,-0.09970922884630311,0.25114046474355717,-0.28282255618424584,0.11946014765552707,0.0001221718701142003,0.00031201074347575035,1.091703267962373,0.09927646190522894,-0.2849697465012194,0.01699209074656686,0.49999999999999994,0.00564811337535874
ND70_03_01_06032022_150x150_sp3,6.0039295520033455,0.004875133964490409,6.0,-0.0060001360963529765,*,0.5497513228856513,0.003627195923258978,0.3781779,0.5634574865786974,0.5156249513164746,0.004578315765105529,1522.3734366830295,0.35832579137412823,31.416467262404293,0.32020876174535584,1.1308420255983782,0.5999387514152827,0.4848810590535619,0.006014610929189117,1431.9556007767842,0.37083878372204704,34.331781875751844,0.5045102635630525,1.055111541745517,0.6589046205311305,0.013527628723911353,0.017531833606829927,7.24587515155121e-05,3.5197926186931053e-06,11.368990838518902,16.103466477079767,-,-,1.723638644574532,0.15605527041781586,0.9635513248423899,1.8514921655681125,0.4413509463479339,0.06395891696810059,-0.1620447557898781,0.2518810035800287,-0.16034678149162376,0.11775654965609592,8.340343012231813e-06,0.0003105931685132743,1.1004772620084275,0.09942801598951598,-0.26907598520984316,0.017573295742772433,0.49999999999999994,0.006504152910245459
ND70_04_02_06032022_150x150_sp1,6.0013759049939,0.004426744025203076,3.679578,-0.009182598437265758,*,0.648539214635765,0.003642773760883956,0.2816526,0.4389317427990181,0.7999411306890385,0.004594310532285903,1521.3994364950752,0.2540955076286118,33.45380882769045,0.22141208837935705,1.3279469872224674,0.4951952829837669,0.7459385420030801,0.005968068493832595,1431.3372007297116,0.25267568374548127,33.481964227555565,0.3239301798169393,1.1716548398930546,0.5617130120702842,0.012792067237631015,0.01862987645173303,9.326243886704887e-05,5.054481435512317e-06,8.681279845083479,13.866132231032635,-,-,1.5522780513987673,0.1503316274190114,2.494287033520944,1.794855274117133,0.4932591135102174,0.06353409526944698,0.10358955957947323,0.24702039279411311,-0.5132126480801814,0.11223863813793483,0.00022410136261839556,0.0003002270472634252,0.8148232415832394,0.09681070347861215,-0.31385136341229075,0.017312285359724008,0.49999999999999994,0.0022623069537215127
ND70_04_02_06032022_150x150_sp2,5.989393391404991,0.005267549584476718,6.0,0.009782964566312663,*,0.7224899946353265,0.003620889791859128,0.3425837,0.5388096008583516,0.8781863387122636,0.004570967724978069,1521.2398599284147,0.2181283969299924,33.231380591866674,0.1968595598728749,1.5142795088143313,0.6043977620944156,0.8185774960104576,0.005764885659118985,1431.2561216465433,0.21868718571607818,32.77254222597453,0.2796996259168422,1.3263629682459774,0.6611729576750215,0.019575061509075203,0.020190101861271886,0.00012249303022661407,6.21582000574455e-05,11.124165977469682,16.804314991252884,-,-,1.920534660410272,0.13650835322316585,3.4149101999049836,1.644084937960193,0.5571707893201437,0.06183522356609316,-0.19842393944835632,0.22909686782216374,-0.5856424443431518,0.10150493773759167,0.00041279019372222615,0.00027401006993632706,0.9492239823809386,0.08922608299024326,-0.31724664019564675,0.017015521363601016,0.49999999999999994,0.002016849324355711
ND70_04_02_06032022_150x150_sp3,3.42839828564815,0.007001424460494363,3.196887,0.0066195567297304796,*,0.7541638219314633,0.0036283738849285426,0.3353307,0.5585293989428869,0.8978311464091147,0.004611211706973386,1521.3911517155104,0.22485562541357657,34.10053880730062,0.20102219973673263,1.5661223799301782,0.6339531295198451,0.8352482762663668,0.006010571773251117,1430.7857458538374,0.22568474635335767,33.16360370443534,0.27885126791757875,1.385482224066391,0.6975126295357252,0.0182918082321753,0.019921449121116663,6.641383473089469e-05,4.5555437619985775e-05,12.847268597117484,16.206090988808825,-,-,1.861323958400766,0.0868007857465012,3.354584198401213,1.1806645447928963,1.0747181449243126,0.05665930625126642,-0.14107897650016535,0.18519960131397079,-0.7499999999999999,0.057873045177044856,0.00040090317105988195,0.00018726776816504505,0.9533826519705318,0.06759753714662971,-0.32996493412535116,0.01726220054143753,0.49999999999999994,0.0017643003710188542
ND70_0503_29June2022_100x60_256s_sp1,1.2672746242181019,0.0016718392120125475,1.252181,0.01661836117653852,-,0.20146544140001302,0.0036732616392588166,0.123314,0.16918510350516217,0.08369153915752037,0.004633037470853505,1521.7283423732551,2.0223084017342408,31.324698822442716,2.261662297181022,0.24449599220007448,0.15889522299855083,0.07915839886434779,0.005742386563041149,1432.0394080184908,2.2644739477573834,33.839477221477786,2.5503254442454013,0.23773862777999624,0.17377066820657533,0.010666196534190736,0.004703859051614769,0.00069919602698946,1.71737289704955e-05,10.272530911002095,7.214143592914842,-,-,0.38302291190007387,0.15315563648828845,-0.28005666248559563,1.7944104964427694,0.22944089750192323,0.06481109504940384,0.12236834374606657,0.24199911112440844,0.11575878173611416,0.11767786381859377,-3.5649481695831745e-05,0.00030175287584839025,0.3166291749149402,0.09594948432142447,-0.08401138411664329,0.020019585674416817,0.10124556401455768,0.020215250188901735
ND70_0503_29June2022_95x80_256s_sp2,1.238370454757591,0.001124648646560584,1.198981,-0.00993380174352551,-,0.19842697552259989,0.003725141523706531,0.1175844,0.1877091162822168,0.0718405561550768,0.004424875755583053,1520.4871217946088,2.278677357945945,33.28074730806567,2.4734310677991376,0.2651249117709226,0.1940019944102971,0.06234206580043427,0.004930957297948099,1431.5409770149838,2.37856905382109,29.343012214430505,2.666126232160032,0.25355107519575004,0.2035161501384726,0.005530246994756849,0.006156162052996371,0.00022084796168327065,6.815650247303051e-05,9.430184972704904,9.390016654630658,-,-,0.3047709141744746,0.14638586469117174,-1.3612804334665298,1.717494657159882,0.12733215986339216,0.06449486159628383,-0.3217500168206125,0.23064269330194279,0.18906717573517248,0.11421315507092603,-0.00035835585887989606,0.0002881885778640525,0.41576366216950966,0.09180424817100952,-0.06496577070246083,0.019568663526259855,0.07813767945809627,0.02021699708236001
ND70_05_02_06032022_150x150_sp1,5.953703967207441,0.003882028004354711,6.0,0.057507020986401404,*,1.51217911395634,0.003011087962882381,0.4217293,0.6989918015957713,2.863309720159416,0.0048716758125024046,1519.44282831729,0.09409112221395073,39.82491734645477,0.07588674104192199,3.6449432060431257,0.7950069113630034,2.5348990431893803,0.006364346709052685,1426.7638590750803,0.08737245635181257,33.79863381141758,0.09077600396013466,3.2012395503220588,0.8676252024871041,0.032620653906175745,0.026610872256921925,0.0006551324385029098,0.00018138699171518712,12.061527501268152,15.012916700445189,-,-,1.217499454040651,0.05934001217105708,-0.9206238806065624,0.8131470427958015,1.9999999999999998,0.005669994698573642,-0.5355417578610212,0.1448728907509368,-0.7499999999999999,0.028728020534415196,-0.0003788433814247579,0.00012455068466424453,1.2295291745555168,0.046585174201896465,-0.4875058160348875,0.01107434906471083,0.49999999999999994,0.0007104806332872735
ND70_05_02_06032022_150x150_sp2,5.949804318555149,0.004956648986780635,6.0,0.050661553626871046,*,1.450527266444771,0.003076420923117008,0.424347,0.7353060879039697,2.0905010958506005,0.003869427146871983,1526.4773613867674,0.0661119722755426,39.99999999999999,0.0020341855552281447,2.8897309408768415,0.7394707010824599,2.0920379625216388,0.004738071385892495,1427.9902778708106,0.07447080645988088,39.99999999999999,0.003831139836673731,2.742282724439662,0.7610872003318226,0.03437270331753087,0.024052988454093354,0.00023730271971032557,0.000439373126571174,11.269862162964897,15.7880813438395,-,-,0.7005614519877443,0.06689556490568278,-5.902327050000716,0.37799880638438776,1.9999999999999998,0.0023537793351092076,-0.9999999999999999,0.008734051844697655,0.5484609375856377,0.06887631869200479,-0.0011827812636252683,8.901328869892956e-05,1.433654059197758,0.012526744401982152,-0.49999999999999994,0.0018174456595408564,0.49999999999999994,0.0005653559060920882
