,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200,PH_4500_STN,ERR_4500,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,H2O_EXP,H2O_EXP_STD,CO2_EXP,CO2_EXP_STD
CI_Ref_27_chip3_100x100_256s_sp1,1.3373526114275367,0.153955409722009,1.3373526114275367,0.153955409722009,-,0.431170547791806,0.0818130129593144,6217.179300437129,422.8956497053143,6210.7064934767395,596.9515666419019,6223.652107397519,599.1758917400621,0.4454160089165194,0.1103113435212058,0.8573597173147952,0.225662077567915,14.26100239,-,12.94984785,-,2835.911569647685,2835.911569647685,0.6673165314694163,0.2839620591267174,63.38141483045743,7.298339769495637,32.516871115371124,8.408676364820595,326.8473426472038,14.13422178476826,0.828637198060072,0.2924402622477763,0.7245803884963808,0.2717835459839516,,,,
CI_Ref_27_chip3_100x100_256s_sp2,1.0499092105310963,0.1198697645878651,1.0499092105310963,0.1198697645878651,-,0.3577951219375663,0.0685246718941117,5132.864148310968,346.9970922874306,5149.854224419862,491.48627702590505,5115.874072202075,489.96853747862394,0.1803344207286472,0.0449474097244007,0.4568663045440898,0.1200608636416321,5.624255286,-,13.15090948,-,2844.6334345122327,2844.6334345122327,0.6673165314694163,0.2839620591267174,63.38141483045743,7.298339769495637,32.516871115371124,8.408676364820595,326.8473426472038,14.13422178476826,0.828637198060072,0.2924402622477763,0.7245803884963808,0.2717835459839516,,,,
CI_Ref_28_1_100x100_256s_sp1,1.370836640130672,0.1565425912356153,1.370836640130672,0.1565425912356153,-,0.6300358663848334,0.117783458475839,9543.298162703282,643.41769414181,9555.096867198305,909.4536252465616,9531.499458208258,910.4061841095664,0.5460420501590602,0.1393343112366551,1.1522585302288233,0.3073888148861035,6.687509126,-,5.394122605,-,2835.8189864800347,2835.8189864800347,0.6670504311636379,0.2889103721272454,63.36241615026573,7.2969337253447,32.48380801030721,8.4070390090393,325.2733150804813,14.239419575182168,0.8273930385018686,0.2923821362335413,0.7236403832641143,0.2717298634076324,,,,
CI_Ref_28_1_100x100_256s_sp2,1.333106412214672,0.1501173000373911,1.333106412214672,0.1501173000373911,-,0.5160299345362921,0.0962709174177036,8060.0177528123295,531.1686982772475,8055.465100247141,750.4437665112214,8064.570405377517,751.9274548935115,0.4705947869704537,0.1186969007886999,1.0368772709998209,0.2724147634519411,3.869296885,*,5.304216964,-,2836.957284661084,2836.957284661084,0.6670504311636379,0.2889103721272454,63.36241615026573,7.2969337253447,32.48380801030721,8.4070390090393,325.2733150804813,14.239419575182168,0.8273930385018686,0.2923821362335413,0.7236403832641143,0.2717298634076324,,,,
CI_Ref_28_1_100x100_256s_sp3,1.272262075989201,0.1511352136977404,1.272262075989201,0.1511352136977404,-,0.4880257179075361,0.0935043220777011,7395.530615345831,526.689008112056,7389.031941299409,744.2500235210231,7402.029289392253,745.4509692482812,0.4512373734377896,0.1158517425121069,0.7449339347335064,0.1983903492672956,12.2584209,-,8.568388262,-,2838.7966214729577,2838.7966214729577,0.6670504311636379,0.2889103721272454,63.36241615026573,7.2969337253447,32.48380801030721,8.4070390090393,325.2733150804813,14.239419575182168,0.8273930385018686,0.2923821362335413,0.7236403832641143,0.2717298634076324,,,,
CI_Ref_28_1_100x100_256s_sp4,1.3480410739279691,0.1563581409274698,1.3480410739279691,0.1563581409274698,-,0.5991817976701169,0.1127981197817359,9567.726039693262,658.5873519594915,9547.291656267496,928.6130232016948,9588.160423119029,934.1450924691884,0.4722763211779802,0.1185841609432058,1.0116858892640834,0.2717579580450001,5.284884417,-,6.510524506,-,2836.5065052471546,2836.5065052471546,0.6670504311636379,0.2889103721272454,63.36241615026573,7.2969337253447,32.48380801030721,8.4070390090393,325.2733150804813,14.239419575182168,0.8273930385018686,0.2923821362335413,0.7236403832641143,0.2717298634076324,,,,
CI_Ref_28_2_100x100_256s_sp1,1.328378296658255,0.1494106520029856,1.328378296658255,0.1494106520029856,-,0.4954944614774484,0.0927478165588666,8293.218452693814,546.163458865831,8241.970692021256,766.1962980228456,8344.466213366375,778.537942618881,0.5243639446965185,0.131235180476929,0.9031843959695868,0.2370883638927716,5.197747335,-,15.73525141,-,2837.100052749152,2837.100052749152,0.6670504311636379,0.2889103721272454,63.36241615026573,7.2969337253447,32.48380801030721,8.4070390090393,325.2733150804813,14.239419575182168,0.8273930385018686,0.2923821362335413,0.7236403832641143,0.2717298634076324,,,,
CI_Ref_28_2_100x100_256s_sp2,1.366995273048791,0.1560469377457968,1.366995273048791,0.1560469377457968,-,0.4916290910875266,0.0924461388696678,7735.943646121388,521.2603073531869,7760.035551455522,738.59415272125,7711.851740787253,735.749896128932,0.4340911011550861,0.2197384675192564,1.2727329515734471,0.3370987287181469,7.593948714,-,4.282434776,-,2835.9347980523553,2835.9347980523553,0.6670504311636379,0.2889103721272454,63.36241615026573,7.2969337253447,32.48380801030721,8.4070390090393,325.2733150804813,14.239419575182168,0.8273930385018686,0.2923821362335413,0.7236403832641143,0.2717298634076324,,,,
CI_Ref_4_100x100_256s_sp3,1.0732953756137502,0.0914261483390367,1.0732953756137502,0.0914261483390367,-,0.5134473886525107,0.0853115192047689,8582.506944086559,352.1811963856831,8532.517013506655,495.22800197753014,8632.496874666462,500.8748410610657,0.3767578958230235,0.086617764329436,0.572095871648571,0.1414227801694753,8.485632196,-,15.27660158,-,2845.0056557047355,2845.0056557047355,0.6693365001745795,0.2913431936466621,63.525633903465966,7.309016461153434,32.767853305448945,8.421100559290114,324.49944969725493,14.290962461240005,0.8380816192697713,0.292881229915567,0.7317159727502758,0.272191005846059,,,,
CI_Ref_4_100x100_256s_sp5,1.1489546186250668,0.0940341024354591,1.1489546186250668,0.0940341024354591,-,0.5600667257762381,0.0921126787043459,9169.74383711617,343.25527707994723,9079.588093329368,481.10851559504647,9259.899580902971,489.72577754786033,0.3977503434356347,0.0915001975395562,0.6416764997599113,0.1571126812162296,17.35257179,-,13.75784171,-,2842.6973542479373,2842.6973542479373,0.6693365001745795,0.2913431936466621,63.525633903465966,7.309016461153434,32.767853305448945,8.421100559290114,324.49944969725493,14.290962461240005,0.8380816192697713,0.292881229915567,0.7317159727502758,0.272191005846059,,,,
CI_Ref_6_1_100x100_256s_040523_sp1,1.0124273812484466,0.0948675096547553,1.0124273812484466,0.0948675096547553,-,0.2836704668210774,0.0500441480583635,4932.761938157843,244.64183064790768,4945.750726062326,345.98734219291043,4919.773150253361,345.964247073775,0.6273104586013476,0.2031919990352646,0.9758594617060152,0.2881025756978183,5.452126634,-,4.412910146,-,2841.310368076927,2841.310368076927,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_1_100x100_256s_040523_sp2,0.9768265555193092,0.0910079914813123,0.9768265555193092,0.0910079914813123,-,0.2117857597088577,0.0380933535934524,4488.687905988447,219.27636977907056,4498.528492848045,310.7781942149284,4478.8473191288485,309.4275672503323,0.6023196946030239,0.1451491851502417,0.8051042470059395,0.2072528263521756,14.25942961,-,7.354272176,-,2842.394790959598,2842.394790959598,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_1_100x100_256s_060223_sp1,1.0115628131587315,0.0799041049774251,1.0115628131587315,0.0799041049774251,-,0.295181135489291,0.0484613404189699,4906.182935392353,168.78549667875507,4900.428614657414,238.0973748846741,4911.937256127293,239.29859094738336,0.4663787077931633,0.1077034330998322,0.6090950908017394,0.149246522730499,27.53335845,-,17.97892777,-,2841.33668456954,2841.33668456954,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_1_100x100_256s_060223_sp2,1.0809442397818445,0.0855041072220166,1.0809442397818445,0.0855041072220166,-,0.2887697320816309,0.047425037338368,5132.042151550197,176.997038931528,5109.7202801786325,248.96432788370765,5154.364022921762,251.65168507985211,0.3135970661656723,0.0738277293861638,0.4615674117841596,0.1131185132714722,17.98566789,-,10.34665604,-,2839.227757224984,2839.227757224984,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_2_100x100_256s_sp2,1.0528875323237954,0.0977812660628613,1.0528875323237954,0.0977812660628613,-,0.2902458004663145,0.0508938716551375,5076.5668073940615,247.538575801168,5086.319281575566,350.30370650110615,5066.814333212557,349.84096279633866,0.4591455661993796,0.1074334182120805,0.5630091168306024,0.1412921079189095,10.66950222,-,14.10480249,-,2840.079849891324,2840.079849891324,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_chip1_100x100_256s_sp1,1.0081526171624753,0.0925359093869586,1.0081526171624753,0.0925359093869586,-,0.2946154317874297,0.0514599989679909,4889.626398784394,233.5853657517829,4882.609431720332,328.7220233187903,4896.643365848456,331.9492788947995,0.4538293813253383,0.1114812954639746,0.7005481670004315,0.1752014752050535,14.17113821,-,9.799785309,-,2841.440496258631,2841.440496258631,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_chip1_100x100_256s_sp2,1.0097774290511932,0.0925522504503371,1.0097774290511932,0.0925522504503371,-,0.2661601879623893,0.0466354077371278,4714.38933112895,224.2599783199019,4754.457105263839,319.1011230454814,4674.321556994061,315.1898234005724,0.3620502077620657,0.0889364943284761,0.6995972438702351,0.1751809171841498,14.82500278,-,16.77700623,-,2841.3910326356813,2841.3910326356813,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_chip1_100x100_256s_sp4,1.0386856736912973,0.0974295281905902,1.0386856736912973,0.0974295281905902,-,0.2910917391244775,0.0512047168923461,5022.675646285088,248.32314131752844,5014.6722904281,349.8255719462923,5030.6790021420775,352.53311797286545,0.4093662810062341,0.097149420872475,0.6580019455152153,0.1658490329987837,11.33843807,-,13.0871584,-,2840.5115395913513,2840.5115395913513,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_6_chip1_100x100_256s_sp5,1.0145897602099836,0.0920293721779128,1.0145897602099836,0.0920293721779128,-,0.2813529490598879,0.0488657274110003,4951.714167380837,230.73261389388264,4932.450919088358,324.4790721690141,4970.9774156733165,328.12114863499704,0.4883691693440039,0.1141337104648624,0.6116642147025352,0.1526930625216881,24.89852882,-,11.13564629,-,2841.244551752212,2841.244551752212,0.6686008012139649,0.2860033305885612,63.47310743518853,7.30512717508593,32.67644231680291,8.41657652357465,326.1980269002486,14.177676880908344,0.8346418378267115,0.2927206783421552,0.7291170998541019,0.2720426128102087,,,,
CI_Ref_8_1_100x100_256s_sp1,0.8228737015934892,0.0788449214441579,0.8228737015934892,0.0788449214441579,-,0.4668125142162204,0.099143701967226,8475.330412498268,444.5428747491664,8483.075681800427,628.366791853469,8467.585143196111,628.9901786648115,0.8256247580125009,0.2991500677321059,0.367096623826386,0.1326003805719516,28.56383444,-,7.354327442,-,2944.069749900371,2944.069749900371,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,,,,
CI_Ref_8_1_100x100_256s_sp2,0.8710038996218282,0.082033406441055,0.8710038996218282,0.082033406441055,-,0.4832187355846415,0.1021540784289715,8766.69244593849,447.80688634828454,8737.283829838283,631.0002250274474,8796.101062038697,635.5806367874122,0.1464708982689592,0.0569592716060441,0.5911654444715851,0.2138628354744561,3.117165334,*,9.758423846,-,2942.434601720161,2942.434601720161,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,,,,
CI_Ref_8_1_100x100_256s_sp3,0.8823779319969284,0.0860127321558681,0.8823779319969284,0.0860127321558681,-,0.4828387136878812,0.1031312890012421,8796.93031253821,475.47484670542497,8787.880236714924,671.4294774350977,8805.980388361497,673.4150103980613,0.3073227548529745,0.1135549763914199,0.5333069511926807,0.193477899899312,10.54524295,-,10.94711826,-,2942.0486793264445,2942.0486793264445,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,,,,
CI_Ref_8_1_100x100_256s_sp4,0.8754474666511488,0.0826371087878271,0.8754474666511488,0.0826371087878271,-,0.4873771705671963,0.1031453999593218,8917.254162828685,455.2536409564259,8857.233674396182,638.68433888954,8977.274651261188,648.9266720312557,0.3392697981560358,0.1242134323144107,0.8570418543452768,0.3097736382835006,11.9459749,-,16.7610259,-,2942.283808527137,2942.283808527137,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,,,,
CI_Ref_8_2_100x100_256s_sp1,0.9559842520102168,0.0889148166703184,0.9559842520102168,0.0889148166703184,-,0.5335420441832712,0.1122201830172765,9664.69778770072,480.29356611032733,9652.192438853674,678.3361113233685,9677.203136547763,680.138043828304,0.6922742924534657,0.2500465678025247,0.6610513577100794,0.2383062892427262,18.36352077,-,11.82921854,-,2939.5557466953655,2939.5557466953655,0.6106554927769925,0.4041886908572039,59.336004396605155,7.001408404787758,25.476706806508908,8.0564302880663,288.60399939511234,16.57260124517587,0.5637168979472627,0.2798700090388487,0.5244240125735558,0.2603204178388706,,,,
CI_Ref_9_1_100x100_256s_sp1,1.6354800168219248,0.1301309960400756,1.6354800168219248,0.1301309960400756,-,0.6399263413794961,0.1290648259660739,9047.745437185102,336.9238490840423,9064.873230912835,476.9224073833732,9030.617643457366,476.0417394116547,0.767170266248277,0.2706554729694082,1.1517871369417012,0.4078145178961203,20.82037205,-,10.24213263,-,2916.423327985914,2916.423327985914,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,,,,
CI_Ref_9_1_100x100_256s_sp4,1.5797719237967252,0.1257698325127121,1.5797719237967252,0.1257698325127121,-,0.6226267996811609,0.1256374259371463,8676.255909317912,323.0852022141096,8696.482081020351,458.08064907354225,8656.029737615474,455.7393010299755,0.870695168980645,0.3076952495563249,1.1703012543972189,0.4151167868221086,20.16303366,-,16.80743642,-,2918.2549792269447,2918.2549792269447,0.611274898460654,0.4194358543599652,59.38022791020987,7.004626561583831,25.55366829340455,8.060321776142569,283.75397158460186,16.867054904528725,0.5666129468618957,0.2800096181814556,0.5266120768895077,0.2604460978017068,,,,
CI_Ref_bas_3_1_100x100_256s_060223_sp1,1.312798745236932,0.1861196490461334,1.312798745236932,0.1861196490461334,-,0.3990349090068442,0.0980018752618628,6044.642208748746,551.2965625650725,6156.705070682701,792.5531707374305,5932.579346814791,766.5318461344608,1.001541961848983,0.3620095424921897,0.935533448217812,0.3416578880400235,10.53815249,-,7.124440416,-,2911.460052122442,2911.460052122442,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_3_1_100x100_256s_sp2,1.4483777534209274,0.2165067041272347,1.4483777534209274,0.2165067041272347,-,0.3451714465038563,0.0883524535032763,6997.075632593865,677.8741857095015,7071.799146142561,967.4171491445088,6922.352119045168,949.819828255017,1.131097818612626,0.4255941754455066,1.9838023859193448,0.73611897126357,4.33368148,-,6.098127403,-,2907.0296057171167,2907.0296057171167,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_3_1_100x100_256s_sp3,1.3622233010763538,0.2150824732893106,1.3622233010763538,0.2150824732893106,-,0.4082376903171097,0.1056030032485577,7553.539474212974,780.1308461754564,7617.800204657346,1112.914864775303,7489.278743768601,1093.5433472797977,0.466049278633896,0.1771472819992721,1.113717492153228,0.4305963721194452,4.76706215,-,8.469502848,-,2909.8420247120557,2909.8420247120557,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_3_2_100x100_256s_060223_sp1,1.653212257084043,0.2468268045808919,1.653212257084043,0.2468268045808919,-,0.5213011091769338,0.128121021758836,7726.599497366909,745.1428231498148,7880.493907676626,1072.0669742073792,7572.705087057192,1035.192595791015,0.856534771281642,0.3351013254820781,1.3667742661461832,0.5088449612753733,4.790059035,-,8.718768424,-,2900.383772736248,2900.383772736248,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_3_chip1_100x100_256s_sp1,1.6829631829581415,0.2048577461470105,1.6829631829581415,0.2048577461470105,-,0.4108020055877052,0.0934808476065613,5966.616235563031,448.2270900738633,6051.655085598589,641.394518017063,5881.577385527474,626.2931976015643,0.88102806884452,0.3111773103707846,1.2526525628717384,0.4438205635201355,11.27077763,-,7.241116532,-,2899.423248705687,2899.423248705687,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_3_chip1_100x100_256s_sp2,1.6285995246059113,0.1861879056360162,1.6285995246059113,0.1861879056360162,-,0.4224795498476775,0.0932678538909211,7138.037874219182,491.4081103228483,7244.706022214456,704.0525227912512,7031.369726223908,685.7388487723046,0.6897878656991369,0.241199975073047,0.997399720824578,0.3502487361744341,6.750575841,-,7.929718378,-,2901.1793131389713,2901.1793131389713,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_3_chip1_100x100_256s_sp3,1.4780891109702443,0.1629140781178532,1.4780891109702443,0.1629140781178532,-,0.3770501101918518,0.082628646094506,6060.831345047371,397.92371990369134,6116.6941919219635,566.8281128010416,6004.968498172778,558.6403476176557,0.8503522463320349,0.2954241507201413,0.9140767449259436,0.319184903456271,8.420463636,-,9.301657094,-,2906.062073833365,2906.062073833365,0.6172204989407188,0.4214118980271018,59.80472408558244,7.035549717579927,26.292412327408705,8.09762803448959,283.12540439315933,16.905011840564757,0.5944117712371408,0.2813471443304878,0.5476150424587556,0.2616520551891081,,,,
CI_Ref_bas_4_2_100x100_256s_sp2,0.9864326494032366,0.0908356632588143,0.9864326494032366,0.0908356632588143,-,0.111796414291643,0.027045878116995,1277.292778209069,70.65351889346456,1255.7524273106064,96.82201095647312,1298.8331291075317,102.92316125372956,0.3985770055718412,0.1394311694952651,0.5225821187717576,0.1828612266908565,14.87655284,-,11.96192747,-,2932.146178668535,2932.146178668535,0.6142209285808368,0.4221946351982603,59.59056470003338,7.019941579142277,25.919714108722737,8.078817695084439,282.8764205708404,16.92003437969355,0.580387194591748,0.2806729381137252,0.5370189936320018,0.2610437436110332,,,,
CI_Ref_bas_4_2_100x100_256s_sp3,1.4241860569364784,0.153731185100951,1.4241860569364784,0.153731185100951,-,0.2144798371283088,0.0500108295000523,2028.9363813248608,135.76917291430414,2045.5247557520688,191.4766479162852,2012.3480068976523,192.53510474217376,0.490141079404553,0.1843023570644891,1.4070551952363872,0.501078215108937,7.836512343,-,8.87467965,-,2917.5988636373154,2917.5988636373154,0.6142209285808368,0.4221946351982603,59.59056470003338,7.019941579142277,25.919714108722737,8.078817695084439,282.8764205708404,16.92003437969355,0.580387194591748,0.2806729381137252,0.5370189936320018,0.2610437436110332,,,,
CI_Ref_bas_5_1_100x100_256s_sp1,1.6131907404789896,0.175944440971705,1.6131907404789896,0.175944440971705,-,0.3211957798472123,0.0707459265793367,2135.2452894489907,144.48951511896666,2138.0828738537216,202.79056804171725,2132.4077050442597,205.8758495564111,0.7590180458074809,0.2601959772905966,0.9601096637744656,0.3309091265204044,9.41080745,-,9.461355675,-,2902.08208101645,2902.08208101645,0.6185265393307066,0.420477092866354,59.897971042267606,7.042350282510465,26.45468854315964,8.105811418776806,283.42276009648174,16.887061327053644,0.6005182002765586,0.2816403335238164,0.552228659104363,0.2619168582707604,,,,
CI_Ref_bas_5_1_100x100_256s_sp2,1.6394294213665683,0.1756057390343639,1.6394294213665683,0.1756057390343639,-,0.3104008638867753,0.0679380906796165,1801.8165180685992,120.50113335100906,1795.9068858734945,168.2876641908412,1807.726150263704,172.51479541390452,0.8023256207306653,0.2738612739046981,0.9715967708985568,0.334993760221097,11.45898262,-,10.55224001,-,2901.2328765621896,2901.2328765621896,0.6185265393307066,0.420477092866354,59.897971042267606,7.042350282510465,26.45468854315964,8.105811418776806,283.42276009648174,16.887061327053644,0.6005182002765586,0.2816403335238164,0.552228659104363,0.2619168582707604,,,,
CI_Ref_bas_5_1_100x100_256s_sp3,1.6667486414271575,0.193468746746621,1.6667486414271575,0.193468746746621,-,0.3204358600022793,0.0724299400440797,1876.6777038910232,140.03211053219752,1875.4931758588043,196.04198467579943,1877.8622319232416,200.008770219658,0.7004198696811708,0.2413992434464723,1.0052463845033035,0.3495749058885998,11.04381376,-,12.86841779,-,2900.3496932385424,2900.3496932385424,0.6185265393307066,0.420477092866354,59.897971042267606,7.042350282510465,26.45468854315964,8.105811418776806,283.42276009648174,16.887061327053644,0.6005182002765586,0.2816403335238164,0.552228659104363,0.2619168582707604,,,,
CI_Ref_bas_5_1_100x100_256s_sp4,1.6528293160194292,0.1771000461901938,1.6528293160194292,0.1771000461901938,-,0.3367032983575666,0.0733055671598551,2276.282723554518,149.25801077387905,2285.7443427611865,210.321105895923,2266.8211043478477,211.84156234180656,0.8303536061866178,0.2919812800981799,1.1016179902202743,0.3801769900289978,14.49959547,-,9.03219264,-,2900.799554655567,2900.799554655567,0.6185265393307066,0.420477092866354,59.897971042267606,7.042350282510465,26.45468854315964,8.105811418776806,283.42276009648174,16.887061327053644,0.6005182002765586,0.2816403335238164,0.552228659104363,0.2619168582707604,,,,
CI_Ref_bas_5_2_100x100_256s_sp1,1.593723129176854,0.191524217810668,1.593723129176854,0.191524217810668,-,0.34832233064371,0.0793645887036339,3048.2042188782216,229.44429952199823,3101.077670936339,327.8624036634022,2995.330766820104,321.06851386677295,0.6917483368033163,0.2387195511280364,0.8425905513995539,0.2952896607947682,14.9619913,-,14.41923607,-,2902.712746904522,2902.712746904522,0.6185265393307066,0.420477092866354,59.897971042267606,7.042350282510465,26.45468854315964,8.105811418776806,283.42276009648174,16.887061327053644,0.6005182002765586,0.2816403335238164,0.552228659104363,0.2619168582707604,,,,
CI_Ref_bas_6_1_100x100_256s_sp1,1.6529427446058704,0.2298416019928593,1.6529427446058704,0.2298416019928593,-,0.5205288773877844,0.1220470237864331,8288.240725235897,737.2649085700691,8351.021660617447,1048.6685178769128,8225.459789854349,1036.5966048802052,0.7557003076017512,0.2626934352496132,1.116449166115348,0.3938184503268292,5.188153351,-,9.403531204,-,2893.894813863277,2893.894813863277,0.621862982193245,0.4380280643194302,60.13618200838373,7.059735877714404,26.86924335015689,8.126698246604429,277.8399053160841,17.22239829189372,0.61611783390225,0.2823883188187764,0.564014717518583,0.2625931627437193,,,,
CI_Ref_bas_6_2_100x100_256s_sp1,1.685067212501589,0.2248513848790188,1.685067212501589,0.2248513848790188,-,0.5204281429066325,0.1195228536001624,9039.811475251996,764.607505562924,9063.151896550911,1083.533979935445,9016.47105395308,1079.0980792207365,0.9925218742559851,0.3453657552025809,1.0713788309727317,0.3919161986250404,7.619684646,-,7.014242659,-,2892.863875762438,2892.863875762438,0.621862982193245,0.4380280643194302,60.13618200838373,7.059735877714404,26.86924335015689,8.126698246604429,277.8399053160841,17.22239829189372,0.61611783390225,0.2823883188187764,0.564014717518583,0.2625931627437193,,,,
CI_Ref_bas_6_2_100x100_256s_sp2,1.7236202959108773,0.2171966529693372,1.7236202959108773,0.2171966529693372,-,0.5677703750874286,0.1264120811259631,10776.408496958296,846.9639510843956,10901.981458487526,1210.123705531371,10650.835535429062,1185.3237342840084,1.6541548253211926,0.5604511713347907,2.7060964220143915,0.9471813024126776,5.492904781,-,3.579987859,*,2891.6284569101645,2891.6284569101645,0.621862982193245,0.4380280643194302,60.13618200838373,7.059735877714404,26.86924335015689,8.126698246604429,277.8399053160841,17.22239829189372,0.61611783390225,0.2823883188187764,0.564014717518583,0.2625931627437193,,,,
CI_Ref_bas_7_1_100x100_256s_051423_sp1,1.3967222565590984,0.2502620463772728,1.3967222565590984,0.2502620463772728,-,0.2304102832434792,0.0729915401423445,4075.884709424732,491.14704598875176,4102.389018204092,697.5700437235573,4049.380400645373,691.590715115105,0.5223334755093861,0.2103382736066116,1.142518104103841,0.4525343068104067,2.896492361,*,6.596874983,-,2917.7652409257225,2917.7652409257225,0.6143713899766493,0.4234617915491002,59.60130714518721,7.0207241439958805,25.938409017483785,8.07976176098153,282.4733460225334,16.94433882817596,0.5810906811330105,0.2807067849818033,0.5375505018499434,0.261074261809136,,,,
CI_Ref_bas_7_1_100x100_256s_060223_sp1,1.426432364264673,0.2550247938441894,1.426432364264673,0.2550247938441894,-,0.4091593596235208,0.1145706445618518,4227.328376461481,508.2193072680382,4339.967061567754,735.2775022274535,4114.689691355208,701.7937388137454,0.6351594302687025,0.2510483527904132,1.0941458554696304,0.4321046387786713,12.52063649,-,11.39022305,-,2916.7871423872307,2916.7871423872307,0.6143713899766493,0.4234617915491002,59.60130714518721,7.0207241439958805,25.938409017483785,8.07976176098153,282.4733460225334,16.94433882817596,0.5810906811330105,0.2807067849818033,0.5375505018499434,0.261074261809136,,,,
