,H2OT_MEAN,H2OT_STD,H2OT_3550_M,H2OT_3550_STD,H2OT_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,PH_4500_S2N,ERR_5200,ERR_4500
AC4_EUH102_030920_256s_15x20_a,2.7112075449092625,0.2672274531748141,2.7112075449092625,0.2672274531748141,-,1.032705103244695,0.172353832115516,253.95259098225523,37.68544922422576,236.75203729510136,54.74718890230724,271.15314466940913,85.04416996467869,1.7338650549172012,0.4374654978410081,1.944836259308684,0.4955558179445021,5.06792415002522,6.810352556261399,-,-
AC4_EUH102_030920_256s_15x20_b,2.716609771841751,0.2676956447731884,2.716609771841751,0.2676956447731884,-,1.0361982871635325,0.1728675867662806,282.5621997261088,38.04831130268417,279.4854921722491,54.11967699089902,285.63890727996846,85.04416996467869,1.8339875568623747,0.42378229163244224,1.9791217758766044,0.47559768116329876,4.691327989057603,8.86488130838801,-,-
AC4_EUH102_030920_256s_15x20_c,2.740796585510989,0.2699724869451621,2.740796585510989,0.2699724869451621,-,1.0346675810123005,0.17292803099764925,256.553546835344,35.86603676528051,262.5014208311816,51.98727260253674,250.60567283950638,85.04416996467869,1.831932150753002,0.49164086424620956,2.3072269988593206,0.5757746707407956,4.77276660058541,5.593886596170106,-,-
AC4_EUH33_030920_256s_20x20_a,1.3867876696199126,0.13086064746468365,1.3867876696199126,0.13086064746468365,-,0.23772300378788444,0.03966836015789285,96.50195331443165,31.210536246017643,55.265702596501136,52.929263645033394,137.73820403236215,85.04416996467869,0.6570292473453929,0.16861112558593222,1.7611665739631648,0.3908789425717117,2.844659717628604,7.261616624466331,*,-
AC4_EUH33_030920_256s_20x20_b,1.3913757224220114,0.13117867043499612,1.3913757224220114,0.13117867043499612,-,0.23991583955737553,0.03986450715755937,89.67906358725484,29.25934285620861,47.063540898597815,50.323245443445636,132.29458627591188,85.04416996467869,0.6352744116167711,0.17392756560182257,1.7104207301477101,0.3872230093122252,2.0560996931719555,8.696249411090031,*,-
AC4_EUH33_030920_256s_20x20_c,1.3891030851124673,0.131189865132956,1.3891030851124673,0.131189865132956,-,0.23782103065745033,0.039502167724584515,85.77903478594573,28.923029713348477,41.82111078428231,49.8522229161198,129.73695878760913,85.04416996467869,0.6367898933590505,0.20332727872219392,1.8356106460038821,0.4345773466875804,2.4772943479023217,8.76541989409211,*,-
AC4_OL21_012821_256s_20x20_a,2.784741071735313,0.3411344819891299,2.784741071735313,0.3411344819891299,-,1.0540055834422082,0.19114012344524284,422.8180555639241,76.09133418251876,411.63551499541666,112.92299452204414,434.00059613243155,85.04416996467869,1.223413750627244,0.3545555974888316,1.9743791505851456,0.48700164040510524,1.5610475436026086,5.031047351392925,*,-
AC4_OL21_012821_256s_20x20_b,2.770672033744076,0.33992248634633215,2.770672033744076,0.33992248634633215,-,1.0825660288895047,0.19660995743591447,598.1340930034656,87.32551319344564,619.5747582314243,129.66171056741993,576.693427775507,85.04416996467869,1.305792053894143,0.2953292174435216,1.7501206471987387,0.43186400251369267,1.6559847034155135,5.8782829249288495,*,-
AC4_OL21_012821_256s_20x20_c,2.803686400814975,0.34380842960952307,2.803686400814975,0.34380842960952307,-,1.066369835535318,0.1936489009057508,478.8803530422183,81.39147058055508,468.1912511076054,121.76851278819015,489.56945497683114,85.04416996467869,1.4700730789710772,0.3598399976972566,1.901271381756645,0.49784514898498855,2.9600328320279417,3.521704411323123,*,*
AC4_OL21_012821_256s_20x25_a,2.712361560102214,0.332326261172491,2.712361560102214,0.332326261172491,-,1.0094026305027273,0.18332335897734842,244.17742086235685,46.59856403789711,5.94439809086165e-28,89.76082646117581,488.3548417247137,85.04416996467869,1.7651758472647754,0.45647102944591206,1.683657553291672,0.4176355232090692,4.8814537812983785,4.558263756176137,-,-
AC4_OL21_012821_256s_20x25_b,2.7098862772941965,0.33212143030275376,2.7098862772941965,0.33212143030275376,-,1.0061695798413615,0.18249252109279793,237.6713404838956,45.55928787553651,3.388151136384643e-27,87.27420558532876,475.3426809677912,85.04416996467869,1.6667162755590565,0.37746340851905347,1.9065650436404085,0.5094538492384603,2.5004522723242357,3.3623145809525234,*,*
AC4_OL21_012821_256s_20x25_c,2.7131940363228604,0.3321017670154938,2.7131940363228604,0.3321017670154938,-,1.0072711518299615,0.1830832079374451,249.74234819766212,47.41850577339995,2.907630540862525e-31,91.18544804512484,499.48469639532425,85.04416996467869,1.3746120264359853,0.34908868989701586,1.9500485670412626,0.47694507767851535,2.139540138331169,3.152894825771692,*,*
