,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200,STN_P4500,ERR_4500,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD
SH58MI01,1.2190657468223656,3.0478943764877624e-05,1.524243,0.3039328672323088,-,0.17126473244137347,0.0030774442852792715,1.5546305070118646e-26,0.0018404472723428024,1517.5039413383856,9.99804603587392,29.999999999999957,4.064545296560937,0.008645078661358106,0.003625794862797406,1415.0000000000002,5.052958330507749,32.29348528335882,3.8959297858282813,0.007083019249960129,0.00017679446934942673,0.009033501480820244,0.0002717275051177814,7.117113800622931,-,9.691879510693676,-,1.4136231170978022,0.06990177099647307,0.5753203248901907,0.7234384204825076,-0.2616404501831863,0.019695722657782563,0.1710767724525414,0.09018860373423931,0.01935884585600115,0.06020554126719292,9.704857194681262e-05,0.00012253002944305388,0.984035540738266,0.036660525656363754,0.026408716489288147,0.01600518233482413,-0.05142063146053918,0.01253051069086134
SH58MI11A,0.3151471428573753,5.026102726798279e-05,0.5288535333333333,0.21406615434267592,-,0.013087063069755659,0.00308049991042503,0.005253371115210421,0.0027644712443658866,1534.9999999999998,9.151978277901286,30.69786700227791,4.0262718299846725,0.002876586997539616,0.0025456196460782003,1426.9797408235606,8.389433014205485,29.77044484972456,4.035301806570872,0.003053655650438298,0.0004366784651782605,0.004189254083723868,3.70451450282207e-05,3.3180484772139764,*,4.790679293207614,-,1.0788035708002537,0.0631635078192962,1.818580966384168,0.652502427697406,-0.20802648620631786,0.01987270296134034,0.37958736470257726,0.08356189088883711,0.022255455467526854,0.0519871952943497,0.0003414278363987454,0.000110807556182638,0.5293396437298269,0.03324941032188809,0.05310638869022987,0.015942849075766354,-0.014863730217666352,0.012659241205625393
SH58MI13,0.3439853437732429,0.00036176180435713585,0.3844910666666666,0.04337371070511746,-,0.01089197346751161,0.003074868869754601,0.0036239540187828945,0.0026836988651287538,1534.9999999999998,10.055130610536388,30.95212086671112,4.009271928890976,0.006576558050545924,0.0032022366100402455,1438.4163166535925,8.02736051113229,30.785906197663955,4.0427066129736415,0.004453636828550194,0.00026907205893634303,0.0020952605141785915,0.00011743812063482142,4.2842127283892735,-,2.546199986578094,*,0.9591222022321618,0.061462429596274716,1.9612117886571534,0.6345189397468884,-0.06011968173712226,0.02005944025327993,0.2500333094808551,0.08116260610894378,-0.010066428969193393,0.05091385792388075,0.00025923845696563624,0.00010766688941770497,0.3575458634739421,0.032301352669062366,0.06285361370159835,0.015987024082436328,-0.020814839029153966,0.013053280893688285
SH58MI15,0.654710632600379,0.0032098138142654317,0.7840964333333332,0.12835304324175062,-,0.08252062059959883,0.003114572145057033,0.013312945212708522,0.0033723860916512337,1520.3668216593094,7.779797050152456,31.08795769012073,3.9496096516584918,0.012427533066250693,0.0036093777205539884,1432.5001388883386,6.511636169783137,27.989084346649886,3.7673112701690226,0.011751149564657608,0.0002860164600967419,0.002117122298185999,2.3606429530166342e-05,18.135442408158678,-,3.8559179430002697,*,0.8783019252471456,0.06242366367474723,-1.8627303103516248,0.6442610171328742,0.05773935226670792,0.020565870306117798,0.17493868117518346,0.08447961780699471,0.0011055335694322322,0.051220625945680144,-0.0002140182622033642,0.0001094680216569376,0.7156095214437644,0.03291971284033352,0.08604463060111399,0.016549908582678942,-0.028683475071863057,0.014127071730745809
SH60MI01,1.4405517511658639,0.00020004301885184585,1.667666,0.24253225947270834,-,0.25158186440613434,0.0030071989886780877,0.004954259254454284,0.0026077976735240614,1534.9999999999998,8.989129225541443,29.04898347834511,3.959886589324907,0.007950001598017679,0.003201504888092295,1429.2063994716334,7.153490378067975,25.764260704171022,3.77315533314874,0.008370799155821737,0.00019581780056937342,0.009639742840585825,0.0005613911983460655,9.536803183574143,-,9.77328497166535,-,1.0953981481004558,0.028623580633449688,0.8502955077321822,0.31197840149058,0.36793847817520847,0.018485000846913638,0.2719433288467032,0.04480872045239876,-0.29999999999999993,0.017949783881609817,7.981086585713163e-06,5.173703190866724e-05,0.8249090608931116,0.016446707288468476,-0.005654506102267585,0.014892459132203027,-0.05634513422264448,0.011992932850655584
SH60MI02,0.7186473968982846,0.0012432690958429854,0.7932993666666667,0.07711645511807559,-,0.13525644080648805,0.0031480779272826604,0.017856573411470848,0.0029837312953191505,1527.377780922692,5.648157533214576,32.547226964774026,3.433974986433744,0.0041197331987298065,0.002409668955781668,1444.9999999999998,8.033483351192352,28.546836625306945,3.892671509323313,0.009439965814558542,0.0011069429479608252,0.007724531819440647,0.0010202285258158106,4.311744131152602,-,5.266554962085176,-,0.4130342364370609,0.07016706796520003,-0.24869495776098569,0.7246916869516882,0.25406003355892226,0.02055817337875358,0.3787155198212929,0.0935493857437222,-0.002833265881612749,0.05631244042809145,-0.0001899589886367171,0.00012310971082765557,0.39991638342350616,0.03696427971538804,0.016994856687017067,0.01648869150447653,0.0022309824755556923,0.014908612250332237
SH60MI23,0.874943096611363,0.000576749274849743,1.0471146666666666,0.18306388761639217,-,0.06765985443369577,0.0030747872420375097,0.004448084894558121,0.0026384752665076557,1534.9999999999998,8.898671520785566,29.07674372047782,4.0268759129139475,0.0042379462871146465,0.0027749409500983763,1420.0597243443083,7.734778305304737,28.334682106445158,3.976051879566892,0.005828861310957765,0.0003067934165758017,0.00738078831850916,0.0008321381820153368,6.229826786396138,-,4.433479423135153,-,0.9948193527341078,0.07016048689858545,1.2082434950337086,0.7268478358537511,0.11489586368012925,0.020064516450048708,0.23507629983449718,0.09248715623298502,-0.044482998231219324,0.056931612591862114,0.00022034765206580272,0.00012320812700683344,0.5727750995961525,0.03700419505271641,0.022130687396877236,0.016119109591536798,-0.06928986013616192,0.012586208278262552
SH60MI24,1.1380004931364864,0.0011778533068896977,1.3924716666666666,0.2626758845760263,-,0.2401571929306948,0.0031651644747083636,0.05242135866903562,0.003826702198678979,1515.6691681225027,3.284757965651386,32.40546453659333,2.8485103629312887,0.05322133949494916,0.004327217938587648,1428.108334155129,3.3811609169163197,34.125736680105774,2.8570263481035902,0.008751902780830824,0.0004033064961650466,0.007220128171084107,2.3588122659277638e-05,7.299467221648588,-,7.952621663339589,-,0.7608133237576384,0.07115050950915609,-0.4939150188392503,0.7361882599324356,0.06254164592363327,0.02149955254562977,-0.02860695031802421,0.09691489435914238,0.13611073907078478,0.05982102163213462,6.993646072621539e-05,0.00012505596356032983,0.5938388808306503,0.03765588703748694,-0.02777168608618093,0.016832671076516613,0.04686982333671477,0.01640014282239179
SH60MI25,1.8378870067979112,0.00012695634074702376,2.0076353333333334,0.1906990086090373,*,0.3040132939897757,0.003197476409421808,0.01410736144015244,0.003633828150918061,1524.9892689802625,7.172765274715345,31.67095274892084,3.866566268931766,0.01891618630248545,0.004165787934387992,1422.2524214024384,5.11718799699719,33.230650752035565,3.7386324373189774,0.010671579445663743,3.3524412880516966e-05,0.010297108922992479,8.126172996375232e-05,9.57839119968346,-,16.785132486534398,-,1.3221024711184997,0.061729169474080636,2.088599578034435,0.6377481465446193,0.1608007649566614,0.020919603350665946,0.007562038060981705,0.08356286963927358,0.05812903966558734,0.052749336090573855,0.00021472058764756744,0.00010835139528864334,0.8007589264748474,0.03261216470000188,-0.005348671273097212,0.016290049696152,-0.02943920528759303,0.014300407742817274
SH63MI02,0.1765080661874389,8.14915417758336e-05,0.5543686,0.37774610315191554,-,2.9688488966738886e-28,0.0005419806238031191,2.8077569313488485e-28,0.0007680975297687099,1500.0006887935217,10.83734533368279,29.999999999999993,3.904505185347729,1.9150715539134354e-16,0.001708429155151568,1415.007398482045,8.113290650750136,30.000000000003144,4.147667076084485,0.008198357819118842,0.00011613224924949132,0.001079682716834746,0.0001284993233877685,4.927565212190041,-,2.448314069332594,*,2.248233322120636,0.01571465720025086,-0.23480186827310862,0.13377578221085273,-0.5910655223669515,0.01772068960671484,0.5999999999999999,0.010541834041030573,-0.29756666128447007,0.015332157538008208,0.00012170069546124003,2.4404317475388682e-05,1.3953495333128458,0.006603823827325133,0.1110417597011302,0.014031635347237021,-0.029569062622229175,0.011569464580570779
SH63MI03,0.21113427753100444,3.0256818216919087e-05,0.3509459333333333,0.14244519915652815,-,0.011680164883906255,0.002992036099691514,3.137843054955592e-05,0.0018391576571643586,1534.9999999999998,9.888114472386237,29.993391469904644,3.9093207433919943,2.564709118564202e-33,0.0018631631763154962,1422.498693357046,8.558478539591793,30.0,4.039786902585562,0.0014260425169405101,0.0003886974771534609,0.006544478745385715,0.00030619888885538804,2.9919352016069745,*,13.059361552344726,-,0.6500767737853006,0.04092330517972659,-0.970738039570203,0.43376580403986315,-0.669711777992903,0.018550379251779693,0.07321245241754393,0.05655521345804921,0.29999999999999993,0.03074896358011126,-0.00020310282396698886,7.266030683659229e-05,0.5702296315100913,0.022306783782102626,0.05776749125812704,0.015157730454203523,-0.03824000961626446,0.011876542945968982
SH63MI04,0.18541000850918352,5.765139602969943e-05,0.3584451666666666,0.1770987616778573,-,0.015570522692555225,0.0031665685268099535,0.008193151895631292,0.003348193337203791,1534.9999999999998,8.144666285763103,29.02493700438672,3.987090204077696,0.007075793905941818,0.0034251568713337976,1433.6187736428967,8.230048861618881,32.116794017615845,4.05005577303937,0.0027632144743079193,0.0004202111151017733,0.003010206357395308,0.0002432466898169498,3.6489132871505277,*,2.6737880802695666,*,0.8471224234943237,0.07246816852267178,-0.5486488753697419,0.7493000915384199,-0.23508230190011822,0.02070626022928364,0.06571740030411381,0.09711526575809717,0.0027520563976358645,0.05867390090740385,-4.0616462167615666e-05,0.00012725442205269687,0.5899933209409389,0.03823655380023594,0.014161832259396693,0.016368933535736506,0.008847033055866725,0.013009918187980975
SH63MI05A,0.26617776444998276,4.277095715724692e-05,0.4196335333333333,0.1531493888407183,-,0.004562590572232013,0.0027349044514877663,0.020093681077560342,0.00385298393701223,1501.3477605805801,4.357673537413379,29.009994661471527,3.76660320429495,0.01828125683224866,0.0036599110495394676,1426.839465826387,6.084505382036548,28.568432591346163,3.9096976127546044,0.003133420613546,0.00019123776215812272,0.003685288270466411,9.911413599153932e-05,5.83763911771436,-,6.42895059656508,-,0.6992737069299109,0.07081630979520175,0.9911812621530477,0.7306038771523407,-0.3312165482897824,0.02075712550923632,-0.048021584924009375,0.09486666060344925,0.07697957492854975,0.05795529130800095,0.00014147948865840778,0.00012422663410978664,0.4348564514958534,0.03728577641273415,0.018008509376915366,0.016814353706074144,0.013104030806520594,0.014164768689607955
SH63MI05B,0.23476185859769805,3.960794591009436e-05,0.3447647,0.11234462208245749,-,1.8712546049411244e-38,0.0018276870129484606,0.009915475224164612,0.003985316568037507,1500.0000000000002,7.507816009278694,23.493940589050272,3.961207042726497,0.023968360299844522,0.003441823104158633,1433.326760805688,4.953896500988474,33.79134105640484,3.1902543499750307,0.0030255569189032946,0.00018969508169952657,0.0034173268132538397,2.2033664787342285e-05,5.497025779539054,-,6.405196245708102,-,0.3288746257465789,0.0372591957115496,-2.9999999999999996,0.38101822662571183,-0.126744878516532,0.01942028709660039,-0.3872416380118185,0.05167483203780274,0.27775647633941875,0.034609406063702344,-0.0005484199000841885,6.483727901841241e-05,0.5828573649615146,0.01954518513716821,-0.028175301606081123,0.015700067625115416,-0.052360958122362515,0.013405984435386762
SH63MI10,0.8303999203792571,1.9109209288557726e-05,0.9929087333333334,0.16502583906802634,-,0.1390279717338643,0.0030215932658803663,2.1691440088104227e-21,0.0015256475064290614,1526.2499405315632,10.048163929000506,29.999999999999954,3.9766882116832556,0.0024748336577713028,0.002470506671940743,1415.0000000000002,8.083365554510701,29.249209979894037,3.9939418074749775,0.007078988691181808,4.6262197363780916e-05,0.005979038968819792,9.857428336043312e-05,15.724470604517798,-,21.029412095820156,-,1.3312094645046257,0.05734396795526752,1.9812005779075952,0.5926497899894543,-0.4447426256869156,0.019263935440553125,0.42352539575749104,0.07445608873670768,-0.06960025654260144,0.04770430882111189,0.0003770732833345354,0.00010039695169208113,0.6157424344116333,0.030114341749038577,0.09900297841537438,0.01567449790750014,-0.035648129132690755,0.012393899769854085
SH63MI11,0.4953388016744443,0.001008693401385875,0.5779111,0.08580960812296269,-,0.1091460036042942,0.002935469586810023,1.6334177801176506e-35,0.0009293468785966777,1531.148539449869,10.201338685988796,30.0,3.892062137424577,1.0771451523962508e-30,0.0019407588568588093,1437.1854828352773,9.01110076295509,29.99999999999998,4.088356050953847,0.004432798982612639,0.00022088491913032767,0.006096783370813136,0.0002752140230504789,5.080770045960304,-,10.343625536892532,-,0.7462058670001617,0.03307382240728195,0.5037597208912836,0.35146837310598167,0.15807819916776403,0.01845391494256757,0.1359567411066936,0.04604842477175623,-0.29999999999999993,0.02433607563732521,0.00014082905487661362,5.871738883242879e-05,0.38790651929217734,0.018136089398346524,0.03867401349943255,0.014933964170985461,0.032122698927315986,0.011967823760627513
SH63MI12,0.06915524425872492,4.8392292446934406e-05,0.2565978333333333,0.18761488272097288,-,9.942307502813786e-25,0.00139609059419915,1.5267501305156963e-18,0.0019124762409645142,1534.9997787588502,10.201162274921455,30.000000042715005,4.059847696105249,0.003400976039786914,0.0027473965985691544,1444.9999999999973,8.610155987557087,30.22538251759497,4.014670475767017,0.002747026518695426,0.00017303394402750754,0.0014892258413575306,0.0001302972717030393,4.384819392504081,-,3.9612048088952903,*,0.7925745496015288,0.06991817798723335,-0.24549699377295717,0.7257563197263471,-0.3479760314345586,0.019153568412724024,-0.051582834860829395,0.09085864867926442,0.008103155705300708,0.05711334142856418,-3.558460820425602e-05,0.00012290309361280013,0.5779759691867651,0.03689723048753482,0.07222373001655763,0.015757233414708964,-0.017160918226675675,0.012568478029020577
SH63MI13,0.8770672311912092,4.266281985956787e-05,1.113009,0.2389956015605675,-,0.20811806928701002,0.0030338254055199943,0.009155113994953782,0.0033123674069086987,1508.9104931819952,8.304211522147327,29.844207891150603,3.9665203528958726,0.008715548943697086,0.0033973211979705666,1433.7943083990583,7.620863584847524,29.960167913347274,4.026746815133817,0.008877283126253447,0.0001092017958527056,0.006243701870765349,0.00020979382110711188,12.727063172832516,-,10.682861741066306,-,0.9713334580595633,0.037637869134196186,-1.2114645039933087,0.39920993927364284,-0.6063344236033023,0.01936801857406721,-0.2017121188096459,0.05736740769051172,0.29999999999999993,0.02618957621276898,-8.176144309690901e-05,6.719204698979272e-05,0.7916496213783565,0.02089814205246113,0.10169845017171025,0.015850742457502977,0.024453437543991444,0.013353896378219153
SH63MI14,0.19918236213356866,2.7372496810840183e-05,0.3004831333333333,0.10239075236625778,-,0.031457600163760015,0.0031159822187602436,0.006287893964928665,0.0032042043780701676,1518.2669631527158,9.34392426129608,29.584412786733267,4.060946085571015,0.012401765988221526,0.0037214305482263566,1425.8564760531137,6.783116464576248,30.780011810201543,3.9564200156019833,0.003263606945141251,0.00032204620247361365,0.0027256392352560436,8.948939706368529e-06,5.428363613831603,-,5.137480672607466,-,0.27324848931546586,0.05827732403789453,-2.127733325446391,0.6018649591946263,-0.09273478581802662,0.02013416759033144,-0.1429300320623843,0.07810901195167086,0.09417423778079333,0.04918569911688606,-0.0002757663267446545,0.00010216792051421754,0.38440521125732086,0.030711272128220998,0.007759422265507236,0.01595695087795562,0.028409924224186655,0.013029609650385136
SH63MI15,0.7386649789350611,3.2583101719603514e-05,0.9030895,0.16633658414978947,-,0.09834712261362978,0.003198798594546901,0.04261824876134282,0.0040422024639748455,1517.3825377068285,3.3063101228591583,33.98806509029501,2.855214580369415,0.039926938535407304,0.0047274010417659084,1419.6810702569098,3.498607636079378,37.34896534045492,2.6146557138435553,0.0031596112724785637,0.000280727739990188,0.008316988573410641,0.0005854692185478247,3.29387023398287,*,7.737022251017162,-,1.4250522101450447,0.07206439071510057,0.5964518861689517,0.7444686575166325,-0.8691990382145848,0.021635155641745552,0.3256765476979943,0.09728136645045714,0.08274895252344905,0.061878426400763784,0.00013888681273865764,0.00012649739412373882,0.814934323762033,0.03802603924220123,0.03716763147854588,0.016867055294212768,0.03540476363259765,0.01683857482995818
SH63MI16,1.025514134178188,2.3092125863297322e-05,1.241934,0.21735643008706815,-,0.20114994798313163,0.0031175386797392996,0.011441773101752825,0.0033350838209322744,1527.4420591457138,7.915574403249538,31.204104325886487,3.9243833988408054,0.010590174775400892,0.0035264560118691136,1434.4847714434813,7.0421894108999865,29.168597252404478,3.8469629302898327,0.009354677840000082,0.0003506709104031396,0.00570747240995579,7.549623167954755e-05,10.633382154703758,-,8.298026194993938,-,1.073270104432232,0.06891222997319855,0.34678253076296545,0.7084055115264647,-0.055701603375349934,0.020794242468456254,0.4282261265584568,0.09151397225081065,0.05364445254430484,0.05607547701426643,4.99565961624075e-05,0.00012055485916278939,0.7260953650088795,0.03609465844384841,0.069368043993751,0.016613459196468817,-0.03265892747121505,0.013983417689657903
SH63MI17,0.9387275038371922,4.784424201765591e-05,1.1262256666666668,0.18980740646516508,-,0.11512376296892098,0.0030537104283024133,0.010542536737349765,0.0034178585460335554,1500.0000000000002,6.0943283755063575,29.442463663501204,3.9780927476449306,0.008931039772997943,0.003509951497216956,1435.1824681310432,7.856376493564378,31.881385610885943,3.9966867077747548,0.01135360219718582,7.244524346323596e-05,0.006924294557107863,0.00018646639872679666,10.439155064208043,-,10.234274394145269,-,1.9960664924647962,0.02050767082760836,-2.9999999999999996,0.20018707211924755,-0.9524437050156188,0.019605779719839622,-0.20436715271729153,0.03289227037615758,0.11106600711173432,0.024999356115016958,-0.00032876704411092313,3.4358495386706996e-05,1.3841694244166474,0.010450486736873148,0.0771402613069041,0.015930636544879834,0.03327413411447695,0.013204837614182816
