,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200,STN_P4500,ERR_4500,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD
AC4_OL24_020320_256s_25x30_H2O_a,1.6845174224692787,0.0032506225783511967,1.945129,0.2508629941250079,-,0.42252797780666185,0.003104368425309063,0.07357111678861175,0.0037585776875570394,1520.5796488450999,2.525511661212329,35.115434057048844,2.3940510016103347,0.07549598143244589,0.004286254973341698,1427.3228475130486,2.41316170255269,34.878385237088786,2.1812363728726085,0.009620846924708906,2.079964353008319e-05,0.012712337340632906,0.0008256340110692829,5.9092675861371795,-,12.426896938475162,-,1.2727966907169441,0.04345106628590754,-0.195596708261255,0.4567743032833129,0.20379827837940717,0.020851480456278482,0.07926837748504012,0.06728890344058892,0.29999999999999993,0.029232094624443854,-0.00018873430106917523,7.795139251947386e-05,0.9994110724422143,0.02427979455424415,0.05668423418769358,0.014507082388596989,0.021828073981854348,0.02094035033128765
AC4_OL24_020320_256s_25x30_H2O_b,1.714673283235837,0.004042112127214085,1.942867,0.24603136603564416,-,0.43400207630373105,0.003139047321351883,0.07347877399170359,0.003733313121715618,1520.6747977267428,2.4685162410446457,34.657513888394575,2.3673233091339463,0.07214500101110598,0.0043605213572520014,1427.6348012952005,2.421495829768848,34.45854142839334,2.2977322195682257,0.01045846639137539,0.0004958338582977896,0.013307912624428002,0.0007065246147533319,4.989348375629246,-,11.351376834445077,-,1.210276122517461,0.05308641310232696,-0.4077332806074458,0.5526137067826581,0.2678086788351473,0.021118311305767194,-0.028104382861068644,0.07724616604971055,0.28124804135095477,0.04008785866177606,-0.0001977797359761007,9.417397297449787e-05,0.9766609521334013,0.02882413284612428,0.0593653224650494,0.014595112534658509,0.031136212252504365,0.020992603996513634
AC4_OL24_020320_256s_25x30_H2O_c,1.7175221011140482,0.003574975410308283,1.958278,0.24726734884377624,-,0.430030587085844,0.0030996255451670902,0.07142903162022708,0.003731401900520654,1520.5619603189484,2.4946921979641976,34.279780789846406,2.4927551825337444,0.0707986822289609,0.004299510651140284,1428.274743552536,2.5002530927680016,34.34055730505034,2.352499496472998,0.009897949816789214,7.1680073469083785e-06,0.012595557619117325,0.0003066355273451368,5.627566191295146,-,11.86438388284188,-,1.2080455812058168,0.049583439757695955,-0.9676652772436402,0.5173252027539813,0.22521769902184718,0.02082628954395511,-0.09961337623193348,0.07367567749900518,0.29999999999999993,0.03589895262539795,-0.0002866787628032486,8.818001002018313e-05,1.0272365234272973,0.027122556066045574,0.058433618684809265,0.014604242488946956,0.027696121941445453,0.021121834056731008
AC4_OL27_020520_256s_20x25_a,1.9252383497152363,0.0002595436150790095,2.194023,0.2519401567494967,*,0.5201746004640314,0.003103994622385711,0.07741690645855524,0.0037229456879784907,1520.849020177284,1.637407726301839,30.92243769748002,2.092603623014644,0.06510805290535564,0.0038536339178783163,1427.782698220412,1.949760738658536,30.099827876840926,2.1290617451620006,0.013418196514692239,0.00041630142411286993,0.018531243831490525,0.001269769684788135,7.740301164301315,-,8.820772908983528,-,1.1356638467037097,0.0333520490335056,-1.4595791134181135,0.3570128488911799,0.07146815794978259,0.019968376816656804,-0.1580020024831948,0.05690655363419692,0.29999999999999993,0.01622496861980299,-0.0003732217653421945,6.066822124341528e-05,1.1388893568429133,0.01938288178489534,-0.008382402945966573,0.014103665761607315,0.054342781966996434,0.019645970748350436
AC4_OL27_020520_256s_20x25_b,1.838936426421428,0.0003377724541605416,2.106805,0.27816676669278706,*,0.5053452911151671,0.003025619141452085,0.06441615060937182,0.003813165597343654,1521.484014346792,1.7960726091386592,29.910716116851113,2.1986678438042917,0.059236482321076415,0.0038328267253975026,1426.3632464552138,1.9294962500832558,30.016069266008504,2.1956035030294276,0.012974142999835332,0.00029942330719971363,0.01876965058907976,0.0006534865574155216,6.066730058610863,-,9.830705695178695,-,1.1022179505510015,0.036678358649213975,-0.8394004499226564,0.3900711446171041,0.12209368944456753,0.020146829786630432,-0.11996905024432794,0.06038477784703596,0.29999999999999993,0.020876625321814706,-0.0003044712477570841,6.632714260626586e-05,1.1096182393170833,0.02097545108041784,0.005850711474983975,0.014351267065695589,0.02488593914125176,0.018787346087195102
AC4_OL27_020520_256s_20x25_c,1.8454758981600785,0.00020503383534257083,2.121051,0.26820927892492474,*,0.5033578690807542,0.0030464524232640972,0.06543214945645418,0.003722121441416403,1520.867389337198,1.8439737822765023,30.062378948182847,2.2680777237453364,0.05825397100104888,0.0037318579647902467,1427.101318611692,2.0214389490932807,29.930634791879008,2.2685770757592936,0.0118194214725143,0.0007899745939600907,0.0187196975637032,0.000976814045895625,7.839762971978213,-,10.367449914605167,-,1.1025049005225125,0.03914488359437659,-1.0081494845634311,0.4139990315375208,0.13109473844176472,0.019973390669381585,-0.14695043269384736,0.06209710272420075,0.29999999999999993,0.024507417507384093,-0.0003264057910055784,7.035215187112015e-05,1.113728277963334,0.02204708225541627,0.0008026147162502831,0.014275152097261675,0.02495472125932401,0.018964969093215017
AC4_OL29_012821_256s_10x12_a,1.3580843902280477,0.0017426675326821508,1.612108,0.3431970115935034,-,0.3097316282509841,0.002973074680772664,1.36722522338836e-26,0.0007473856138078574,1534.999342145174,10.027297612832683,29.999999999993598,4.033867995876574,0.007746677626993655,0.0033183358732404413,1415.0000000000002,3.580986574694275,28.675353282295035,3.690050523143989,0.011005708024081481,0.0005641818208083622,0.01763983370426549,0.0021681840163754827,1.3742809990502831,*,3.54385408347755,*,0.9925121042226694,0.016439766558512217,2.9999999999999996,0.1541964441849456,0.026627207053651854,0.018044597010321087,0.1042168126629332,0.023882712618618497,0.03098227479659811,0.02212727629432969,0.00022832282663976073,2.6653631211897408e-05,0.7354161029750477,0.008061393537417508,0.03471515176497573,0.014052218213662166,-0.0767951292496329,0.012515555510761603
AC4_OL29_012821_256s_12x22_a,1.3331700089036793,0.002614950248155921,1.611129,0.30184417719164836,-,0.3256974829955546,0.0029933392820138535,8.250396023746962e-33,0.0010499556630831487,1521.6529443421223,9.920954770787086,29.99999999999998,4.014730769442902,0.021869011708184876,0.0033632499750979325,1415.0000000000002,1.0622506043445141,33.29036608800157,3.2120933062130193,0.0130672572193832,0.002515836336454438,0.01886138445352515,0.0004728554383937643,1.5354878253905977,*,4.529873760275342,-,1.1026653853465402,0.028264597143551912,2.9999999999999996,0.28252778873090983,0.12280428993179611,0.01839985144266859,-0.016027086841534113,0.03722331748541238,-0.028936130450565187,0.030686084880629832,0.000264235699303034,4.8269739002911086e-05,0.7449951112861994,0.014412116059135189,0.03243248793587901,0.014164249113140565,-0.08260995819942904,0.01293162905573826
AC4_OL29_012821_256s_12x22_b,1.3418229521681801,0.0014847877889066815,1.682719,0.33525320760307886,-,0.3182356768752752,0.0029570313606845193,1.1049627229281112e-29,0.0005917599087859264,1526.2474339416474,9.911025836228971,30.000000000000018,3.9909424041307013,0.0088999642073717,0.003424822389092914,1415.0000000000002,3.285462286775495,27.777950583321573,3.8086535953167058,0.013691366492956478,0.0005071357431201238,0.01415243004618059,0.0004581540102512565,2.1374460425723774,*,3.736646765514387,*,1.0598021655931567,0.019698672320774116,2.9999999999999996,0.18900585754243215,0.07687681266558082,0.018330698664060393,0.04052179377027273,0.027080490907528537,-0.03230101583650283,0.023830319648346227,0.0002494772953719232,3.242158573041097e-05,0.7614726971295904,0.009681589547909144,0.04999367559988823,0.014043374338299811,-0.07516320948675899,0.012440644631565575
AC4_OL29_012821_256s_12x22_c,1.32820882273289,0.0012455858877820605,1.690926,0.3341535682267873,-,0.3234455104796719,0.0029606915096853327,1.4204646981848468e-18,0.0006645058874768357,1526.2505526511186,9.943253710630918,29.999999999962256,3.959335779900716,0.008491232099314242,0.003322154838872739,1415.0000000000002,2.8999612356549864,28.232526098266586,3.6933162167104294,0.01136580810926196,0.001019640642497326,0.011873190986852642,0.0004917885099148781,1.6668983985965096,*,3.5525915970203914,*,1.0674077576823247,0.023437516494712072,2.9999999999999885,0.23171591363985958,0.056774690614899065,0.01860511918656932,0.06069302227786102,0.0317231015786196,-0.04943935566328014,0.02560365062975668,0.0002485148996253317,3.9579665524498726e-05,0.7612995673335307,0.011877680415918529,0.028409013539535566,0.014058399482510477,-0.06113252989080958,0.01251870155614094
