,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
AC4_EUH102_030920_256s_15x20_a,2727.608969856497,2727.608969856497,0.6851823312650657,0.41002365267626967,64.6261230787161,7.413395412892848,34.73670654704931,8.518260547883045,295.0538254440298,18.506460787578483,0.91216917493509,0.29634626208745,0.7876916592051324,0.27535499392720003
AC4_EUH102_030920_256s_15x20_b,2727.459698827412,2727.459698827412,0.6851823312650657,0.41002365267626967,64.6261230787161,7.413395412892848,34.73670654704931,8.518260547883045,295.0538254440298,18.506460787578483,0.91216917493509,0.29634626208745,0.7876916592051324,0.27535499392720003
AC4_EUH102_030920_256s_15x20_c,2726.791782546288,2726.791782546288,0.6851823312650657,0.41002365267626967,64.6261230787161,7.413395412892848,34.73670654704931,8.518260547883045,295.0538254440298,18.506460787578483,0.91216917493509,0.29634626208745,0.7876916592051324,0.27535499392720003
AC4_EUH33_030920_256s_20x20_a,2716.9773971088844,2716.9773971088844,0.7024685960873437,0.5298983072219998,65.85982117136143,7.50549736416887,36.88453418208276,8.623659683205839,252.47371281371736,20.96472563774332,0.9929915901270658,0.3000692739001533,0.8487557699876556,0.27883341751725094
AC4_EUH33_030920_256s_20x20_b,2716.852768001525,2716.852768001525,0.7024685960873437,0.5298983072219998,65.85982117136143,7.50549736416887,36.88453418208276,8.623659683205839,252.47371281371736,20.96472563774332,0.9929915901270658,0.3000692739001533,0.8487557699876556,0.27883341751725094
AC4_EUH33_030920_256s_20x20_c,2716.9144986867673,2716.9144986867673,0.7024685960873437,0.5298983072219998,65.85982117136143,7.50549736416887,36.88453418208276,8.623659683205839,252.47371281371736,20.96472563774332,0.9929915901270658,0.3000692739001533,0.8487557699876556,0.27883341751725094
AC4_OL21_012821_256s_20x20_a,2705.586927238405,2705.586927238405,0.6913363813372836,0.46813268304559097,65.06532957671875,7.44613595753537,35.50135055478512,8.555853487547198,274.4131898789859,19.71909234777272,0.940942608361147,0.2976754341552947,0.8094309764743439,0.2765939713861607
AC4_OL21_012821_256s_20x20_b,2705.9703584087965,2705.9703584087965,0.6913363813372836,0.46813268304559097,65.06532957671875,7.44613595753537,35.50135055478512,8.555853487547198,274.4131898789859,19.71909234777272,0.940942608361147,0.2976754341552947,0.8094309764743439,0.2765939713861607
AC4_OL21_012821_256s_20x20_c,2705.070944533004,2705.070944533004,0.6913363813372836,0.46813268304559097,65.06532957671875,7.44613595753537,35.50135055478512,8.555853487547198,274.4131898789859,19.71909234777272,0.940942608361147,0.2976754341552947,0.8094309764743439,0.2765939713861607
AC4_OL21_012821_256s_20x25_a,2707.561855725155,2707.561855725155,0.6913363813372836,0.46813268304559097,65.06532957671875,7.44613595753537,35.50135055478512,8.555853487547198,274.4131898789859,19.71909234777272,0.940942608361147,0.2976754341552947,0.8094309764743439,0.2765939713861607
