,Density,Density_Sat,Tau,Na/Na+Ca,epsilon_H2OT_3550,sigma_epsilon_H2OT_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500
CI_Ref_8_1_100x100_256s_sp2,2873.092204425147,2873.092204425147,0.6424131387139527,0.2707078819779838,61.57374179121623,7.187403225659782,29.422611533824693,8.254765426852591,344.53952556964566,15.381246102114265,0.7122006176249696,0.2869891070029455,0.6366085455960895,0.2667242620626755
CI_Ref_8_1_100x100_256s_sp3,2872.7345720587573,2872.7345720587573,0.6424131387139527,0.2707078819779838,61.57374179121623,7.187403225659782,29.422611533824693,8.254765426852591,344.53952556964566,15.381246102114265,0.7122006176249696,0.2869891070029455,0.6366085455960895,0.2667242620626755
CI_Ref_8_1_100x100_256s_sp4,2872.9524651990782,2872.9524651990782,0.6424131387139527,0.2707078819779838,61.57374179121623,7.187403225659782,29.422611533824693,8.254765426852591,344.53952556964566,15.381246102114265,0.7122006176249696,0.2869891070029455,0.6366085455960895,0.2667242620626755
CI_Ref_8_2_100x100_256s_sp1,2870.4243677116438,2870.4243677116438,0.6424131387139527,0.2707078819779838,61.57374179121623,7.187403225659782,29.422611533824693,8.254765426852591,344.53952556964566,15.381246102114265,0.7122006176249696,0.2869891070029455,0.6366085455960895,0.2667242620626755
CI_Ref_9_1_100x100_256s_sp1,2849.4056320160817,2849.4056320160817,0.6424131387139527,0.2707078819779838,61.57374179121623,7.187403225659782,29.422611533824693,8.254765426852591,344.53952556964566,15.381246102114265,0.7122006176249696,0.2869891070029455,0.6366085455960895,0.2667242620626755
CI_Ref_9_1_100x100_256s_sp4,2851.1048290149265,2851.1048290149265,0.6424131387139527,0.2707078819779838,61.57374179121623,7.187403225659782,29.422611533824693,8.254765426852591,344.53952556964566,15.381246102114265,0.7122006176249696,0.2869891070029455,0.6366085455960895,0.2667242620626755
LMT_BA3_1_50x50_256s_sp1,2842.2325339320605,2842.2325339320605,0.6369376906065002,0.2963651424797597,61.18296622714892,7.158674114938598,28.742284182584427,8.220738529747665,335.42593065593417,15.985401186555041,0.6866000066860285,0.28577543002989697,0.6172664046966552,0.26561668171685904
LMT_BA3_2_50x50_256s_sp1,2843.7335730655545,2843.7335730655545,0.6369376906065002,0.2963651424797597,61.18296622714892,7.158674114938598,28.742284182584427,8.220738529747665,335.42593065593417,15.985401186555041,0.6866000066860285,0.28577543002989697,0.6172664046966552,0.26561668171685904
LMT_BA3_2_50x50_256s_sp2,2842.5683772650973,2842.5683772650973,0.6369376906065002,0.2963651424797597,61.18296622714892,7.158674114938598,28.742284182584427,8.220738529747665,335.42593065593417,15.985401186555041,0.6866000066860285,0.28577543002989697,0.6172664046966552,0.26561668171685904
LMT_BA4_1_50x50_256s_sp1,2844.4176928050215,2844.4176928050215,0.6372734484748425,0.2963651424797597,61.20692882670546,7.1604344280849705,28.78400227702066,8.222827066071089,335.42593065593417,15.985401186555041,0.6881698520006831,0.2858499601048307,0.6184524767532475,0.26568461714891345
