,H2OT_MEAN,H2OT_STD,H2OT_3550_M,H2OT_3550_STD,H2OT_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,PH_4500_S2N,ERR_5200,ERR_4500
BF73_100x100_051823_sp1,0.8184902978982325,0.06082016794449278,0.8184902978982325,0.06082016794449278,-,0.15987341263192478,0.028259816045084523,2219.781288255962,62.038665089753096,2292.048258469849,90.10163241209806,2147.5143180420755,85.304628837768,0.5382301400554461,0.14371224663787693,0.5054237530643872,0.14131975982069564,36.286711366250636,13.439968094569386,-,-
BF73_100x100_051823_sp2,0.8293673308338559,0.06165394459544883,0.8293673308338559,0.06165394459544883,-,0.16164702837329947,0.02852053598512978,2219.682723739994,62.15095227604074,2288.5653258136117,90.23457153233205,2150.8001216663765,85.49085083008137,0.5238490589766865,0.14047473022437915,0.47372190615421184,0.13243648315073278,34.24006382673283,13.815243382574524,-,-
BF73_100x100_051823_sp3,0.8247358000903466,0.06136734160250972,0.8247358000903466,0.06136734160250972,-,0.1572868127637851,0.027803031095053127,2163.0865216057414,60.46257921865144,2240.6228409005403,88.09064014127894,2085.5502023109425,82.84282143062548,0.45165803725543097,0.1231493211117639,0.44270435085326626,0.12391825324212764,29.17340786646984,10.053469926233973,-,-
BF76_100x100_051823_sp1,0.739094777900426,0.055955669659838024,0.739094777900426,0.055955669659838024,-,0.13823243204508173,0.02489071865836892,1814.897375576743,55.05162249597492,1865.8399274644546,79.09745789348369,1763.9548236890314,76.59188411669935,0.4813130199341408,0.12934087224040808,0.4090499136828208,0.11471460260858685,33.88963513069528,13.052166611675647,-,-
BF76_100x100_051823_sp2,0.7488781229897791,0.0567482891596817,0.7488781229897791,0.0567482891596817,-,0.13867961276027238,0.024983960609180747,1734.4242257403719,52.82186131705033,1789.7924764481002,76.1401253413046,1679.0559750326436,73.2344006939445,0.5008568263738076,0.1338506611276434,0.4470019799597011,0.12541403970844694,30.539655462386904,14.019451125312633,-,-
BF76_100x50_051823_sp3,0.7535241102348644,0.057078860955142426,0.7535241102348644,0.057078860955142426,-,0.09385821265954937,0.01745271404525584,1663.2494549062699,51.01275837016406,1693.800620240694,72.5266268759744,1632.6982895718459,71.75719099939852,0.4956118213768207,0.13616112834252075,0.4901074242591424,0.14055725589762585,20.53246907024968,8.458016210849086,-,-
BF77_50x50_051823_sp2,0.8728719524082434,0.07673529459775458,0.8728719524082434,0.07673529459775458,-,0.0948682397514277,0.021683837028739408,707.2990265355475,41.91326649214081,726.0820367389424,56.86484325675866,688.5160163321526,61.589587054542925,0.11906594847721642,0.032817313334942345,1.0354867476496763,0.30437492487633244,2.052263730769709,14.363919432884257,*,-
BF77_50x50_051823_sp3,0.8407447751393783,0.07381672443171315,0.8407447751393783,0.07381672443171315,-,0.0677896858227446,0.018162107927363454,722.1065013037163,41.868882662066085,753.9461787193101,57.76784345568198,690.2668238881225,60.620867726874806,0.6619322469329777,0.18102993014398186,0.4137343466029826,0.11796580376737001,10.445628501043963,5.493445884268685,-,-
D1010_100x100_051823_sp1,0.7533598588522383,0.07804852306972278,1.0887275833951349,0.07992561789366935,*,0.14939892023343831,0.02485005990077817,168.8088813627463,8.477180403276568,189.607434721157,12.002050115419832,146.78999089898056,11.842614283556326,0.6264903731509819,0.1498354860968659,0.6012378799087938,0.15351861985669935,47.38473510567548,10.301510396093745,-,-
D1010_100x100_051823_sp2,0.7072171271140022,0.07266444329992713,1.0812092546730452,0.07929758753081004,*,0.14581981647031458,0.02424832647531896,143.74241925240716,7.61487346847118,162.92189746385756,10.970165618967517,123.40350836116747,10.432228413385744,0.5510112148675533,0.13183895615073984,0.5585450884077351,0.14263090557246413,36.56814256307212,8.707087039153187,-,-
