,PH_3550_M,PH_3550_STD,H2OT_3550_MAX,BL_H2OT_3550_MAX,H2OT_3550_SAT?,PH_1635_BP,PH_1635_STD,H2Om_1635_MAX,BL_H2Om_1635_MAX,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,MAX_1515_ABS,BL_MAX_1515_ABS,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,MAX_1430_ABS,BL_MAX_1430_ABS,PH_5200_M,PH_4500_M,PH_5200_STD,PH_4500_STD,S2N_P5200,S2N_P4500,ERR_5200,ERR_4500,AVG_BL_BP,AVG_BL_STD,PCA1_BP,PCA1_STD,PCA2_BP,PCA2_STD,PCA3_BP,PCA3_STD,PCA4_BP,PCA4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PCA1_BP,PH_1635_PCA1_STD,PH_1635_PCA2_BP,PH_1635_PCA2_STD
ND70_02-01_30June2022_150x150_sp1,0.8427383220758259,0.0015072412973665774,0.7670085999999999,-0.05952315990233357,-,0.10269568110386894,0.0037161824310884208,0.01265972,0.04874771411835349,0.11418278229960065,0.004695165701626882,1524.6718262169154,1.5431626380149004,31.592696121758877,2.032089597279136,0.17167754157679077,0.05379141276741731,0.11083739123044363,0.006230029493992988,1431.4689088761268,1.9182306354069285,36.98540943556801,2.0985271670830317,0.17290761644646616,0.0791312788021897,0.005746507468177013,0.0024008001217308713,0.0001533397732356133,6.13112216576073e-06,16.31973159141072,11.937415532936905,-,-,0.6414410364364862,0.14754048600013028,1.160207860481027,1.716244947137094,0.14584062055569116,0.064571011284946,0.24961296497783259,0.23155000589215458,-0.1610059936063208,0.11422403896748178,0.0002574137496096009,0.00028934550773690665,0.17010466030588078,0.09185871433197094,-0.05483575491658878,0.02068529420160946,0.12350934916007189,0.02391729543830447
ND70_02-01_30June2022_150x150_sp2,0.816252044836423,0.002052218234802527,0.7362568,-0.062009043225812084,-,0.1003288977578772,0.003666377119931197,0.02683623,0.0790873796318082,0.09955545969820631,0.005075528337672099,1522.1182467620051,1.8988664125200032,35.58685486085203,2.3025757469480714,0.20358736923689977,0.10161114713223349,0.09328919469047701,0.0063715663270210495,1428.105062232179,1.8368823773253795,32.098549431123494,2.557363397085394,0.20564928114897843,0.1259573629243094,0.0007253535300756133,0.010026236685774693,1.9892587618659574e-05,0.00017719592777119017,3.8650722184471302,21.417367235610243,*,-,0.6207562191195504,0.15815650778069418,0.8468678019791184,1.8767212789403451,0.2814837435923021,0.06676039232405606,0.00447217314629004,0.2561515754788054,-0.2744863329083058,0.11836399861450375,0.00017501094911667167,0.0003149141730509144,0.22317555965450428,0.10099438232234781,-0.0458864816661814,0.020621964526626867,0.0833350483254849,0.02491698962805127
ND70_02-01_30June2022_150x150_sp3,0.8604157280314145,0.0015605352104689843,0.8054655,-0.038508954366427456,-,0.10256215821662738,0.0037006465153546094,0.06641647,0.08918007316677934,0.10823156088638439,0.004842806513530333,1522.7785408269565,1.7881945657246783,34.01685473118769,2.3478353954200086,0.19755661209144376,0.08664993718207267,0.10130539640380382,0.006369408712928987,1430.1387067678438,1.9771972162884734,33.52541542564174,2.4368285057578216,0.19396854030799157,0.1087275945554936,0.01010741110949559,0.0019214226676393473,0.00029561935688137347,1.717661844450882e-05,32.74589348430886,5.6850271394476195,-,-,0.3243190441761934,0.1454743423587502,-1.7293677607417555,1.7077654721715352,-0.10720898192299638,0.06357021646753887,-0.06735950313069097,0.23316759428251418,0.17752193720072582,0.11143873025494522,-0.0002926013786522771,0.0002869464874238489,0.3457760097297446,0.09178588575294196,-0.0316328250402515,0.02062432784495691,0.0837167150732243,0.02582081894847312
ND70_02-01_30June2022_150x150_sp4,0.8745042675280185,0.0020116900624267556,0.7969049,-0.059751076903655595,-,0.10904657190498698,0.0036599630251514825,0.03666375,0.08751649776276649,0.1068231621648334,0.004704068302826235,1522.3188172775883,1.6167774211635817,31.929354327987863,2.1443336003414655,0.22231163236570595,0.113084171871571,0.0985035638350733,0.005869653790439989,1431.2517591810956,1.8346858898935108,32.727386707916864,2.4226202978003415,0.2195572345387942,0.14132365956405837,0.003945708054783694,0.012588524707043455,0.0006676935804734782,0.0007287961269635935,4.861332666413735,4.136612218125159,-,-,0.4023459796701867,0.1387036769589386,-2.1406689573367914,1.6245989820665896,0.1238519150075717,0.06286293175806985,-0.36311096440617363,0.22231515719790804,-0.0511651385009403,0.10543722174812505,-0.00036762989644162575,0.0002732833994414762,0.40839419054465714,0.08743239111388701,-0.06588801113281106,0.020193305040287126,0.12068848410588767,0.023539291014312232
ND70_03-01_30June2022_150x150_sp1,0.938791418305564,0.002409449660358086,0.8512006,-0.06610926736286037,-,0.15038088859034265,0.0036435515320525245,0.01583762,0.07075550110011039,0.13234609275075515,0.0046418187521475324,1523.6498035697396,1.2583902515911694,29.556120640682344,1.4322056550548108,0.22812342322132415,0.09070647149002628,0.12788353454503568,0.006160920798284905,1433.519935260528,1.534848019040961,36.562067252939144,1.8928474856083648,0.2129856019722566,0.10926633282187846,0.004167488024014165,0.00913360615814906,0.00013784120747754167,0.00048629868619913394,19.000779406218655,15.599026400653571,-,-,0.527531415720906,0.15170921073018603,0.5263657440038306,1.777905461587659,0.3282521856887761,0.06524001902487932,-0.06886639960008961,0.24048251080913374,-0.22700189984828284,0.11634461589104886,0.00012258621351189504,0.0002993304945183138,0.20478784742696504,0.09530322517638601,-0.07835139853485296,0.019937750958063015,0.155929377638518,0.02045227550145159
ND70_03-01_30June2022_150x150_sp2,0.9441080940818862,0.002712098477144529,0.8552208,-0.06795061599880099,-,0.15111622667920904,0.0036642575748888915,0.0158635,0.06885273379735582,0.13517495765072068,0.0045898178390740285,1523.3336343688115,1.2332423829390222,29.301840687662363,1.3543694745147263,0.22886961887176552,0.08844836536334222,0.1299628083209712,0.0061364847647200375,1433.4904872396369,1.4796348695529062,36.452090864435014,1.8862201092197617,0.2129086677945799,0.10783319850838283,0.00269533021707188,0.010467037135171135,0.00024330133302314294,0.0002318043008902063,7.43394574576432,15.920091336763022,-,-,0.5797655998755226,0.15194164545622102,1.03275078803338,1.786665531717234,0.3429172402030694,0.06439546935076047,0.009883449018111484,0.2419317797739247,-0.27247735190588673,0.1157304672957439,0.0002210643808545578,0.0003003887600236408,0.1781520309829993,0.09576500615051968,-0.08890028783447479,0.01983189276044015,0.16692655246448682,0.019896940219927505
ND70_03-01_30June2022_150x150_sp3,1.0283371322101138,0.0029375484041713864,0.9510617,-0.05524521185382188,-,0.16601158450227538,0.003652076712586515,0.02816319,0.07845792699343546,0.14583105377513772,0.004640961095069071,1523.0605188941715,1.1958249765071407,29.75226376751835,1.3039600573462629,0.24978428132834357,0.0983017779578203,0.13940900498830025,0.0062143358386601314,1433.3042485022056,1.4014720422546822,35.886855908295836,1.8521721775227238,0.2328355313911701,0.12060484121227377,0.0020531309985781306,0.010784627387663392,8.840857968885917e-05,0.00020297862196057653,3.204685487879925,16.236227827479244,*,-,0.4892620535425618,0.15188573887285126,-0.5418134211074235,1.779074434680677,0.32291343093089214,0.06469770833225885,-0.15451666604249514,0.2411097022960059,-0.18351922672074547,0.11636692465964134,-1.5949670123923694e-05,0.0002995758631749487,0.2814048497672543,0.09539488635515286,-0.09219114906017165,0.01991253950900824,0.17153218425324948,0.020541660490361487
ND70_03-01_30June2022_150x150_sp4,1.0847636315503717,3.5958416782246916e-05,1.010081,-0.0485383433928369,-,0.1643916601186655,0.003622984424222785,0.08095025,0.11432884711614713,0.15042944381073156,0.004596074712762095,1520.6455449627476,1.0794902859147804,30.40941428835831,1.371475661794777,0.2691338050573039,0.11305410146437228,0.13849116603290867,0.005585790460497298,1432.3769297291956,1.256574144175113,32.096054237484346,1.6564545610287316,0.2326205544332369,0.12601780577732236,0.008756085831612604,0.013880500315716256,0.0007680110987519028,0.00021837808088187919,3.3215477387419448,4.9357083647671605,*,-,0.2941189057195392,0.14261129761217753,-2.1568420641635524,1.6676248285942714,-0.2688083526162063,0.0629617093484988,-0.32019252441873175,0.2272203395088678,0.3163536587841892,0.1094070224900512,-0.0004536646874055408,0.0002804027802066503,0.4036226509772682,0.08947063539520612,-0.10706154584709325,0.019920941915658782,0.15420586995027386,0.020743009486075912
ND70_0503_29June2022_100x60_256s_sp1,1.2672746242181019,0.0016718392120125475,1.252181,0.01661836117653852,-,0.2013280319137867,0.0036620188253481765,0.12331400000000001,0.16938290138987763,0.08446164226121723,0.004670015620912724,1522.5043288949387,2.106657076448372,31.021966558899678,2.5856347360787373,0.24449599220007448,0.1570938727350118,0.08115058168640629,0.005999166340656069,1432.4104785848674,2.504124962956095,35.37076741601509,2.7875284577072543,0.23773862777999624,0.17130551457996626,0.010666224506546381,0.004703859279436579,0.0006991640914306009,1.7173811172897458e-05,10.297461063071495,7.23163280158835,-,-,0.41043888938085166,0.14854720234032795,0.10456501978433153,1.7417516064283354,0.2391066099966766,0.06443501211104606,0.18236584914699303,0.2356156989937497,0.10776733094517535,0.11440190038663879,2.7118811245033972e-05,0.0002929179594021244,0.29455043662712305,0.09334314998219848,-0.08321218086890231,0.020124431929297814,0.1032353466671861,0.02187798766320421
ND70_0503_29June2022_95x80_256s_sp2,1.238370454757591,0.001124648646560584,1.1989809999999999,-0.00993380174352551,-,0.1984167152963091,0.0036524967166520553,0.1175844,0.1878295865358427,0.07117569488399213,0.004368660207234805,1519.9415745995561,2.473056678140864,34.8456982111843,2.7404769772714435,0.2651249117709226,0.19435803212744773,0.06135764558354541,0.004938791593949679,1430.5223840944172,2.5170507412823127,28.347665187581896,3.0503351320244034,0.25355107519575004,0.20393924648062062,0.005530245160393296,0.0061561618983253285,0.00022085017075057175,6.815648217181978e-05,9.4529326413587,9.412718099512213,-,-,0.29864531939693684,0.1353961800561475,-1.421829529882786,1.5577053571013233,0.12745931663129179,0.06111991774512886,-0.33020307251226316,0.20889274652280415,0.19153722232429132,0.10509008953516219,-0.00036947240693858307,0.0002630350343685571,0.41891367989637684,0.08299864481133502,-0.06235526874490738,0.019913007456895185,0.07040841148883135,0.020358114482207975
