Wavenumber,Absorbance,BL_MIR_3550,Subtracted_Peak,Subtracted_Peak_Hat
2300.758,0.49030340000000006,0.47259809225051413,0.01770530774948592,0.01770530774948592
2302.687,0.491166,0.4725865711120303,0.018579428887969707,0.018579428887969707
2304.615,0.4924338,0.47257504997354655,0.01985875002645343,0.01985875002645343
2306.5429999999997,0.4933013,0.47256352883506353,0.02073777116493647,0.02073777116493647
2308.472,0.4940191,0.4725520076965825,0.02146709230341748,0.02146709230341748
2310.401,0.4954559,0.472540486558105,0.022915413441895016,0.022915413441895016
2312.3289999999997,0.4969129,0.47252896541963296,0.024383934580367028,0.024383934580367028
2314.258,0.4984064,0.47251744428116865,0.025888955718831375,0.025888955718831375
2316.186,0.4989901,0.47250592314271456,0.026484176857285435,0.026484176857285435
2318.115,0.4996738,0.4724944020042733,0.027179397995726717,0.027179397995726717
2320.0429999999997,0.5009117999999999,0.47248288086584767,0.028428919134152242,0.028428919134152242
2321.972,0.5020132,0.47247135972744053,0.029541840272559516,0.029541840272559516
2323.9,0.5029918999999999,0.4724598385890549,0.030532061410945055,0.030532061410945055
2325.8289999999997,0.5037696,0.47244831745069416,0.031321282549305884,0.031321282549305884
2327.758,0.5044319,0.47243679631236174,0.031995103687638304,0.031995103687638304
2329.686,0.5046871,0.4724252751740615,0.032261824825938534,0.032261824825938534
2331.615,0.5055885999999999,0.47241375403579794,0.033174845964202004,0.03246593620603283
2333.5429999999997,0.5060652,0.47240223289757566,0.033662967102424335,0.033174845964202004
2335.472,0.5057936,0.47239071175939995,0.033402888240600004,0.033402888240600004
2337.4,0.5062478,0.47237919062127615,0.03386860937872388,0.033662967102424335
2339.3289999999997,0.5081210999999999,0.47236766948321,0.035753430516789864,0.03386860937872388
2341.257,0.5095032,0.47235614834520745,0.037147051654792596,0.03400665734361258
2343.186,0.5093755999999999,0.4723446272072747,0.037030972792725214,0.03423361506835304
2345.115,0.5084257999999999,0.4723331060694187,0.03609269393058123,0.035753430516789864
2347.0429999999997,0.5065552,0.47232158493164694,0.03423361506835304,0.035753430516789864
2348.972,0.504776,0.47231006379396717,0.03246593620603283,0.035753430516789864
2350.9,0.5063052,0.47229854265638743,0.03400665734361258,0.035753430516789864
2352.8289999999997,0.5087759,0.4722870215189161,0.03648887848108384,0.035753430516789864
2354.757,0.5094585,0.4722755003815617,0.03718299961843835,0.035753430516789864
2356.686,0.5089626,0.4722639792443333,0.036698620755666767,0.035753430516789864
2358.614,0.5093957,0.4722524581072404,0.03714324189275958,0.035753430516789864
2360.5429999999997,0.5100619000000001,0.4722409369702931,0.037820963029706944,0.035619726439569344
2362.471,0.5086391,0.47222941583350175,0.03640968416649826,0.03423361506835304
2364.4,0.5083865,0.4722178946968772,0.03616860530312277,0.03400665734361258
2366.3289999999997,0.5078261,0.4722063735604306,0.035619726439569344,0.033467847575826826
2368.257,0.5056627,0.4721948524241732,0.033467847575826826,0.03246593620603283
2370.186,0.5046407999999999,0.47218333128811685,0.03245746871188304,0.03245746871188304
2372.114,0.5040298,0.47217181015227355,0.03185798984772642,0.03185798984772642
2374.0429999999997,0.5021691,0.4721602890166557,0.030008810983344347,0.030008810983344347
2375.971,0.49982,0.4721487678812758,0.027671232118724187,0.027671232118724187
2377.9,0.49821229999999994,0.47213724674614677,0.026075053253853175,0.026075053253853175
2379.828,0.49649970000000004,0.47212572561128147,0.024373974388718578,0.024373974388718578
2381.757,0.49476980000000004,0.47211420447669306,0.02265559552330698,0.02265559552330698
2383.686,0.49387,0.47210268334239497,0.021767316657605007,0.021767316657605007
2385.614,0.49350770000000005,0.4720911622084008,0.021416537791599244,0.021416537791599244
2387.542,0.49254549999999997,0.4720796410747247,0.02046585892527525,0.02046585892527525
2389.471,0.49136840000000004,0.4720681199413815,0.019300280058618557,0.019300280058618557
