Wavenumber,Absorbance,BL_MIR_3550,Subtracted_Peak,Subtracted_Peak_Hat
3301.6740000000004,2.271111,0.4625986532635728,1.808512346736427,1.8262212317056687
3303.603,2.276464,0.46257753706840965,1.81388646293159,1.8298689393648166
3305.531,2.33533,0.46255641970840183,1.8727735802915981,1.8306925659466495
3307.46,2.316462,0.4625353011831273,1.8539266988168728,1.8312271845784287
3309.389,2.263736,0.4625141814921827,1.8012218185078175,1.8473448935951429
3311.317,2.292362,0.4624930606351832,1.8298689393648166,1.8484233089357194
3313.2459999999996,2.325297,0.46247193861176217,1.8628250613882378,1.8539266988168728
3315.1740000000004,2.293678,0.4624508154215711,1.8312271845784287,1.8552874807159412
3317.103,2.310853,0.4624296910642805,1.8484233089357194,1.8552874807159412
3319.031,2.3393080000000004,0.462408565539579,1.8768994344604213,1.8628250613882378
3320.96,2.350549,0.46238743884717415,1.8881615611528257,1.869132079604668
3322.888,2.351082,0.4623663109867922,1.8887156890132077,1.8727735802915981
3324.817,2.3963799999999997,0.4623451819581784,1.9340348180418214,1.8768994344604213
3326.7459999999996,2.3664560000000003,0.46232405176109703,1.9041319482389034,1.8799447539699714
3328.6740000000004,2.331435,0.4623029203953319,1.869132079604668,1.8799447539699714
3330.603,2.428111,0.46228178786068586,1.965829212139314,1.8799447539699714
3332.531,2.429805,0.46226065415698103,1.9675443458430188,1.8881615611528257
3334.46,2.317527,0.4622395192840589,1.8552874807159412,1.8887156890132077
3336.388,2.2940270000000003,0.4622183832417813,1.8318086167582188,1.8937817472036067
3338.317,2.342142,0.46219724603002865,1.8799447539699714,1.9041319482389034
3340.245,2.3855470000000003,0.4621761076486999,1.9233708923513004,1.9063073145134672
3342.1740000000004,2.379588,0.4621549680977128,1.9174330319022872,1.9159841726229954
3344.103,2.378118,0.4621338273770048,1.9159841726229954,1.9174330319022872
3346.031,2.36842,0.46211268548653284,1.9063073145134672,1.9174330319022872
3347.9590000000003,2.298542,0.46209154242627337,1.8364504575737266,1.9225058937731803
3349.888,2.276453,0.4620703981962223,1.8143826018037776,1.9225058937731803
3351.817,2.3558310000000002,0.46204925279639364,1.8937817472036067,1.9225058937731803
3353.745,2.384534,0.4620281062268196,1.9225058937731803,1.9225058937731803
3355.6740000000004,2.431567,0.46200695848755147,1.9695600415124483,1.9233708923513004
3357.6020000000003,2.52821,0.4619858095786597,2.0662241904213405,1.9266729525062622
3359.531,2.565389,0.4619646595002343,2.1034243404997657,1.9406022655228374
3361.4590000000003,2.531299,0.46194350825238645,2.0693554917476136,1.9421797438094837
3363.388,2.426313,0.46192235583524877,1.9643906441647512,1.9500137977510252
3365.316,2.411915,0.46190120224897474,1.9500137977510252,1.9519449055737788
3367.245,2.388553,0.4618800474937376,1.9266729525062622,1.9643906441647512
3369.1740000000004,2.3638630000000003,0.46185889156972976,1.9020041084302706,1.9695600415124483
3371.1020000000003,2.4024400000000004,0.461837734477163,1.9406022655228374,1.9832280685052794
3373.031,2.4611,0.4618165762162681,1.999283423783732,1.9840745832127045
3374.9590000000003,2.44587,0.46179541678729574,1.9840745832127045,1.9840745832127045
3376.888,2.403954,0.4617742561905166,1.9421797438094837,1.9843209006586224
3378.816,2.413698,0.4617530944262215,1.9519449055737788,1.9843209006586224
3380.745,2.44496,0.4617319314947205,1.9832280685052794,1.9840745832127045
3382.673,2.486843,0.46171076739634354,2.0251322326036565,1.9840745832127045
3384.6020000000003,2.523663,0.46168960213144034,2.0619733978685595,1.9840745832127045
3386.531,2.512555,0.46166843570038085,2.050886564299619,1.9843209006586224
3388.4590000000003,2.4621009999999997,0.46164726810355616,2.0004537318964433,1.9895149376785426
3390.387,2.4459470000000003,0.4616260993413779,1.9843209006586224,1.9910590705857223
3392.316,2.452664,0.46160492941427766,1.9910590705857223,1.999283423783732
3394.245,2.438515,0.4615837583227072,1.976931241677293,2.0004537318964433
3396.173,2.519965,0.4615625860671381,2.058402413932862,2.008963587351938
3398.1020000000003,2.4705049999999997,0.46154141264806203,2.008963587351938,2.0251322326036565
3400.03,2.429942,0.4615202380659911,1.968421761934009,2.029047292652771
3401.9590000000003,2.451014,0.4614990623214573,1.9895149376785426,2.0477872003903537
3403.887,2.416861,0.46147788541501267,1.9553831145849871,2.050886564299619
3405.816,2.490504,0.46145670734722877,2.029047292652771,2.050886564299619
3407.744,2.559611,0.46143552811869715,2.098175471881303,2.058402413932862
3409.673,2.5700540000000003,0.46141434773002976,2.1086396522699706,2.06987775892791
3411.6020000000003,2.5721939999999996,0.4613931661818592,2.1108008338181405,2.0826043854130245
3413.53,2.551821,0.4613719834748396,2.0904490165251604,2.0904490165251604
