Wavenumber,Absorbance,BL_MIR_3550,Subtracted_Peak,Subtracted_Peak_Hat
2100.189,0.47280559999999994,0.4755556521503726,-0.0027500521503726616,-0.0011426431198079956
2102.117,0.4729241,0.4755367112485251,-0.0026126112485250763,-0.0012693067374691114
2104.0460000000003,0.4733307,0.4755177703466501,-0.0021870703466501107,-0.0012954840255569033
2105.975,0.47315070000000004,0.4754988294446942,-0.002348129444694147,-0.0015040476402135017
2107.903,0.47337920000000006,0.4754798885425817,-0.0021006885425816635,-0.0016761658342130392
2109.8320000000003,0.4739569,0.4754609476402135,-0.0015040476402135017,-0.0018733022128538113
2111.76,0.4741727,0.4754420067374691,-0.0012693067374691114,-0.0018733249302973487
2113.689,0.4737469,0.47542306583421307,-0.0016761658342130392,-0.0020185567327445364
2115.617,0.4735308,0.4754041249302973,-0.0018733249302973487,-0.0020185567327445364
2117.5460000000003,0.4740897,0.4753851840255569,-0.0012954840255569033,-0.0020185567327445364
2119.474,0.47422359999999997,0.47536624311980796,-0.0011426431198079956,-0.0020185567327445364
2121.403,0.47347399999999995,0.47534730221285376,-0.0018733022128538113,-0.0018733249302973487
2123.3320000000003,0.47320779999999996,0.47532836130448586,-0.0021205613044859017,-0.0018733022128538113
2125.26,0.47314359999999994,0.4753094203944772,-0.002165820394477269,-0.001732015810370524
2127.188,0.4731415,0.47529047948257974,-0.0021489794825797492,-0.0016761658342130392
2129.117,0.473102,0.4752715385685235,-0.002169538568523477,-0.0015040476402135017
2131.0460000000003,0.47288459999999993,0.4752525976520164,-0.0023679976520164514,-0.001348474884536821
2132.974,0.4732151,0.47523365673274454,-0.0020185567327445364,-0.001348474884536821
2134.903,0.47348270000000003,0.47521471581037056,-0.001732015810370524,-0.0012954840255569033
2136.831,0.47384729999999997,0.4751957748845368,-0.001348474884536821,-0.0012341339548683217
2138.76,0.4739427,0.4751768339548683,-0.0012341339548683217,-0.0011426431198079956
2140.688,0.4741176,0.4751578930209766,-0.0010402930209766348,-0.0010402930209766348
2142.617,0.4745648,0.4751389520824606,-0.0005741520824605884,-0.0005741520824605884
2144.545,0.4746893,0.47512001113890884,-0.00043071113890885693,-0.00043071113890885693
2146.474,0.4751055,0.4751010701899038,4.4298100962403275e-06,-0.00016116030703555717
2148.403,0.47527749999999996,0.4750821292350232,0.00019537076497677663,4.4298100962403275e-06
2150.331,0.47578339999999997,0.4750631882738449,0.0007202117261550511,4.048072981893691e-05
2152.26,0.47609799999999997,0.47504424730594685,0.0010537526940531117,0.00017589866620598693
2154.188,0.4759219,0.47502530633090667,0.0008965936690933374,0.00019537076497677663
2156.117,0.4754097,0.475006365348302,0.0004033346516980063,0.0003701217771930887
2158.045,0.4755513,0.47498742435771035,0.0005638756422896574,0.0004033346516980063
2159.974,0.47613809999999995,0.4749684833587097,0.0011696166412902276,0.0005638756422896574
2161.902,0.47609579999999996,0.4749495423508782,0.0011462576491217402,0.0007202117261550511
2163.831,0.4751065,0.474930601333794,0.00017589866620598693,0.0008965936690933374
2165.76,0.4747505,0.4749116603070356,-0.00016116030703555717,0.0010537526940531117
2167.688,0.47493320000000006,0.4748927192701811,4.048072981893691e-05,0.0011462576491217402
2169.617,0.47524390000000005,0.47487377822280696,0.0003701217771930887,0.0011696166412902276
2171.545,0.47613809999999995,0.4748548371644898,0.0012832628355101683,0.0012832628355101683
2173.474,0.4761469,0.4748358960948063,0.001311003905193675,0.001311003905193675
2175.402,0.4762571,0.4748169550133335,0.0014401449866665028,0.0014401449866665028
2177.331,0.47698549999999995,0.47479801391964843,0.0021874860803515195,0.0021874860803515195
2179.259,0.4775736,0.4747790728133284,0.0027945271866716137,0.0027945271866716137
2181.188,0.4779062,0.4747601316939506,0.00314606830604941,0.00314606830604941
2183.116,0.47810109999999995,0.4747411905610929,0.0033599094389070716,0.003359439037644907
2185.045,0.4782633,0.47472224941433305,0.0035410505856669494,0.0033599094389070716
2186.974,0.478187,0.47470330825324936,0.0034836917467506168,0.0033823329225796117
2188.902,0.4780667,0.4746843670774204,0.0033823329225796117,0.003405797781771802
2190.831,0.4781054,0.4746654258864249,0.003439974113575106,0.003439974113575106
2192.759,0.4783804,0.4746464846798417,0.0037339153201582653,0.0034836917467506168
2194.688,0.47841490000000003,0.47462754345724995,0.0037873565427500866,0.0035410505856669494
2196.616,0.4780144,0.4746086022182282,0.003405797781771802,0.0036891803107902965
2198.545,0.4779491,0.4745896609623551,0.003359439037644907,0.0037339153201582653
2200.473,0.4782599,0.4745707196892097,0.0036891803107902965,0.0037873565427500866
2202.402,0.47856279999999995,0.474551778398371,0.004011021601628972,0.004011021601628972
2204.331,0.4788179,0.47453283708941796,0.00428506291058206,0.00428506291058206
2206.259,0.47934629999999995,0.4745138957619302,0.004832404238069743,0.004832404238069743
2208.188,0.47952259999999997,0.47449495441548734,0.00502764558451263,0.00502764558451263
2210.116,0.47966099999999995,0.4744760130496694,0.005184986950330539,0.005066628335943124
2212.045,0.4795237,0.4744570716640569,0.005066628335943124,0.005184986950330539
2213.973,0.47970609999999997,0.47443813025823056,0.005267969741769407,0.005267969741769407
2215.902,0.4800714,0.47441918883177114,0.005652211168228838,0.005652211168228838
2217.83,0.48011640000000005,0.4744002473842599,0.005716152615740155,0.005684294084722263
2219.759,0.4800656,0.4743813059152777,0.005684294084722263,0.005716152615740155
2221.688,0.4806269,0.4743623644244057,0.00626453557559431,0.00626453557559431
2223.616,0.4806623,0.4743434229112254,0.006318877088774599,0.006318877088774599
2225.544,0.4807653,0.47432448137531835,0.0064408186246816546,0.0064408186246816546
2227.473,0.4812223,0.47430553981626605,0.006916760183733939,0.006465185003945995
2229.402,0.48141369999999994,0.47428659823365,0.0071271017663499525,0.006821443372947822
2231.33,0.48108909999999994,0.4742676566270521,0.006821443372947822,0.006888726659762534
2233.259,0.4807139,0.47424871499605403,0.006465185003945995,0.006916760183733939
2235.187,0.48111850000000006,0.4742297733402375,0.006888726659762534,0.0071271017663499525
2237.116,0.4815927,0.47421083165918465,0.007381868340815334,0.007363110047522714
2239.044,0.481555,0.4741918899524773,0.007363110047522714,0.007381868340815334
2240.973,0.4817357,0.4741729482196978,0.00756275178030219,0.00756275178030219
2242.901,0.4823535,0.4741540064604286,0.00819949353957139,0.00819949353957139
2244.83,0.48301170000000004,0.4741350646742519,0.008876635325748117,0.008876635325748117
2246.759,0.4834883,0.47411612286075,0.009372177139249982,0.009372177139249982
2248.687,0.48386590000000007,0.4740971810195054,0.009768718980494695,0.009768718980494695
2250.616,0.4842955,0.47407823915010117,0.010217260849898824,0.010013044674853033
2252.544,0.48436190000000007,0.4740592972521204,0.010302602747879641,0.010217260849898824
2254.473,0.4840534000000001,0.47404035532514704,0.010013044674853033,0.010302602747879641
2256.401,0.48448549999999996,0.47402141336876485,0.010464086631235103,0.010464086631235103
2258.33,0.4846672000000001,0.474002471382558,0.010664728617442054,0.010664728617442054
2260.258,0.4850018,0.4739835293661107,0.011018270633889271,0.011018270633889271
2262.187,0.4853287,0.4739645873190071,0.01136411268099291,0.011038539010398307
2264.115,0.48516590000000004,0.47394564524083155,0.011220254759168491,0.011125596868831744
2266.044,0.4850523,0.47392670313116825,0.011125596868831744,0.011220254759168491
2267.973,0.4849463,0.4739077609896017,0.011038539010398307,0.011235281184283796
2269.901,0.4851241,0.4738888188157162,0.011235281184283796,0.01136411268099291
2271.83,0.48573279999999996,0.4738698766090963,0.011862923390903668,0.011862923390903668
2273.758,0.4862497,0.4738509343693262,0.012398765630673825,0.012370150211325759
2275.687,0.48634279999999996,0.4738319920959905,0.012510807904009491,0.012398765630673825
2277.615,0.48618320000000004,0.4738130497886743,0.012370150211325759,0.012510807904009491
2279.544,0.4864016,0.47379410744696293,0.012607492553037059,0.012607492553037059
2281.472,0.48747559999999995,0.4737751650704421,0.013700434929557859,0.013319819788683906
2283.401,0.48778999999999995,0.4737562226586978,0.014033777341302123,0.013700434929557859
2285.33,0.48705709999999997,0.47373728021131606,0.013319819788683906,0.013745062272117248
2287.258,0.4874634,0.47371833772788274,0.013745062272117248,0.014033777341302123
2289.187,0.48858050000000003,0.4736993952079837,0.01488110479201632,0.014722289942868116
2291.115,0.4885974,0.47368045265120473,0.014916947348795284,0.01488110479201632
2293.044,0.4883838,0.47366151005713186,0.014722289942868116,0.014916947348795284
2294.972,0.488829,0.47364256742535077,0.015186432574649245,0.015186432574649245
2296.901,0.48939279999999996,0.4736236247554478,0.01576917524455218,0.01576917524455218
2298.8289999999997,0.4898232,0.4736046820470095,0.016218517952990508,0.016218517952990508
2300.758,0.49030340000000006,0.4735857392996227,0.016717660700377335,0.016717660700377335
2302.687,0.491166,0.47356679651287453,0.01759920348712546,0.01759920348712546
2304.615,0.4924338,0.4735478536863526,0.018885946313647373,0.018885946313647373
2306.5429999999997,0.4933013,0.47352891081964515,0.019772389180354843,0.019772389180354843
2308.472,0.4940191,0.47350996791234073,0.020509132087659254,0.020509132087659254
2310.401,0.4954559,0.4734910249640285,0.0219648750359715,0.0219648750359715
2312.3289999999997,0.4969129,0.4734720819742981,0.023440818025701915,0.023440818025701915
2314.258,0.4984064,0.47345313894273966,0.024953261057260367,0.024953261057260367
2316.186,0.4989901,0.4734341958689439,0.025555904131056073,0.025555904131056073
2318.115,0.4996738,0.4734152527525019,0.0262585472474981,0.0262585472474981
2320.0429999999997,0.5009117999999999,0.4733963095930046,0.027515490406995302,0.027515490406995302
2321.972,0.5020132,0.47337736639004385,0.028635833609956196,0.028635833609956196
2323.9,0.5029918999999999,0.4733584231432117,0.029633476856788243,0.029633476856788243
2325.8289999999997,0.5037696,0.47333947985210073,0.03043012014789931,0.03043012014789931
2327.758,0.5044319,0.47332053651630396,0.031111363483696086,0.031111363483696086
2329.686,0.5046871,0.4733015931354145,0.03138550686458558,0.03138550686458558
2331.615,0.5055885999999999,0.47328264970902534,0.032305950290974605,0.031663843242901446
2333.5429999999997,0.5060652,0.4732637062367299,0.03280149376327007,0.032305950290974605
2335.472,0.5057936,0.4732447627181217,0.03254883728187824,0.03254883728187824
2337.4,0.5062478,0.4732258191527952,0.03302198084720481,0.03280149376327007
2339.3289999999997,0.5081210999999999,0.47320687554034524,0.03491422445965464,0.03302198084720481
2341.257,0.5095032,0.47318793188036734,0.036315268119632704,0.03321198714657264
2343.186,0.5093755999999999,0.47316898817245734,0.03620661182754259,0.033424099388774
2345.115,0.5084257999999999,0.4731500444162114,0.03527575558378854,0.03491422445965464
2347.0429999999997,0.5065552,0.473131100611226,0.033424099388774,0.03491422445965464
2348.972,0.504776,0.47311215675709856,0.031663843242901446,0.03491422445965464
2350.9,0.5063052,0.47309321285342737,0.03321198714657264,0.03491422445965464
2352.8289999999997,0.5087759,0.47307426889981125,0.0357016311001887,0.03491422445965464
2354.757,0.5094585,0.4730553248958494,0.03640317510415064,0.03491422445965464
2356.686,0.5089626,0.4730363808411412,0.03592621915885885,0.03491422445965464
2358.614,0.5093957,0.47301743673528623,0.03637826326471377,0.03491422445965464
2360.5429999999997,0.5100619000000001,0.4729984925778854,0.03706340742211467,0.03488444020757897
2362.471,0.5086391,0.4729795483685399,0.03565955163146012,0.033424099388774
2364.4,0.5083865,0.4729606041068511,0.03542589589314887,0.03321198714657264
2366.3289999999997,0.5078261,0.472941659792421,0.03488444020757897,0.03273998457514815
2368.257,0.5056627,0.47292271542485187,0.03273998457514815,0.031737028996253525
2370.186,0.5046407999999999,0.47290377100374636,0.031737028996253525,0.031737028996253525
2372.114,0.5040298,0.4728848265287072,0.031144973471292747,0.031144973471292747
2374.0429999999997,0.5021691,0.47286588199933777,0.029303218000662268,0.029303218000662268
2375.971,0.49982,0.4728469374152414,0.026973062584758567,0.026973062584758567
2377.9,0.49821229999999994,0.47282799277602205,0.025384307223977887,0.025384307223977887
2379.828,0.49649970000000004,0.4728090480812842,0.023690651918715833,0.023690651918715833
2381.757,0.49476980000000004,0.4727901033306326,0.021979696669367443,0.021979696669367443
2383.686,0.49387,0.47277115852367246,0.021098841476327512,0.021098841476327512
2385.614,0.49350770000000005,0.4727522136600095,0.020755486339990525,0.020755486339990525
2387.542,0.49254549999999997,0.4727332687392493,0.019812231260750657,0.019812231260750657
2389.471,0.49136840000000004,0.47271432376099765,0.018654076239002393,0.018654076239002393
2391.4,0.4906288,0.4726953787248609,0.017933421275139083,0.017933421275139083
2393.328,0.49040100000000003,0.47267643363044576,0.017724566369554273,0.017724566369554273
2395.257,0.4896003,0.47265748847735956,0.016942811522640433,0.016942811522640433
2397.185,0.4889923,0.4726385432652096,0.016353756734790392,0.016353756734790392
2399.114,0.4887333,0.4726195979936036,0.01611370200639639,0.01611370200639639
2401.042,0.4880266,0.4726006526621495,0.015425947337850465,0.015425947337850465
2402.971,0.4871897,0.4725817072704554,0.014607992729544605,0.014607992729544605
2404.899,0.4866867,0.47256276181813,0.014123938181870022,0.014123938181870022
2406.828,0.4863838,0.4725438163047819,0.01383998369521805,0.01383998369521805
2408.757,0.4863186,0.47252487073002053,0.01379372926997946,0.01379372926997946
2410.685,0.48590920000000004,0.47250592509345557,0.013403274906544471,0.013403274906544471
2412.614,0.4850522,0.4724869793946974,0.012565220605302574,0.012565220605302574
2414.542,0.4842309,0.4724680336333569,0.011762866366643143,0.011762866366643143
2416.471,0.48396809999999996,0.47244908780904465,0.011519012190955302,0.011519012190955302
2418.399,0.48355509999999996,0.47243014192137167,0.011124958078628289,0.011124958078628289
2420.328,0.48313770000000006,0.4724111959699489,0.010726504030051154,0.010794850045612425
2422.256,0.48318710000000004,0.4723922499543876,0.010794850045612425,0.010726504030051154
2424.185,0.4830706,0.47237330387429904,0.010697296125700972,0.010697296125700972
2426.114,0.48200909999999997,0.47235435772929446,0.009654742270705508,0.009654742270705508
2428.042,0.4805638,0.47233541151898567,0.008228388481014315,0.008228388481014315
2429.971,0.4797589,0.47231646524298476,0.007442434757015226,0.007442434757015226
2431.899,0.47956109999999996,0.47229751890090393,0.007263581099096028,0.007263581099096028
2433.828,0.4793577,0.4722785724923555,0.0070791275076445,0.0070791275076445
2435.756,0.4787431,0.47225962601695204,0.006483473983047938,0.006483473983047938
2437.685,0.4777545,0.47224067947430676,0.005513820525693269,0.005513820525693269
2439.613,0.4773884,0.472221732864033,0.005166667135966974,0.005166667135966974
2441.542,0.4773208,0.47220278618574446,0.005118013814255529,0.005118013814255529
2443.47,0.47652829999999996,0.47218383943905506,0.004344460560944896,0.004344460560944896
2445.399,0.4757105,0.47216489262357897,0.0035456073764210116,0.003689801215276234
2447.328,0.47581890000000004,0.4721459457389303,0.0036729542610697274,0.0036729542610697274
2449.256,0.4758168,0.47212699878472375,0.003689801215276234,0.0035456073764210116
2451.185,0.47475690000000004,0.47210805176057385,0.0026488482394261825,0.0026488482394261825
2453.113,0.47428760000000003,0.4720891046660959,0.002198495333904149,0.002393042499095055
2455.042,0.47446320000000003,0.472070157500905,0.002393042499095055,0.002198495333904149
2456.97,0.47422970000000003,0.4720512102646168,0.0021784897353832045,0.0021784897353832045
2458.899,0.47342799999999996,0.47203226295684775,0.001395737043152212,0.001395737043152212
2460.827,0.4722226,0.4720133155772138,0.0002092844227861712,0.0002092844227861712
2462.756,0.4714295,0.47199436812533135,-0.0005648681253313526,-0.0005648681253313526
2464.685,0.4712527,0.47197542060081665,-0.0007227206008166287,-0.0007227206008166287
