Wavenumber,Absorbance,STD
4573,0.006093141,2.61E-06
4574,0.005929635,2.61E-06
4575,0.005766483,2.61E-06
4576,0.005603757,2.61E-06
4577,0.005441536,2.61E-06
4578,0.005279905,2.61E-06
4579,0.00511896,2.61E-06
4580,0.0049588,2.61E-06
4581,0.004799534,2.61E-06
4582,0.004641278,2.61E-06
4583,0.004484153,2.61E-06
4584,0.004328289,2.61E-06
4585,0.00417382,2.61E-06
4586,0.004020888,2.61E-06
4587,0.003869639,2.61E-06
4588,0.003720224,2.61E-06
4589,0.003572797,2.61E-06
4590,0.00342752,2.61E-06
4591,0.003284552,2.61E-06
4592,0.00314406,2.61E-06
4593,0.003006208,2.61E-06
4594,0.002871164,2.61E-06
4595,0.002739094,2.61E-06
4596,0.002610166,2.61E-06
4597,0.002484544,2.61E-06
4598,0.00236239,2.61E-06
4599,0.002243863,2.61E-06
4600,0.002129121,2.61E-06
4601,0.002018314,2.61E-06
4602,0.001911587,2.61E-06
4603,0.00180908,2.61E-06
4604,0.001710928,2.61E-06
4605,0.001617253,2.61E-06
4606,0.001528176,2.61E-06
4607,0.001443804,2.61E-06
4608,0.001364236,2.61E-06
4609,0.001289564,2.61E-06
4610,0.001219867,2.61E-06
4611,0.001155213,2.61E-06
4612,0.001095663,2.61E-06
4613,0.001041263,2.61E-06
4614,0.000992049,2.61E-06
4615,0.000948046,2.61E-06
4616,0.000909268,2.61E-06
4617,0.000875714,2.62E-06
4618,0.000847376,2.62E-06
4619,0.000824231,2.62E-06
4620,0.000806246,2.62E-06
4621,0.000793377,2.62E-06
4622,0.000785568,2.62E-06
4623,0.000782754,2.62E-06
4624,0.000784856,2.62E-06
4625,0.000791791,2.62E-06
4626,0.00080346,2.62E-06
4627,0.000819759,2.62E-06
4628,0.000840574,2.62E-06
4629,0.000865782,2.62E-06
4630,0.000895256,2.62E-06
4631,0.000928857,2.62E-06
4632,0.000966443,2.62E-06
4633,0.001007865,2.62E-06
4634,0.001052969,2.62E-06
4635,0.001101597,2.62E-06
4636,0.001153585,2.62E-06
4637,0.001208769,2.62E-06
4638,0.001266979,2.62E-06
4639,0.001328044,2.62E-06
4640,0.001391793,2.62E-06
4641,0.001458052,2.62E-06
4642,0.001526648,2.62E-06
4643,0.001597406,2.63E-06
4644,0.001670154,2.63E-06
4645,0.001744721,2.63E-06
4646,0.001820937,2.63E-06
4647,0.001898633,2.63E-06
4648,0.001977645,2.63E-06
4649,0.00205781,2.63E-06
4650,0.002138969,2.64E-06
4651,0.002220967,2.64E-06
4652,0.002303652,2.64E-06
4653,0.002386876,2.64E-06
4654,0.002470498,2.64E-06
4655,0.002554377,2.64E-06
4656,0.002638382,2.64E-06
4657,0.002722383,2.64E-06
4658,0.002806256,2.64E-06
4659,0.002889885,2.64E-06
4660,0.002973154,2.64E-06
4661,0.003055957,2.64E-06
4662,0.00313819,2.65E-06
4663,0.003219758,2.65E-06
4664,0.003300566,2.66E-06
4665,0.00338053,2.67E-06
4666,0.003459567,2.68E-06
4667,0.003537601,2.70E-06
4668,0.00361456,2.72E-06
4669,0.003690378,2.75E-06
4670,0.003764993,2.78E-06
4671,0.003838348,2.82E-06
4672,0.003910391,2.87E-06
4673,0.003981074,2.93E-06
4674,0.004050353,3.01E-06
4675,0.004118188,3.09E-06
4676,0.004184546,3.19E-06
4677,0.004249393,3.31E-06
4678,0.004312702,3.44E-06
4679,0.00437445,3.59E-06
4680,0.004434616,3.76E-06
