Sample ID,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200,STN_P4500,ERR_4500,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200,PH_4500_STN,ERR_4500,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,Repeats,PH_1430,PH_1515,Thickness,PH_1515_norm,PH_1515_BP_norm,PH_1515_STD_norm,PH_1430_norm,PH_1430_BP_norm,PH_1430_STD_norm,Py_Devol_1430,Py_Devol_1515
ND70_03_01_06032022_150x150_sp1,2.693705755200007,0.0065197688923351,2.748995,0.1334080708343402,*,0.5364700415476612,0.0030867445786273,0.474114523022666,0.0035198451216106,1522.9341438418282,0.3756915426232541,30.54696108841399,0.4273063546733662,0.4564988458384346,0.0045551058549318,1432.6035446166002,0.4436235139235041,35.473877494098296,0.5384919257673046,0.0144573686651876,3.118338491307692e-05,0.0188262265064155,0.0001076098760772,11.58065321053894,-,15.198337048645785,-,1.6699303990170171,0.0158073889433603,2.9999999999999996,0.1461589886446532,0.5713157587324863,0.0200516540674741,-0.1752862215668725,0.0292875669247971,-0.1791055634139202,0.0305518012795953,0.0004034353803345,2.557354958099786e-05,0.9955161851268708,0.0079303496685874,-0.1575661385495978,0.0144665633800525,0.5160463188812675,0.0213173332359942,2.6396796314846034,0.2362576298323788,2.486529386019038,0.1919299556841577,*,1.0143223189259012,0.1742411793397126,1890.8163204214543,58.282185566717864,1929.8644567511683,83.67875036909602,1858.1605379116577,81.59691401661598,1.1108314253033738,0.2828341248209052,1.6298193446433196,0.4400442201307485,11.58065321053894,-,15.198337048645785,-,2802.1035465726272,2797.374951239974,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,ND70-3,0.477138263,0.538978056,112.3,0.2399724203027605,0.21109284195132055,0.0015671616748043633,0.2124391197684773,0.20324970874373757,0.002028096996852983,0.9567433199932545,0.879654593994576
ND70_03_01_06032022_150x150_sp2,5.958702738336034,0.0058775727542794,4.235761,0.0362477723211953,*,0.5604408881364739,0.003111979044144,0.5152413902698353,0.0036184020186756,1523.4007222187277,0.3425205270313055,30.2395454617058,0.3772658876012416,0.5010902835086868,0.0042088316935786,1432.7580482387434,0.4068092972467571,36.34313068179704,0.4829122993071734,0.0137124827183376,0.0001203972742737,0.0189285192518474,7.609014626645899e-05,14.027691798076496,-,15.318733162126412,-,1.9343229060576352,0.0326640684991831,2.5146497682068683,0.3427251148133316,0.751308600354997,0.0210067121635253,-0.0689420511854956,0.0572041335039282,-0.2999999999999999,0.0104937651821068,0.000393616266097,5.950828907079076e-05,1.0148185811989174,0.0190653245150952,-0.1582933507385208,0.0144387927623602,0.5595007250965297,0.0213664880859854,2.7833755081425124,0.2463959221269773,5.508862274959002,0.4246307904827577,*,1.061272895216817,0.1824305236828812,2133.6706850855726,65.51899615271067,2100.492062806095,91.04119211621165,2042.8020402398813,88.98747962031311,1.0552169227895307,0.2687695461176861,1.6411927219144782,0.4426925033099581,14.027691798076496,-,15.318733162126412,-,2711.8914693221036,2793.0835636178367,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,ND70-3,0.445742164,0.512862021,112.3,0.22834462199465716,0.22940400279155623,0.0016110427509686553,0.19846044701691898,0.2231034209744821,0.0018739232829824573,1.1241707066973516,1.0046393945591758
ND70_03_01_06032022_150x150_sp3,6.003930402516933,0.0048754829323996,6.0,-0.0060026803113111,*,0.5493596639394859,0.0030590290216659,0.5119351961332944,0.0034620011529755,1523.1870031577644,0.3310062085047991,30.28978981997217,0.3731785607636109,0.492173441551475,0.0039626616150925,1432.7931284935223,0.4027193670477509,35.754095208041136,0.4584798999532679,0.013527623634529,7.246687833803899e-05,0.0175318210010874,3.5139854998992735e-06,11.368982294181484,-,16.103457836688566,-,1.9307146414697505,0.0283381447403186,2.9999999999999996,0.2920713373722464,0.6099509490127718,0.020181619222088,0.0074817259644834,0.0469095908162665,-0.2999999999999999,0.0228012376803194,0.0004271111307811,5.029356838132045e-05,0.9857064011088028,0.0157531716031296,-0.1681798570363327,0.0143526763124707,0.5628148615275305,0.0209835383233099,2.638212221998894,0.230488102312199,5.542073320666585,0.4275596822316583,*,1.0386768494122467,0.1784508081320501,2108.948988358551,64.6421055109552,2083.7792713558183,90.063988198485,2003.3410930976193,87.13099119512957,1.039378165820838,0.2648584988101691,1.5177365483992578,0.4091723117820389,11.368982294181484,-,16.103457836688566,-,2710.683815872383,2797.418906946451,0.649720340707674,0.2294934659580812,62.125105109592305,7.205591472888485,30.3305350186184,8.300070588485939,344.1734631167209,12.941025138560756,0.7463657070140335,0.2885787056167198,0.6624214543470153,0.2682307191099471,ND70-3,0.467781615,0.531831336,112.3,0.23679044345503117,0.22793196622141335,0.001541407459027382,0.20827320347284062,0.2191333221511465,0.0017643195080554318,1.0521436195209917,0.9625893802791913
ND70_04_02_150x150_29June2022_256s_sp1,1.8659663545895304,0.0036203791335311,1.72656,-0.1031304197618317,-,0.340599418540554,0.0031052919704525,0.4095832637674462,0.0035906280499411,1522.4210824204008,0.4378412415893695,30.637513797645983,0.4884571634662871,0.3941714901789724,0.0042066049576257,1433.2583923648688,0.5093203014549926,34.82860597143689,0.5838960476895908,0.0071484166950416,0.0002127501499721,0.007435731950601,9.67389290982795e-07,8.370644683182908,-,14.670149649923538,-,1.051272168418849,0.0382726377008348,2.800706711478061,0.397231042645991,0.3576599650685019,0.020667036310557,-0.0008288806422812,0.0592941577730991,-0.2999999999999999,0.0284275355916875,0.000464572572916,6.805612082260076e-05,0.274480092825567,0.0210783826512048,-0.1224275687952575,0.0144421448778006,0.3449313022836544,0.0212982027330069,4.212392709581741,0.4127352227070391,4.212392709581741,0.4127352227070391,-,1.5420682590043189,0.2768103966895667,4089.8196388554006,215.3096339641073,4168.240791554343,309.66238974404354,4011.398486156458,299.2359575469492,1.2953497814352462,0.3292043990614122,1.5280831372561503,0.4091397849435065,8.370644683182908,-,14.670149649923538,-,2733.639244010042,2733.639244010042,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.42156086,0.458242703,46.6,0.49167671995708156,0.4394670212097062,0.0038526052037994637,0.4523185193133047,0.42293078345383306,0.004513524632645601,0.9350286698318541,0.8938129534545937
ND70_04_02_150x150_29June2022_256s_sp2,1.941985623527151,0.0023747039357395,1.804573,-0.0920160377613601,-,0.3569033431558527,0.0031807334024678,0.4295308931092901,0.003668302822124,1522.2811522489872,0.4177458583403082,30.564783610733887,0.4627902317716936,0.4123488363377506,0.0044518745033649,1433.289884004024,0.4863962045350177,34.708604209641,0.5792555480378262,0.0090257882625865,0.0007449194233439,0.0097095215065433,0.0003573086499897,7.745494437352075,-,9.141721174308667,-,0.753105893654234,0.0690139449678197,-0.6262560708630275,0.7135161725994714,0.4624091024931135,0.0213073395325822,-0.366436642577729,0.0935423270401236,-0.1457630051058636,0.0588377158421683,-9.532466516740832e-05,0.0001213338123025,0.4644958727835621,0.0365169727724303,-0.1478703495411909,0.0151465961317108,0.3826346610087767,0.0210955318082754,4.743491032621584,0.4813242975199261,4.743491032621584,0.4813242975199261,-,1.7483860853042528,0.3170219752156879,4635.084797155243,259.0508755785411,4729.682977085207,373.10828447641927,4540.486617225279,359.47132376185226,1.7696580926166177,0.4765296149625118,2.158977494842458,0.5887593307650082,7.745494437352075,-,9.141721174308667,-,2719.018680146312,2719.018680146312,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.426015791,0.454666029,43.3,0.5250185092378753,0.4959941028975637,0.004235915498988453,0.4919350935334873,0.47615339069024326,0.005140732682869399,0.967919135978109,0.9447173655221339
ND70_04_02_150x150_29June2022_256s_sp3,1.7779263641377965,0.0027736500332448,1.645648,-0.0959967222782081,-,0.3353483826749036,0.0031354418395724,0.4101739838863617,0.0036556680557467,1522.5026755799151,0.4539570362591688,30.655688441908097,0.4918117504550142,0.3911443255353831,0.0043963210538175,1433.3685345193169,0.5335280989437311,35.13160966485014,0.6297296824764248,0.0084559738161103,0.0001975944208421,0.008937714017624,0.0002538823776352,11.336873365818034,-,8.98147959107865,-,0.8927583450687868,0.0502803919711486,1.3629643826867723,0.5247446703146474,0.3696412368249235,0.021149505200613,-0.0563534348719553,0.0749119390031747,-0.2999999999999999,0.0374040712065784,0.0002324051124417,8.953992151608009e-05,0.3307414323946704,0.0275730563400209,-0.1488161963964851,0.0146210970538838,0.3876139995912357,0.02127156638603,4.6989389641755475,0.4980533713345541,4.6989389641755475,0.4980533713345541,-,1.7775298481082382,0.3279111757546392,4773.606955476896,286.02273642484903,4886.9702823802,413.44428632249986,4660.243628573591,395.3477521310997,1.7939148104340463,0.4619085503270099,2.150357668845901,0.5874458446329833,11.336873365818034,-,8.98147959107865,-,2720.233193484232,2720.233193484232,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.402861672,0.42791708,40.0,0.53489635,0.5127174798579522,0.0045695850696833755,0.5035770900000001,0.4889304069192289,0.005495401317271875,0.9709147152012592,0.9585361348193013
ND70_04_02_150x150_08042022_sp1,1.9148311379111385,0.0028814484899469,1.849498,-0.0332578603553091,-,0.3629003611796835,0.0032057617016147,0.430587415985486,0.0036944969878924,1522.4521391299602,0.4236070693721934,30.63199499197268,0.4628209732197133,0.4160118489790798,0.0045928944038717,1432.8242198222429,0.4928336958337032,35.502110129475724,0.5878561712686192,0.0093517626371771,9.61993118678542e-05,0.0088681980201815,3.4168166666448616e-05,11.75809272232039,-,15.49759114635706,-,0.8962524662296801,0.0574998398200886,1.1255555368295531,0.5967737968572635,0.4321513959962752,0.0212293004606415,-0.138514389364845,0.0823223420820064,-0.2593270283311682,0.0456259940086692,0.0002104957693802,0.0001017917344659,0.4280704664274415,0.0310115606117297,-0.1414933142598062,0.0148134355143564,0.4212856960014109,0.0211343985803719,4.386849864494777,0.4323408094149685,4.386849864494777,0.4323408094149685,-,1.6674174518817115,0.2997306172069062,4371.754189730924,232.88413280853376,4447.020964419923,333.8008202864081,4296.4874150419255,324.83394162564383,1.7197602928161435,0.4341707797506485,1.8495066028894696,0.4966218920540298,11.75809272232039,-,15.49759114635706,-,2728.802090401022,2728.802090401022,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.424989917,0.452749606,46.0,0.4921191369565218,0.46802979998422395,0.0040157575955352175,0.46194556195652176,0.45218679236856496,0.0049922765259475,0.9788746328753013,0.9510497861934881
ND70_04_02_150x150_08042022_sp2,2.1830353939176264,0.0036719625725167,2.100146,-0.0319525460401086,*,0.4096369929932403,0.0031437658277516,0.4863210334715085,0.0036963855460679,1522.4528626270776,0.3803551592681689,30.646632018582057,0.4109123455248069,0.4656553994868786,0.0044623480242009,1432.992043618144,0.4402515773080077,35.35299918643647,0.5280826293271611,0.0098047954240406,2.218327752519715e-05,0.0104142204755146,2.6635291361610696e-05,9.148913389516212,-,11.91952635274814,-,1.054777896359397,0.0458469904006967,1.677739730652858,0.4781453003850515,0.4033357095886549,0.0212841754702745,-0.0555421519572761,0.0704163563913213,-0.2999999999999999,0.0303725362896018,0.0002956458349181,8.193688678194362e-05,0.467590095582874,0.0253957902106365,-0.1727756968345348,0.0143346684888317,0.4881891785784171,0.0212685685053623,4.0804822611565035,0.3387216986855289,4.985739967380658,0.4906474381060456,*,1.8763016843524312,0.337014245035168,4947.907551213952,262.93653393518844,5006.998410267315,376.08244082714293,4794.231967143135,360.5328543823408,1.7974612456167347,0.4537170673344813,2.165179111172869,0.5796861891321715,9.148913389516212,-,11.91952635274814,-,2711.155999960318,2737.3194442281606,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.470601059,0.502927987,46.0,0.5466608554347826,0.5286098189907701,0.004017810376160761,0.5115228902173913,0.5061471733553029,0.0048503782871748904,0.9894907599153505,0.9669794603645879
ND70_04_02_06032022_150x150_sp1,6.001375017723562,0.0044273307724842,3.679578,-0.0091832940818859,*,0.6500696676707234,0.0031341494890303,0.8021699367426044,0.0036725426229339,1522.662168926919,0.2367773309776529,30.57052748712851,0.2492043385380828,0.7815516694858154,0.0045346897090988,1433.4151199399446,0.2780086856428893,36.34830340670203,0.3320129604173057,0.0127920602128558,9.329129933832602e-05,0.0186298564507651,5.051662956902259e-06,8.681274174120743,-,13.8661212997822,-,1.4902615399433756,0.0352207632207794,0.760725951713506,0.3716099907752681,0.5629771440712832,0.0216328120618759,-0.1648801670558861,0.0615508958581019,-0.2999999999999999,0.0075423945723582,6.877598293117228e-05,6.447345336573419e-05,0.8987592617606899,0.0207198368529447,-0.2358963405494848,0.0143114937997716,0.763910106225293,0.0215229388265396,2.776175480645353,0.2269830523122961,5.3990718884042055,0.4145458178838193,*,1.172905163860533,0.196376688803138,3303.74408070348,100.48552396127562,3253.271278380065,139.781276001174,3169.652068030626,136.75840519439973,0.9237639098584628,0.2245778707423915,1.525724311182385,0.3951580900366404,8.681274174120743,-,13.8661212997822,-,2697.2902543316295,2774.797776986428,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.768965086,0.832341343,115.2,0.3612592634548611,0.34816403504453314,0.0015939855134261718,0.3337522074652778,0.3392151343254407,0.00196818129735191,1.0163682119188118,0.963751162295208
ND70_04_02_06032022_150x150_sp2,5.989392579278777,0.0052683784994026,6.0,0.0097820279491564,*,0.7190694375547626,0.003120788496658,0.8856894561151036,0.0036430913535521,1522.364449011322,0.2086970640268278,30.51297851409695,0.2276207049898858,0.8594019965763706,0.0044459550146311,1433.098148114471,0.2446972170111667,35.48277946500201,0.2886794447857095,0.019575027972619,0.0001224768810234,0.0201900780959154,6.213197401901507e-05,11.124129520415542,-,16.80428571624974,-,1.7880713970883573,0.0343660987133262,1.9923493067849096,0.3644778311326774,0.7081782642425102,0.0210220331523616,-0.3369639992140122,0.0608777841306259,-0.2999999999999999,0.0068045993359809,0.0002526885080943,6.30998675601695e-05,0.9918476060583952,0.0203401845347565,-0.2262877683419479,0.0141873570537342,0.7696837377158583,0.0212205281614469,3.035348208004798,0.2466661969693394,5.403107307325508,0.4145870555108104,*,1.3009670437335257,0.2176521107298327,3639.954453276157,110.51364887095671,3601.8683946170536,154.48619194261465,3494.9641416267905,150.48355664881913,1.4174748301627262,0.3451014725974068,1.6580477183893236,0.428865436503595,11.124129520415542,-,16.80428571624974,-,2697.59955660491,2767.1892972176074,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.876144604,0.957051591,115.2,0.4153869752604167,0.3844138264388471,0.0015812028444236546,0.3802710954861111,0.37300433879182754,0.0019296679751003036,0.9808905888968651,0.925435435711118
ND70_04_02_06032022_150x150_sp3,3.4283979760523215,0.0070034818654283,3.196887,0.0066184660487197,*,0.7582754722380036,0.0031037238629206,0.9103947483905708,0.0035122511289372,1522.6124594971834,0.2071577678951282,30.66875247602204,0.2224212860827814,0.8842254197983891,0.0040225380194216,1433.2342191829478,0.2461117219588546,36.16141873124195,0.2760417576862894,0.0182918056533213,6.643052507347524e-05,0.0199214590795045,4.554643132094415e-05,12.847267701342252,-,16.206101353046268,-,1.5802443387324954,0.0293525026374052,-0.4228838817501427,0.3072105577407409,0.9884339286446108,0.0206470738306424,-0.5229637523055618,0.0498890950616994,-0.2999999999999999,0.0072809592049809,-0.0001629097877506,5.3358564121756754e-05,1.139358349987235,0.0170771763621187,-0.2792711558665493,0.0143591578151887,0.8676966520730768,0.0211334260600025,3.009772109700439,0.2409907912655597,3.0919665763829567,0.2375725159998684,*,1.3715297133790123,0.229650336826088,3651.411915322347,110.9141095870671,3701.338952174053,158.60471829316134,3594.943835724052,154.4106859016929,1.3241960588345765,0.3214621542798424,1.6355465832382148,0.4237831196573348,12.847267701342252,-,16.206101353046268,-,2765.4572877654,2767.9364918833026,0.6570070530817772,0.2442497578945877,62.6453522308407,7.243942648455072,31.235912921476466,8.345127865442304,339.4795784962073,13.271125826759478,0.7804349382447211,0.290182249438123,0.688161927427815,0.269702716606457,ND70-4,0.89308961,0.973780502,115.2,0.42264778732638886,0.3951366095445185,0.001524414552490104,0.3876256987847222,0.38377839400971747,0.0017458932375961805,0.9900746911593665,0.9349075551633613
ND70_05_02_100x100_256s_20231013_sp2,0.7035727905722604,0.0016140689960814,0.6333841,-0.0450506423978464,-,0.2182006853845884,0.0031028749375609,0.3806812617985496,0.0037135480619205,1521.839488648761,0.5413385270308343,30.575263560349452,0.5368396943190056,0.3908151050453039,0.0050674046318148,1433.0677398411854,0.6157020812904255,37.30714614889727,0.7368223496756668,0.0142573720331306,1.6628561502885692e-05,0.009331914761083,9.308923257752148e-05,10.998683252645128,-,10.094263730717111,-,0.5436336104261404,0.0132163566531582,2.9999999999999996,0.1129348472869064,0.036204149012349,0.0205863315722812,0.3499535793684169,0.027123892195304,-0.2112374055535793,0.0325627980440463,0.0006185243091029,2.0333797811856408e-05,-0.0544630053055522,0.0063743610959175,-0.1424993243648495,0.0142177885493476,0.3702396688668291,0.0205978822251037,5.58474450949745,0.525664109617096,5.58474450949745,0.525664109617096,-,3.628030075401034,0.6755293681956587,13567.164843423285,665.6662965927961,13388.95593961654,924.7115509838704,13745.373747230024,957.7865217026596,9.79678923680716,2.695964723944337,7.172648577223261,2.0732269149102747,10.998683252645128,-,10.094263730717111,-,2697.5276879146973,2697.5276879146973,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,ND70-5,0.376732338,0.388046894,13.66,1.420376625183016,1.3934160387941052,0.013592782071451318,1.3789617057101025,1.4305091692727083,0.018548333205764277,1.0373813597209802,0.9810187059467858
ND70_05_02_100x100_256s_20231013_sp3,0.6818865975456476,0.0013797846350212,0.6063614,-0.0500644904448229,-,0.2016367046777158,0.0030678106556325,0.3735408636523616,0.0037126222006742,1521.074575022917,0.5699782929259735,30.91023955686375,0.5548698107761254,0.3766842974555052,0.0048240122001856,1433.415757244575,0.6376187028528962,35.88333585945158,0.7023977006313544,0.0119323288306969,0.0003613212829426,0.010731511087399,1.2575805046775576e-05,12.200443498610364,-,9.868783162831308,-,0.519937658824249,0.0185139678869836,2.9999999999999996,0.1764799583457929,0.016659223197013,0.0204454132996313,0.3383377064608639,0.0322469124280481,-0.2239378949166816,0.0317167069314554,0.0005767595738949,3.0602587658747296e-05,-0.0506087424304073,0.0094190709086119,-0.2064027895117401,0.0144402035098293,0.3097723117359132,0.0200861893999309,5.402636262127798,0.5089519179954906,5.402636262127798,0.5089519179954906,-,3.3464447550456944,0.6217895804363646,13168.79819782227,645.9895306857198,13113.621102267807,906.9660693983716,13223.975293376732,920.1208855266216,8.18405984135433,2.2686931968280213,8.233205755462727,2.3745393653480744,12.200443498610364,-,9.868783162831308,-,2702.505650205318,2702.505650205318,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,ND70-5,0.370964417,0.382117801,13.66,1.3986742349926793,1.367279881597224,0.013589393121062224,1.357849256954612,1.3787858618429911,0.017657438507267934,1.0154189463824106,0.9775542062547398
ND70_05_02_100x100_256s_20231013_sp4,0.6597342328879896,0.0004041025700697,0.5994911,-0.0365793168667363,-,0.160512408069429,0.003061175259146,0.3490379057653513,0.0034378047697186,1519.9796217083751,0.5930463294687784,32.53466556073746,0.6832989422213938,0.3208223372948353,0.0045343848467502,1433.0983856372156,0.6873218551677663,32.56965949670155,0.6882764074422775,0.0059001588572042,0.0002733285500166,0.0095864782505388,1.8080178042681527e-06,10.47838492719245,-,14.26153725793288,-,4.359286642362962e-36,0.0044654379784161,-1.953026348547303,0.0900630189193459,0.0685824822993367,0.0191227655807718,-0.3226592497391162,0.0264012955679995,0.0427771478341796,0.0244155576715622,-0.0003261143415906,1.2366384805347729e-05,0.200895370235376,0.0061120775911138,-0.074826519273151,0.014411991859511,0.1959137429413728,0.0217477445028654,5.217265563134509,0.4920897731772159,5.217265563134509,0.4920897731772159,-,2.658906266953456,0.4960668891118102,11735.972102866965,577.3401986532746,12230.30973204726,846.1688875880786,11241.634473686669,785.674890525314,4.039128191194525,1.1285645278318837,7.340869953500183,2.117839767270014,10.47838492719245,-,14.26153725793288,-,2707.6109503696753,2707.6109503696753,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,ND70-5,0.346041593,0.374413986,13.66,1.3704757906295753,1.2775911631235406,0.012583472802776722,1.2666236932650072,1.1743130940513735,0.016597309102306734,0.9271207386183639,0.9322245397247295
ND70_05_02_100x100_256s_20231013_sp5,0.5850662492526113,0.0015961429624112,0.53338,-0.0307081260781772,-,0.1861882844918375,0.0031415631693706,0.3127530564440699,0.0037806946666478,1522.7053888342878,0.5867823137515935,30.025648123025093,0.6121179627214381,0.3059171354898458,0.004253043238675,1433.731389067175,0.744045154373172,38.15102542186643,0.8271910895044625,0.0027602994096997,0.0001403583811117,0.002664300341552,0.0001212452261325,11.022266949002152,-,15.12727016690522,-,0.4886508208656559,0.0311448415053964,2.808199489224245,0.3236106867748013,-0.0511110690740446,0.0207761811738494,0.2932788972138586,0.0528298148189739,-0.2999999999999999,0.0163859161619108,0.0005569562454589,5.6184779896229495e-05,-0.0607303590270237,0.0178077303219669,-0.1276415045596009,0.0142895430424222,0.3475968040945779,0.0205877748195382,4.597305837532604,0.4328456586363155,4.597305837532604,0.4328456586363155,-,3.064581637157052,0.570536467465655,10770.06897774171,530.8598693907862,10889.0715435082,757.0573870282046,10651.066411975218,744.3876117080656,1.877606376954856,0.5267453119850409,2.0271974290225656,0.5936733517416607,11.022266949002152,-,15.12727016690522,-,2724.9706859820803,2724.9706859820803,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,ND70-5,0.310762471,0.326787679,13.66,1.1961481661786237,1.1447769269548678,0.013838560273234993,1.137490743045388,1.119755254355219,0.015567508194271593,0.9844082347055537,0.9570527793493397
ND70_05_02_100x100_256s_20231013_sp6,0.6412502939827579,0.0001026788474509,0.5907791,-0.0269076567284583,-,0.1589955873339228,0.0030317961348434,0.3369597546775424,0.0034757642253491,1519.9279111366927,0.6158081125538364,32.21476331221731,0.6898770005184482,0.3231832005533063,0.0045682132487785,1433.0209507362504,0.6996118613870875,33.156084579419165,0.7056617101449243,0.004734248553979,9.710703908781356e-06,0.0035653734983734,7.754237045954689e-05,8.803287147889938,-,4.028134753762379,-,3.0551011275091424e-32,0.018895731544398,-1.7942382685640113,0.2081846383231476,0.1464629841962167,0.0191934480243018,-0.3916012708179189,0.0358424964101973,0.1013763782334129,0.0288659882865473,-0.0003723400619909,3.438940954826419e-05,0.2101384404901769,0.0113375935941358,-0.0755213205227779,0.0142805094216333,0.1744210203135732,0.0211348183087301,5.063096974089315,0.4763084609546509,5.063096974089315,0.4763084609546509,-,2.629627504428551,0.4904483738114624,11547.490234860665,568.1187859933377,11788.475347189877,816.3245863302224,11306.505122531447,790.3480181204776,3.235860062606637,0.8910353417363689,2.7258893069237264,0.7898208710270685,8.803287147889938,-,4.028134753762379,-,2711.8865491216857,2711.8865491216857,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,ND70-5,0.353555942,0.376002432,13.66,1.3762900146412884,1.2333812396688961,0.012722416637441801,1.2941286310395315,1.1829546140311358,0.01672113195014092,0.9140935341805295,0.896163763849119
ND70_05_02_100x100_256s_20231013_sp7,0.6416257998484253,0.0009571357319539,0.5822322,-0.0351448877744139,-,0.1603431991199992,0.0030750614667254,0.3367615177974717,0.0035335067122031,1520.2390767030784,0.6173322808765196,32.162050281924365,0.6980174741340316,0.3300416856503353,0.0046792337003852,1432.9134481642927,0.7054204268616713,33.93404550775201,0.7096477412779466,0.0104201495273186,9.818111603399575e-05,0.0105165306613625,9.451591247451592e-06,12.191110809550166,-,9.136673800004678,-,2.917464715133964e-33,0.0131134987048708,-2.0293918189785463,0.15459439259692,0.2929144423686086,0.0195576389953705,-0.3683681549518793,0.0311555577073735,0.0481528801927091,0.0271616563371209,-0.0003494122217696,2.4904437047414268e-05,0.1992912915628304,0.0088732736798248,-0.0797251724548134,0.0144837572039845,0.1912434532625175,0.0217250764186973,5.066224376210325,0.4770206638915757,5.066224376210325,0.4770206638915757,-,2.6520007325184003,0.4948170366311572,11664.3682319661,574.5440091766793,11781.91805208681,816.5496995885721,11546.81841184539,808.4861545042445,7.122403290188513,1.9626214299677796,8.040621327835366,2.322366054368456,12.191110809550166,-,9.136673800004678,-,2711.799546752589,2711.799546752589,0.6422651071577037,0.2439157668107237,61.59282613472966,7.166437640081183,29.40421826968539,8.253847817411472,339.5858189811938,13.2637144228543,0.7115085502260956,0.2869314487374821,0.6360856764746647,0.2667235668065087,ND70-5,0.35950474,0.376125437,13.66,1.3767402525622257,1.2326556288340837,0.012933772738664346,1.3159031478770131,1.2080588786615494,0.017127502563635433,0.9180454356466491,0.8953436398333028
