Absorbance
1.785848808
1.759523074
1.733230491
1.707002089
1.680868894
1.654861935
1.629012242
1.603350839
1.577908755
1.552717021
1.527806662
1.503208704
1.47895418
1.455074113
1.431599535
1.408561472
1.386015219
1.364034195
1.34269664
1.32197604
1.301840337
1.282373621
1.263588187
1.24540801
1.227825439
1.210818578
1.194365264
1.178432402
1.163018936
1.148092308
1.133648185
1.119660556
1.106115922
1.092994353
1.080298244
1.068003412
1.056113412
1.044609951
1.033490634
1.022749914
1.012376869
1.00234128
0.99264329
0.98327205
0.974229796
0.965509967
0.957101552
0.948986566
0.941171502
0.933655795
0.926439277
0.919498794
0.91282316
0.906408595
0.90025473
0.894358712
0.888708669
0.883282579
0.878066668
0.873061921
0.868252688
0.863605723
0.859114411
0.854776388
0.850592306
0.846545485
0.84264249
0.838904501
0.83533858
0.831931383
0.82866427
0.825536383
0.82256007
0.819703976
0.816937636
0.814273717
0.811695117
0.809194103
0.806765636
0.804391785
0.802085019
0.799864408
0.797721148
0.795643068
0.793634999
0.791693714
0.789832919
0.788053964
0.786352707
0.784726792
0.78313887
0.781595322
0.780111848
0.77867316
0.777288787
0.775971737
0.774719588
0.773518782
0.772351783
0.771227153
0.770155497
0.769122627
0.768108603
0.767090851
0.766077093
0.765087466
0.764117843
0.763200458
0.762351318
0.76156683
0.760837424
0.760185213
0.759625243
0.759155566
0.758766867
0.758447677
0.758209966
0.75803381
0.757883074
0.757761353
0.757676897
0.757645049
0.757652328
0.757672422
0.757713927
0.757823731
0.758016756
0.758277984
0.758601576
0.758982857
0.75939292
0.759797077
0.7601903
0.760569684
0.760929673
0.76127527
0.761611544
0.761934975
0.762224674
0.76245982
0.762645916
0.762813988
0.76294913
0.763016027
0.763006302
0.762939455
0.762833446
0.762694384
0.762532352
0.762381435
0.762249815
0.762141235
0.762067113
0.76204418
0.76210432
0.762274114
0.762523991
0.762814475
0.763140437
0.763495501
0.763872322
0.764263459
0.764661099
0.765057448
0.765445306
0.76581784
0.766167803
0.766488606
0.766775091
0.767024196
0.767234428
0.767405617
0.767537856
0.767632228
0.767691724
0.767721374
0.767727237
0.767716097
0.767694634
0.767669111
0.767646401
0.767633192
0.767634719
0.76765489
0.767695917
0.767758696
0.767843086
0.767947748
0.768069652
0.76820389
0.768345357
0.768488454
0.768626559
0.768752643
0.768860087
0.768941532
0.768989074
0.768995565
0.768954197
0.768859616
0.768707476
0.768494375
0.768218363
0.767879636
0.767480599
0.767024502
0.766515106
0.765957086
0.765356281
0.764719108
0.764051942
0.763360432
0.762649741
0.76192522
0.761191441
0.760452741
0.759712997
0.758974665
0.758238624
0.757505216
0.756774414
0.756044826
0.755313807
0.754577683
0.753831886
0.75307046
0.752286902
0.751474593
0.750627058
0.749739306
0.74880629
0.747823317
0.746786952
0.745694885
0.744607512
0.743507667
0.742365653
0.741145377
0.739846399
0.738453438
0.736955463
0.735354448
0.733659559
0.731874052
0.730007738
0.728051423
0.7260062
0.723887175
0.7217078
0.719476554
0.717205963
0.714902356
0.712581286
0.710252609
0.707924418
0.705610187
0.703325064
0.701066183
0.698849781
0.696690994
0.694601872
0.692587596
0.690659271
0.688821945
0.687080909
0.68536329
0.683645757
0.681914026
0.680177335
0.678418803
0.676649168
0.674875335
0.673103598
0.671327056
0.669544137
0.667747754
0.66595703
0.664184001
0.662434246
0.66070783
0.659007883
0.657331724
0.655684664
0.654056827
0.652451588
0.650875902
0.649333364
0.64780907
0.646318843
0.644860416
0.643427915
0.642010807
0.640616457
0.639240488
0.637877624
0.636524616
0.635167685
0.633796606
0.632424538
0.631065085
0.62973069
0.628418069
0.627135662
0.625880776
0.624656167
0.623462082
0.622298555
0.6211565
0.620035099
0.618920922
0.617798629
0.616657565
0.61549908
0.61432421
0.613137485
0.61193355
0.610711245
0.609458393
0.608182746
0.606884093
0.60556482
0.604228404
0.602886955
0.601532417
0.600163321
0.598788245
0.597411736
0.596042516
0.594694619
0.593363879
0.592049432
0.590751626
0.589473652
0.588210459
0.586954811
0.585694905
0.584425013
0.583135044
0.581825096
0.580479648
0.579085527
0.577638226
0.576138526
0.574581332
0.572963866
0.571283122
0.569540971
0.567734865
0.565875765
0.563974017
0.562048366
0.560113969
0.558183394
0.556259446
0.554357288
0.552486623
0.550653949
0.548867425
0.547133477
0.545451467
0.543829091
0.542268491
0.540766045
0.539318523
0.537928159
0.536592361
0.535302166
0.534044782
0.532815148
0.531596194
0.530379634
0.529159932
0.527936628
0.526704525
0.525460511
0.524196151
0.522908906
0.521608165
0.520309111
0.519018694
0.517743134
0.516483573
0.515240794
0.51400909
0.512794754
0.511601542
0.510432333
0.509285281
0.508159338
0.507054056
0.505975074
0.504927165
0.503914557
0.502940694
0.502008701
0.501108675
0.500230677
0.499374009
0.498544807
0.497738462
0.496949357
0.496173398
0.495410242
0.494657382
0.493917429
0.493190489
0.492482895
0.491799547
0.491138919
