Wavenumber,Absorbance,BL_MIR_3550,Subtracted_Peak,Subtracted_Peak_Hat
3301.6740000000004,2.271111,0.46658958937941813,1.8045214106205818,1.8222396878998246
3303.603,2.276464,0.46657786583976874,1.809886134160231,1.8258310365058847
3305.531,2.33533,0.4665661414813068,1.868763858518693,1.8267673687741575
3307.46,2.316462,0.46655441630412986,1.8499075836958703,1.8271704925891215
3309.389,2.263736,0.4665426903083542,1.797193309691646,1.843391524651424
3311.317,2.292362,0.46653096349411505,1.8258310365058847,1.8443572218577562
3313.2459999999996,2.325297,0.4665192358615658,1.8587777641384342,1.8499075836958703
3315.1740000000004,2.293678,0.46650750741087843,1.8271704925891215,1.8511368220424003
3317.103,2.310853,0.4664957781422436,1.8443572218577562,1.8511368220424003
3319.031,2.3393080000000004,0.4664840480558702,1.87282395194413,1.8587777641384342
3320.96,2.350549,0.466472317151986,1.884076682848014,1.8650096146334443
3322.888,2.351082,0.4664605854308374,1.8846214145691624,1.868763858518693
3324.817,2.3963799999999997,0.46644885289268995,1.9299311471073097,1.87282395194413
3326.7459999999996,2.3664560000000003,0.46643711953782807,1.9000188804621723,1.8757752977239914
3328.6740000000004,2.331435,0.46642538536655564,1.8650096146334443,1.8757752977239914
3330.603,2.428111,0.4664136503791957,1.9616973496208043,1.8757752977239914
3332.531,2.429805,0.46640191457609004,1.96340308542391,1.884076682848014
3334.46,2.317527,0.4663901779575999,1.8511368220424003,1.8846214145691624
3336.388,2.2940270000000003,0.4663784405241062,1.827648559475894,1.8895464882320567
3338.317,2.342142,0.46636670227600857,1.8757752977239914,1.9000188804621723
3340.245,2.3855470000000003,0.46635496321372516,1.9191920367862751,1.9021002588537734
3342.1740000000004,2.379588,0.4663432233376929,1.913244776662307,1.911786517351632
3344.103,2.378118,0.46633148264836816,1.911786517351632,1.913244776662307
3346.031,2.36842,0.4663197411462266,1.9021002588537734,1.913244776662307
3347.9590000000003,2.298542,0.46630799883176294,1.832234001168237,1.918261232980329
3349.888,2.276453,0.46629625570549105,1.810156744294509,1.918261232980329
3351.817,2.3558310000000002,0.4662845117679434,1.8895464882320567,1.918261232980329
3353.745,2.384534,0.46627276701967096,1.918261232980329,1.918261232980329
3355.6740000000004,2.431567,0.4662610214612438,1.965305978538756,1.9191920367862751
3357.6020000000003,2.52821,0.46624927509325137,2.061960724906749,1.9223624688681311
3359.531,2.565389,0.46623752791630313,2.099151472083697,1.9362729720967247
3361.4590000000003,2.531299,0.4662257799310292,2.065073220068971,1.937822232968547
3363.388,2.426313,0.4662140311380809,1.960098968861919,1.9457127184618697
3365.316,2.411915,0.4662022815381303,1.9457127184618697,1.9475779881970674
3367.245,2.388553,0.46619053113186876,1.9223624688681311,1.960098968861919
3369.1740000000004,2.3638630000000003,0.46617877992000706,1.8976842200799933,1.965305978538756
3371.1020000000003,2.4024400000000004,0.4661670279032756,1.9362729720967247,1.9788517442265126
3373.031,2.4611,0.46615527508242355,1.9949447249175765,1.9797264785417805
3374.9590000000003,2.44587,0.4661435214582197,1.9797264785417805,1.9797264785417805
3376.888,2.403954,0.4661317670314531,1.937822232968547,1.9798975363572153
3378.816,2.413698,0.4661200118029328,1.9475779881970674,1.9798975363572153
3380.745,2.44496,0.46610825577348736,1.9788517442265126,1.9797264785417805
3382.673,2.486843,0.46609649894396504,2.020746501056035,1.9797264785417805
3384.6020000000003,2.523663,0.4660847413152342,2.057578258684766,1.9797264785417805
3386.531,2.512555,0.46607298288818394,2.046482017111816,1.9798975363572153
3388.4590000000003,2.4621009999999997,0.466061223663724,1.9960397763362756,1.9850351131542976
3390.387,2.4459470000000003,0.4660494636427849,1.9798975363572153,1.986626297173683
3392.316,2.452664,0.4660377028263169,1.986626297173683,1.9949447249175765
3394.245,2.438515,0.46602594121529045,1.9724890587847097,1.9960397763362756
3396.173,2.519965,0.46601417881069573,2.0539508211893045,2.004502584386457
3398.1020000000003,2.4705049999999997,0.4660024156135425,2.004502584386457,2.020746501056035
3400.03,2.429942,0.4659906516248612,1.9639513483751387,2.024548645079746
3401.9590000000003,2.451014,0.46597888684570227,1.9850351131542976,2.0432414886493175
3403.887,2.416861,0.4659671212771364,1.9508938787228636,2.046482017111816
3405.816,2.490504,0.46595535492025403,2.024548645079746,2.046482017111816
3407.744,2.559611,0.4659435877761655,2.0936674122238346,2.0539508211893045
3409.673,2.5700540000000003,0.4659318198460016,2.1041221801539987,2.0653038041765774
3411.6020000000003,2.5721939999999996,0.4659200511309142,2.1062739488690854,2.0780492597120515
3413.53,2.551821,0.4659082816320764,2.0859127183679234,2.0859127183679234
3415.4590000000003,2.509138,0.4658965113506827,2.0432414886493175,2.0859127183679234
3417.387,2.543934,0.4658847402879486,2.0780492597120515,2.0859127183679234
3419.316,2.5621110000000002,0.4658729684451098,2.0962380315548903,2.0868473517513637
3421.244,2.531165,0.4658611958234228,2.0653038041765774,2.090832126701846
3423.173,2.5612939999999997,0.46584942242416544,2.0954445775758344,2.090832126701846
3425.1009999999997,2.552685,0.46583764824863605,2.0868473517513637,2.090832126701846
