Wavenumber,Absorbance,STD
4370,0.00349587,2.39E-06
4371,0.003569321,2.39E-06
4372,0.003642196,2.39E-06
4373,0.003714496,2.39E-06
4374,0.003786236,2.39E-06
4375,0.003857445,2.39E-06
4376,0.003928169,2.39E-06
4377,0.003998464,2.39E-06
4378,0.0040684,2.39E-06
4379,0.004138061,2.39E-06
4380,0.004207542,2.39E-06
4381,0.004276947,2.39E-06
4382,0.004346393,2.39E-06
4383,0.004416004,2.39E-06
4384,0.004485911,2.39E-06
4385,0.004556253,2.39E-06
4386,0.004627175,2.39E-06
4387,0.004698822,2.39E-06
4388,0.004771345,2.39E-06
4389,0.004844894,2.39E-06
4390,0.00491962,2.39E-06
4391,0.004995669,2.39E-06
4392,0.005073188,2.39E-06
4393,0.005152316,2.39E-06
4394,0.005233186,2.39E-06
4395,0.005315923,2.39E-06
4396,0.005400646,2.39E-06
4397,0.00548746,2.39E-06
4398,0.005576461,2.39E-06
4399,0.005667732,2.39E-06
4400,0.005761344,2.39E-06
4401,0.005857351,2.39E-06
4402,0.005955794,2.39E-06
4403,0.006056701,2.39E-06
4404,0.006160079,2.39E-06
4405,0.006265924,2.39E-06
4406,0.006374212,2.39E-06
4407,0.006484905,2.39E-06
4408,0.006597947,2.39E-06
4409,0.006713269,2.39E-06
4410,0.006830782,2.39E-06
4411,0.006950387,2.39E-06
4412,0.007071968,2.39E-06
4413,0.007195394,2.39E-06
4414,0.007320525,2.39E-06
4415,0.007447207,2.39E-06
4416,0.007575277,2.39E-06
4417,0.007704561,2.39E-06
4418,0.007834878,2.39E-06
4419,0.007966041,2.39E-06
4420,0.008097857,2.39E-06
4421,0.00823013,2.39E-06
4422,0.008362661,2.39E-06
4423,0.008495251,2.39E-06
4424,0.008627701,2.39E-06
4425,0.008759815,2.39E-06
4426,0.0088914,2.39E-06
4427,0.009022269,2.39E-06
4428,0.009152241,2.39E-06
4429,0.009281143,2.39E-06
4430,0.009408811,2.39E-06
4431,0.009535091,2.39E-06
4432,0.009659841,2.39E-06
4433,0.00978293,2.39E-06
4434,0.009904242,2.39E-06
4435,0.010023672,2.39E-06
4436,0.010141133,2.39E-06
4437,0.010256549,2.39E-06
4438,0.010369861,2.39E-06
4439,0.010481026,2.39E-06
4440,0.010590014,2.39E-06
4441,0.010696812,2.39E-06
4442,0.010801422,2.39E-06
4443,0.01090386,2.39E-06
4444,0.011004155,2.39E-06
4445,0.011102351,2.39E-06
4446,0.011198505,2.39E-06
4447,0.011292683,2.39E-06
4448,0.011384966,2.39E-06
4449,0.011475441,2.39E-06
4450,0.011564204,2.39E-06
4451,0.011651362,2.39E-06
4452,0.011737023,2.39E-06
4453,0.011821303,2.39E-06
4454,0.011904321,2.39E-06
4455,0.011986196,2.39E-06
4456,0.012067049,2.39E-06
4457,0.012147,2.39E-06
4458,0.012226167,2.39E-06
4459,0.012304662,2.39E-06
4460,0.012382594,2.39E-06
4461,0.012460065,2.39E-06
4462,0.01253717,2.39E-06
4463,0.012613993,2.39E-06
4464,0.01269061,2.39E-06
4465,0.012767084,2.39E-06
4466,0.012843469,2.39E-06
4467,0.012919803,2.39E-06
4468,0.012996112,2.39E-06
4469,0.013072408,2.39E-06
4470,0.013148689,2.39E-06
4471,0.013224935,2.39E-06
4472,0.013301114,2.39E-06
4473,0.013377178,2.39E-06
4474,0.013453063,2.39E-06
4475,0.013528689,2.39E-06
4476,0.013603965,2.39E-06
4477,0.01367878,2.39E-06
4478,0.013753013,2.39E-06
4479,0.013826528,2.39E-06
4480,0.013899178,2.39E-06
4481,0.013970802,2.39E-06
4482,0.014041229,2.39E-06
4483,0.014110278,2.39E-06
4484,0.014177761,2.39E-06
4485,0.014243479,2.39E-06
4486,0.014307229,2.39E-06
4487,0.014368802,2.39E-06
4488,0.014427985,2.39E-06
4489,0.014484563,2.39E-06
4490,0.014538319,2.39E-06
4491,0.014589036,2.39E-06
4492,0.0146365,2.39E-06
4493,0.014680498,2.39E-06
4494,0.014720821,2.39E-06
4495,0.014757267,2.39E-06
4496,0.01478964,2.39E-06
4497,0.01481775,2.39E-06
4498,0.014841419,2.39E-06
4499,0.014860476,2.39E-06
4500,0.014874764,2.39E-06
4501,0.014884134,2.39E-06
4502,0.014888454,2.39E-06
4503,0.014887601,2.39E-06
4504,0.014881471,2.39E-06
4505,0.014869972,2.39E-06
4506,0.014853025,2.39E-06
4507,0.014830572,2.39E-06
4508,0.014802565,2.39E-06
4509,0.014768976,2.39E-06
4510,0.014729791,2.39E-06
4511,0.014685012,2.39E-06
4512,0.014634658,2.39E-06
4513,0.014578763,2.39E-06
4514,0.014517374,2.39E-06
4515,0.014450557,2.39E-06
4516,0.014378389,2.39E-06
4517,0.014300961,2.39E-06
4518,0.014218379,2.39E-06
4519,0.014130758,2.39E-06
4520,0.014038229,2.39E-06
4521,0.013940929,2.39E-06
4522,0.013839007,2.39E-06
4523,0.013732622,2.39E-06
4524,0.013621939,2.39E-06
4525,0.01350713,2.39E-06
4526,0.013388373,2.39E-06
4527,0.013265851,2.39E-06
4528,0.013139751,2.39E-06
4529,0.013010262,2.39E-06
4530,0.012877575,2.39E-06
4531,0.012741882,2.39E-06
4532,0.012603373,2.39E-06
4533,0.012462239,2.39E-06
4534,0.012318668,2.39E-06
4535,0.012172844,2.39E-06
4536,0.012024947,2.39E-06
4537,0.011875154,2.39E-06
4538,0.011723634,2.39E-06
4539,0.011570551,2.39E-06
4540,0.011416062,2.39E-06
4541,0.011260319,2.39E-06
4542,0.011103461,2.39E-06
4543,0.010945624,2.39E-06
4544,0.010786932,2.39E-06
4545,0.010627503,2.39E-06
4546,0.010467442,2.39E-06
4547,0.01030685,2.39E-06
4548,0.010145815,2.39E-06
4549,0.009984418,2.39E-06
4550,0.00982273,2.39E-06
4551,0.009660814,2.39E-06
4552,0.009498725,2.39E-06
4553,0.00933651,2.39E-06
4554,0.009174206,2.39E-06
4555,0.009011846,2.39E-06
4556,0.008849456,2.39E-06
4557,0.008687054,2.39E-06
4558,0.008524654,2.39E-06
4559,0.008362265,2.39E-06
4560,0.008199894,2.39E-06
4561,0.008037541,2.39E-06
4562,0.007875207,2.39E-06
4563,0.007712889,2.39E-06
4564,0.007550585,2.39E-06
4565,0.007388292,2.39E-06
4566,0.007226008,2.39E-06
4567,0.007063733,2.39E-06
4568,0.00690147,2.39E-06
4569,0.006739224,2.39E-06
4570,0.006577005,2.39E-06
4571,0.006414827,2.39E-06
4572,0.00625271,2.39E-06
4573,0.006090681,2.39E-06
4574,0.005928773,2.39E-06
4575,0.005767026,2.39E-06
4576,0.005605489,2.39E-06
4577,0.005444218,2.39E-06
4578,0.005283278,2.39E-06
4579,0.005122745,2.39E-06
4580,0.004962701,2.39E-06
4581,0.004803241,2.39E-06
4582,0.004644466,2.39E-06
4583,0.00448649,2.39E-06
4584,0.004329435,2.39E-06
4585,0.00417343,2.39E-06
4586,0.004018618,2.39E-06
4587,0.003865146,2.39E-06
4588,0.003713173,2.39E-06
4589,0.003562864,2.39E-06
4590,0.003414392,2.39E-06
4591,0.003267935,2.39E-06
4592,0.003123681,2.39E-06
4593,0.00298182,2.39E-06
4594,0.002842547,2.39E-06
4595,0.002706061,2.39E-06
4596,0.002572564,2.39E-06
4597,0.002442258,2.39E-06
4598,0.002315347,2.39E-06
4599,0.002192035,2.39E-06
4600,0.002072523,2.39E-06
4601,0.001957009,2.39E-06
4602,0.001845689,2.39E-06
4603,0.001738752,2.39E-06
4604,0.001636383,2.39E-06
4605,0.001538758,2.39E-06
4606,0.001446044,2.39E-06
4607,0.0013584,2.39E-06
4608,0.001275974,2.39E-06
4609,0.001198902,2.39E-06
4610,0.001127308,2.39E-06
4611,0.001061303,2.39E-06
4612,0.00100098,2.39E-06
4613,0.000946423,2.39E-06
4614,0.000897694,2.39E-06
4615,0.000854842,2.39E-06
4616,0.000817898,2.39E-06
4617,0.000786876,2.39E-06
4618,0.000761772,2.39E-06
4619,0.000742563,2.39E-06
4620,0.000729207,2.39E-06
4621,0.000721647,2.39E-06
4622,0.000719805,2.39E-06
4623,0.000723585,2.39E-06
4624,0.000732873,2.39E-06
4625,0.00074754,2.39E-06
4626,0.000767438,2.39E-06
4627,0.000792402,2.39E-06
4628,0.000822252,2.39E-06
4629,0.000856796,2.39E-06
4630,0.000895823,2.39E-06
4631,0.000939114,2.39E-06
4632,0.000986434,2.39E-06
4633,0.001037541,2.39E-06
4634,0.001092182,2.39E-06
4635,0.001150095,2.39E-06
4636,0.001211012,2.39E-06
4637,0.001274662,2.39E-06
4638,0.001340765,2.39E-06
4639,0.001409044,2.39E-06
4640,0.001479218,2.39E-06
4641,0.001551007,2.39E-06
4642,0.001624135,2.39E-06
4643,0.001698327,2.39E-06
4644,0.001773315,2.39E-06
4645,0.001848838,2.39E-06
4646,0.00192464,2.39E-06
4647,0.002000479,2.39E-06
4648,0.00207612,2.39E-06
4649,0.002151342,2.39E-06
4650,0.002225935,2.39E-06
4651,0.002299707,2.39E-06
4652,0.002372477,2.39E-06
4653,0.002444083,2.39E-06
4654,0.002514379,2.39E-06
4655,0.002583236,2.39E-06
4656,0.002650543,2.39E-06
4657,0.002716209,2.39E-06
4658,0.002780162,2.39E-06
4659,0.002842346,2.39E-06
4660,0.002902727,2.39E-06
4661,0.00296129,2.39E-06
4662,0.003018036,2.39E-06
4663,0.003072989,2.40E-06
4664,0.003126187,2.40E-06
4665,0.003177687,2.40E-06
4666,0.003227563,2.40E-06
4667,0.003275905,2.40E-06
4668,0.003322818,2.40E-06
4669,0.00336842,2.40E-06
4670,0.003412844,2.40E-06
4671,0.003456233,2.41E-06
4672,0.00349874,2.41E-06
4673,0.00354053,2.41E-06
4674,0.003581774,2.41E-06
4675,0.003622648,2.41E-06
4676,0.003663335,2.41E-06
4677,0.003704021,2.41E-06
4678,0.003744894,2.41E-06
4679,0.003786141,2.41E-06
4680,0.003827949,2.41E-06
4681,0.003870502,2.41E-06
4682,0.00391398,2.41E-06
4683,0.003958558,2.41E-06
4684,0.004004403,2.41E-06
4685,0.004051675,2.41E-06
4686,0.004100523,2.42E-06
4687,0.004151086,2.42E-06
4688,0.004203492,2.42E-06
4689,0.004257854,2.43E-06
4690,0.004314274,2.44E-06
4691,0.004372838,2.45E-06
4692,0.004433617,2.46E-06
4693,0.004496665,2.48E-06
4694,0.004562021,2.51E-06
4695,0.004629708,2.54E-06
4696,0.00469973,2.58E-06
4697,0.004772076,2.63E-06
4698,0.004846715,2.68E-06
4699,0.004923601,2.75E-06
4700,0.005002673,2.83E-06
4701,0.005083849,2.93E-06
4702,0.005167035,3.03E-06
4703,0.005252119,3.16E-06
4704,0.005338976,3.30E-06
4705,0.005427466,3.47E-06
